"relative_path","region","feature","file_domain","fork_status","hotfix_status","vanilla_status","difference_type","merge_status","intentional_fork_divergence","validated_static","validated_runtime","protected_concurrent_work","required_for_merge","priority","recommended_phase","recommended_action","evidence_report","evidence_commit","notes"
"common/history/military_formations/03_military_formations_north_africa.txt","global","NAVY","military_formations","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","CONCURRENT_USER_WORK","true","false","false","true","false","P2_REQUIRED_VALIDATION","NO_CURRENT_MERGE_PHASE","Preserve NAVY; audit separately only on exact hotfix evidence","docs/reports/navy/; HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","ALL_THREE_DIFFER"
"common/history/military_formations/04_military_formations_middle_east.txt","mamluk_iraq","NAVY","military_formations","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","CONCURRENT_USER_WORK","true","false","false","true","false","P2_REQUIRED_VALIDATION","NO_CURRENT_MERGE_PHASE","Preserve NAVY; audit separately only on exact hotfix evidence","docs/reports/navy/; HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","ALL_THREE_DIFFER"
"common/history/military_formations/05_military_formations_india.txt","india","NAVY","military_formations","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","CONCURRENT_USER_WORK","true","false","false","true","false","P2_REQUIRED_VALIDATION","NO_CURRENT_MERGE_PHASE","Preserve NAVY; audit separately only on exact hotfix evidence","docs/reports/navy/; HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","ALL_THREE_DIFFER"
"common/history/military_formations/06_military_formations_asia.txt","global","NAVY","military_formations","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","CONCURRENT_USER_WORK","true","false","false","true","false","P2_REQUIRED_VALIDATION","NO_CURRENT_MERGE_PHASE","Preserve NAVY; audit separately only on exact hotfix evidence","docs/reports/navy/; HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","ALL_THREE_DIFFER"
"common/history/military_formations/07_military_formations_subsaharan_africa.txt","global","NAVY","military_formations","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","CONCURRENT_USER_WORK","true","false","false","true","false","P2_REQUIRED_VALIDATION","NO_CURRENT_MERGE_PHASE","Preserve NAVY; audit separately only on exact hotfix evidence","docs/reports/navy/; HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","","ALL_THREE_DIFFER"
"common/history/pops/00_west_europe.txt","global","common/history","common/history","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","ALREADY_MERGED","false","true","false","false","false","CLOSED","NONE","Preserve the scoped merged result; do not re-import whole files","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; STATIC_SCOPE_CLOSED"
"common/history/pops/01_south_europe.txt","global","common/history","common/history","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","ALREADY_MERGED","false","true","false","false","false","CLOSED","NONE","Preserve the scoped merged result; do not re-import whole files","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; STATIC_SCOPE_CLOSED"
"common/history/pops/08_middle_east.txt","mamluk_iraq","Mamluk_Iraq","common/history","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","MERGED_STATIC_ONLY","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve integrated IR1 chain; global runtime only","HOTFIX_3F_IR1_SECRET_GOAL.md; a24fe7e","","ALL_THREE_DIFFER"
"common/history/pops/11_east_asia.txt","global","common/history","common/history","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/history/pops/13_australasia.txt","global","common/history","common/history","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","PRESERVE","NONE","Preserve the 1776 setup override","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; SETUP_1776_DIVERGENCE; NO_MERGE_ACTION"
"common/history/states/00_states.txt","global","state_history","state_history","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","PRESERVE","NONE","Preserve the 1776 setup override","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; SETUP_1776_DIVERGENCE; NO_MERGE_ACTION"
"common/interest_groups/00_landowners.txt","global","common/interest_groups","common/interest_groups","PRESENT","ABSENT","PRESENT","FORK_ONLY_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","FORK_ONLY_CUSTOM"
"common/journal_entries/00_abolish_monarchy.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_acw_entries.txt","america","American_content","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_alaska.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_antarctica.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_assassination.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_autocracy.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_belle_epoque.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_boxer_rebellion.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_canada_australia.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","VANILLA_1_13_ALIGNMENT_REQUIRED","false","true","false","false","true","P1_REQUIRED_CORRECTION","FUTURE_ATOMIC_JE_1_13_ALIGNMENT","Split by journal-entry object before any correction","HOTFIX_6A21_POST_POLAND_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","CURRENT_WORKTREE","ALL_THREE_DIFFER; 6A21_INDIVIDUAL_REVIEW; CURRENT_RUNTIME_REPRODUCED_4; STATIC_INVALIDITY_PROVEN; AMERICAS_SCOPE_EXCLUDED; ATOMIC_CORRECTION_REQUIRES_SCOPING"
"common/journal_entries/00_canals.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_central_africa.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_central_and_south_america.txt","america","American_content","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_communism.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_congo.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_congo_free_state.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_corn_laws.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_east_indies.txt","east_indies","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_establish_colonial_administration.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_ethiopia.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_fascism.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","VANILLA_1_13_ALIGNMENT_REQUIRED","false","true","false","false","true","P1_REQUIRED_CORRECTION","FUTURE_ATOMIC_JE_1_13_ALIGNMENT","Split by journal-entry object before any correction","HOTFIX_6A21_POST_POLAND_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","CURRENT_WORKTREE","ALL_THREE_DIFFER; 6A21_INDIVIDUAL_REVIEW; CURRENT_RUNTIME_REPRODUCED_3; STATIC_INVALIDITY_PROVEN; ATOMIC_CORRECTION_REQUIRES_SCOPING"
"common/journal_entries/00_german_unification.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","VANILLA_1_13_ALIGNMENT_REQUIRED","false","true","false","false","true","P1_REQUIRED_CORRECTION","FUTURE_ATOMIC_JE_1_13_ALIGNMENT","Split by journal-entry object before any correction","HOTFIX_6A21_POST_POLAND_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","CURRENT_WORKTREE","ALL_THREE_DIFFER; 6A21_INDIVIDUAL_REVIEW; CURRENT_RUNTIME_REPRODUCED_5; STATIC_INVALIDITY_PROVEN; ATOMIC_CORRECTION_REQUIRES_SCOPING"
"common/journal_entries/00_grand_exhibition.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_greek_nationalism.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","ALREADY_MERGED","false","true","false","false","false","CLOSED","NONE","Preserve the scoped merged result; do not re-import whole files","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; STATIC_SCOPE_CLOSED"
"common/journal_entries/00_hawaii.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_ig_agendas.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_impose_law.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_indian_removal.txt","india","India_hotfix","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P3_OPTIONAL_CLEANUP","RECALCULATE_AFTER_HOTFIX_6A","Do not reopen HOTFIX_5 without new functional evidence","HOTFIX_5_INDIA_CLOSURE.md; 50ed582","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_italian_unification.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","ALREADY_MERGED","false","true","false","false","false","CLOSED","NONE","Preserve the scoped merged result; do not re-import whole files","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; STATIC_SCOPE_CLOSED"
"common/journal_entries/00_krakatoa.txt","india","India_hotfix","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","MERGED_STATIC_ONLY","true","true","false","false","false","P3_OPTIONAL_CLEANUP","RECALCULATE_AFTER_HOTFIX_6A","Do not reopen HOTFIX_5 without new functional evidence","HOTFIX_5_INDIA_CLOSURE.md; 50ed582","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_land_reclamation.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_liberalism.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","UNKNOWN_REQUIRES_REVIEW","false","false","false","false","true","P1_REVIEW","FUTURE_BOUNDED_FUNCTIONAL_AUDIT","No automatic import; identify an object-level delta and design intent first","HOTFIX_6A19_RESIDUAL_GLOBAL_SCRIPT_REINDEX.md","","ALL_THREE_DIFFER; 6A19_INDIVIDUAL_REVIEW; NO_CURRENT_RUNTIME_EVIDENCE; AUDIT_REQUIRED_BEFORE_CORRECTION"
"common/journal_entries/00_major_railroads.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_manifest_destiny.txt","america","American_content","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_meiji_restoration.txt","japan","Japan_hotfix","journal_entries","PRESENT","PRESENT","PRESENT","ALL_THREE_DIFFER","MERGED_STATIC_ONLY","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve targeted 1776 Japan architecture; no full DLC file import","HOTFIX_4E8_FIX_EZO_HOKKAIDO_GATE.md; 2228ce8","","ALL_THREE_DIFFER"
"common/journal_entries/00_negotiation_quests_je.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
"common/journal_entries/00_niger_river.txt","global","journal_entries","journal_entries","PRESENT","PRESENT","PRESENT","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM","INTENTIONAL_FORK_DIVERGENCE","true","true","false","false","false","P2_REQUIRED_VALIDATION","RECALCULATE_AFTER_HOTFIX_6A","Preserve fork override pending final non-regression","Fork custom override against vanilla/hotfix baseline","","HOTFIX_EQUALS_VANILLA_FORK_CUSTOM"
