"diagnostic_id","diagnostic_kind","normalized_message","relative_path","line","script_line","object","object_type","suspected_api_or_reference","raw_excerpt","family","runtime_current","fork_context","source_context","vanilla_context","fork_file_present","source_file_present","vanilla_file_present","existing_report","existing_block","existing_classification","protected_area","intentional_divergence","post_merge_backlog","semantic_rewrite_required","bounded_exception","already_accounted_for","final_classification","classification_reason","merge_blocker","recommended_action","fresh_log_file","fresh_log_line","raw_log_excerpt"
"6A28-0031","parser","Unexpected token: region_canada","common/ai_strategies/00_default_strategy.txt","4823","4816","ai_strategy_default","ai_strategie","region_canada","region_canada = {","SYNTAX_STRATEGIC_REGION_LEGACY_KEYS","true","region_canada = {","FILE_ABSENT","building_port = must_have","true","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/ai_strategies","FAMILY_C","","false","false","true","false","false","SEMANTIC_REWRITE_REQUIRED","The 1.13 form requires a semantic or scope decision rather than a safe atomic substitution; it is outside this hotfix correction scope.","false","REVIEW_SEMANTICS_AFTER_MERGE_READINESS","debug.log","2860","[23:13:43][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: region_canada, near line: 4816"" in file: ""common/ai_strategies/00_default_strategy.txt"" near line: 4823"
"6A28-0032","parser","Unexpected token: region_the_midwest","common/ai_strategies/00_default_strategy.txt","4831","4824","ai_strategy_default","ai_strategie","region_the_midwest","region_the_midwest = {","SYNTAX_STRATEGIC_REGION_LEGACY_KEYS","true","region_the_midwest = {","FILE_ABSENT","# Using a different value in a strategy will override this value","true","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/ai_strategies","FAMILY_C","","false","false","true","false","false","SEMANTIC_REWRITE_REQUIRED","The 1.13 form requires a semantic or scope decision rather than a safe atomic substitution; it is outside this hotfix correction scope.","false","REVIEW_SEMANTICS_AFTER_MERGE_READINESS","debug.log","2861","[23:13:43][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: region_the_midwest, near line: 4824"" in file: ""common/ai_strategies/00_default_strategy.txt"" near line: 4831"
"6A28-0033","parser","Unexpected token: region_central_america","common/ai_strategies/00_default_strategy.txt","4859","4832","ai_strategy_default","ai_strategie","region_central_america","region_central_america = {","SYNTAX_STRATEGIC_REGION_LEGACY_KEYS","true","region_central_america = {","FILE_ABSENT","artillery = {","true","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/ai_strategies","FAMILY_C","","false","false","true","false","false","SEMANTIC_REWRITE_REQUIRED","The 1.13 form requires a semantic or scope decision rather than a safe atomic substitution; it is outside this hotfix correction scope.","false","REVIEW_SEMANTICS_AFTER_MERGE_READINESS","debug.log","2862","[23:13:43][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: region_central_america, near line: 4832"" in file: ""common/ai_strategies/00_default_strategy.txt"" near line: 4859"
"6A28-0034","parser","Unexpected token: region_brazil","common/ai_strategies/00_default_strategy.txt","4867","4860","ai_strategy_default","ai_strategie","region_brazil","region_brazil = {","SYNTAX_STRATEGIC_REGION_LEGACY_KEYS","true","region_brazil = {","FILE_ABSENT","scope:target_region = sr:region_brazil || scope:region = sr:region_brazil","true","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/ai_strategies","FAMILY_C","","false","false","true","false","false","SEMANTIC_REWRITE_REQUIRED","The 1.13 form requires a semantic or scope decision rather than a safe atomic substitution; it is outside this hotfix correction scope.","false","REVIEW_SEMANTICS_AFTER_MERGE_READINESS","debug.log","2863","[23:13:43][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: region_brazil, near line: 4860"" in file: ""common/ai_strategies/00_default_strategy.txt"" near line: 4867"
"6A28-0035","parser","Unexpected token: region_andes","common/ai_strategies/00_default_strategy.txt","4895","4868","ai_strategy_default","ai_strategie","region_andes","region_andes = {","SYNTAX_STRATEGIC_REGION_LEGACY_KEYS","true","region_andes = {","FILE_ABSENT","}","true","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/ai_strategies","FAMILY_C","","false","false","true","false","false","SEMANTIC_REWRITE_REQUIRED","The 1.13 form requires a semantic or scope decision rather than a safe atomic substitution; it is outside this hotfix correction scope.","false","REVIEW_SEMANTICS_AFTER_MERGE_READINESS","debug.log","2864","[23:13:43][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: region_andes, near line: 4868"" in file: ""common/ai_strategies/00_default_strategy.txt"" near line: 4895"
"6A28-0036","parser","Unexpected token: region_la_plata","common/ai_strategies/00_default_strategy.txt","4923","4896","ai_strategy_default","ai_strategie","region_la_plata","region_la_plata = {","SYNTAX_STRATEGIC_REGION_LEGACY_KEYS","true","region_la_plata = {","FILE_ABSENT","has_port_country = yes","true","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/ai_strategies","FAMILY_C","","false","false","true","false","false","SEMANTIC_REWRITE_REQUIRED","The 1.13 form requires a semantic or scope decision rather than a safe atomic substitution; it is outside this hotfix correction scope.","false","REVIEW_SEMANTICS_AFTER_MERGE_READINESS","debug.log","2865","[23:13:43][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: region_la_plata, near line: 4896"" in file: ""common/ai_strategies/00_default_strategy.txt"" near line: 4923"
"6A28-0037","parser","Unexpected token: region_gran_colombia","common/ai_strategies/00_default_strategy.txt","4951","4924","ai_strategy_default","ai_strategie","region_gran_colombia","region_gran_colombia = {","SYNTAX_STRATEGIC_REGION_LEGACY_KEYS","true","region_gran_colombia = {","FILE_ABSENT","}","true","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/ai_strategies","FAMILY_C","","false","false","true","false","false","SEMANTIC_REWRITE_REQUIRED","The 1.13 form requires a semantic or scope decision rather than a safe atomic substitution; it is outside this hotfix correction scope.","false","REVIEW_SEMANTICS_AFTER_MERGE_READINESS","debug.log","2866","[23:13:43][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: region_gran_colombia, near line: 4924"" in file: ""common/ai_strategies/00_default_strategy.txt"" near line: 4951"
"6A28-0038","parser","Unknown modifier type: country_convoys_capacity_mult. It is either invalid, or a potential dynamic modifier type definition missing from the database.: country_convoys_capacity_mult","common/company_types/02_new_companies.txt","53","53","company_dutch_east_india_company","company_type","country_convoys_capacity_mult","country_convoys_capacity_mult = 0.2","API_COUNTRY_CONVOYS_CAPACITY_MULT","true","country_convoys_capacity_mult = 0.2","country_convoys_capacity_mult = 0.2","FILE_ABSENT","true","true","false","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/company_types","FAMILY_D","","false","true","false","false","false","POST_MERGE_BACKLOG","The canonical decision defers this design work until after the hotfix merge.","false","DEFER_POST_MERGE","debug.log","2827","[23:13:38][pdx_persistent_reader.cpp:268]: Error: ""Unknown modifier type: country_convoys_capacity_mult. It is either invalid, or a potential dynamic modifier type definition missing from the database.: country_convoys_capacity_mult, near line: 53"" in file: ""common/company_types/02_new_companies.txt"" near line: 53"
"6A28-0039","parser","Unknown trigger type: is_ruler","common/dynamic_country_names/00_dynamic_country_names.txt","4189","4187","dynamic_country_name","dynamic_country_name","is_ruler","is_ruler = yes","API_IS_RULER","true","is_ruler = yes","is_ruler = yes","is_ruler_of_own_country = yes","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/dynamic_country_names","FAMILY_B","EXISTING_PROTECTED_CONCURRENT_WORK","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","2653","[23:12:55][pdx_persistent_reader.cpp:268]: Error: ""Unknown trigger type: is_ruler, near line: 4187"" in file: ""common/dynamic_country_names/00_dynamic_country_names.txt"" near line: 4189"
"6A28-0040","parser","Unexpected token: type","common/history/buildings/15_russia.txt","174","174","s:STATE_COURLAND","history_object","type","type=""building_shipyard""","API_TYPE","true","type=""building_shipyard""","type=""building_fishing_wharf"" || type=""building_manor_house""","type=""building_fishing_wharf"" || type=""building_manor_house""","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","ADMIN_and_regional_setup","FAMILY_D","","true","false","false","false","false","INTENTIONAL_FORK_DIVERGENCE","The canonical registry identifies this path as an intentional fork divergence.","false","PRESERVE_INTENTIONAL_DIVERGENCE","debug.log","2888","[23:13:49][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: type, near line: 174"" in file: ""common/history/buildings/15_russia.txt"" near line: 174"
"6A28-0041","parser","Unexpected token: commander_leader_chance","common/interest_groups/00_landowners.txt","710","707","FILE_SCOPE","interest_group","commander_leader_chance","commander_leader_chance = {","SYNTAX_INTEREST_GROUP_LEADER_CHANCE_KEYS","true","commander_leader_chance = {","FILE_ABSENT","limit = {","true","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/interest_groups","FAMILY_C","","false","false","true","false","false","SEMANTIC_REWRITE_REQUIRED","The 1.13 form requires a semantic or scope decision rather than a safe atomic substitution; it is outside this hotfix correction scope.","false","REVIEW_SEMANTICS_AFTER_MERGE_READINESS","debug.log","2650","[23:12:54][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: commander_leader_chance, near line: 707"" in file: ""common/interest_groups/00_landowners.txt"" near line: 710"
"6A28-0042","parser","Unexpected token: executive_leader_chance","common/interest_groups/00_landowners.txt","716","714","FILE_SCOPE","interest_group","executive_leader_chance","executive_leader_chance = {","SYNTAX_INTEREST_GROUP_LEADER_CHANCE_KEYS","true","executive_leader_chance = {","FILE_ABSENT","value = 0.01","true","false","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","common/interest_groups","FAMILY_C","","false","false","true","false","false","SEMANTIC_REWRITE_REQUIRED","The 1.13 form requires a semantic or scope decision rather than a safe atomic substitution; it is outside this hotfix correction scope.","false","REVIEW_SEMANTICS_AFTER_MERGE_READINESS","debug.log","2651","[23:12:54][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: executive_leader_chance, near line: 714"" in file: ""common/interest_groups/00_landowners.txt"" near line: 716"
"6A28-0043","parser","Unexpected token: should_be_pinned_by_default","common/journal_entries/00_autocracy.txt","210","210","je_king_in_parliament","journal_entry","should_be_pinned_by_default","should_be_pinned_by_default = yes","PINNING_ATOMICITY_EXCEPTION","true","should_be_pinned_by_default = yes","should_be_pinned_by_default_uninvolved_or_context = no","should_be_pinned_by_default_uninvolved_or_context = no","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","journal_entries","FAMILY_D","PINNING_14_BOUNDED_EXCEPTION","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","2757","[23:13:33][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 210"" in file: ""common/journal_entries/00_autocracy.txt"" near line: 210"
"6A28-0044","parser","Unexpected token: should_be_pinned_by_default","common/journal_entries/00_battle_for_india_mod.txt","80","80","je_battle_for_india_goal","journal_entry","should_be_pinned_by_default","should_be_pinned_by_default = yes","PINNING_ATOMICITY_EXCEPTION","true","should_be_pinned_by_default = yes","should_be_pinned_by_default = yes","FILE_ABSENT","true","true","false","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","","FAMILY_D","PINNING_14_BOUNDED_EXCEPTION","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","2758","[23:13:33][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 80"" in file: ""common/journal_entries/00_battle_for_india_mod.txt"" near line: 80"
"6A28-0045","parser","Unexpected token: should_be_pinned_by_default","common/journal_entries/00_canals.txt","52","52","je_suez_survey","journal_entry","should_be_pinned_by_default","should_be_pinned_by_default = yes","PINNING_ATOMICITY_EXCEPTION","true","should_be_pinned_by_default = yes","should_be_pinned_by_default_uninvolved_or_context = no || should_be_pinned_by_default_uninvolved_or_context = yes","should_be_pinned_by_default_uninvolved_or_context = no || should_be_pinned_by_default_uninvolved_or_context = yes","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","journal_entries","FAMILY_D","PINNING_14_BOUNDED_EXCEPTION","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","2759","[23:13:33][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 52"" in file: ""common/journal_entries/00_canals.txt"" near line: 52"
"6A28-0046","parser","Unexpected token: should_be_pinned_by_default","common/journal_entries/00_canals.txt","146","146","je_panama_survey","journal_entry","should_be_pinned_by_default","should_be_pinned_by_default = yes","PINNING_ATOMICITY_EXCEPTION","true","should_be_pinned_by_default = yes","should_be_pinned_by_default_uninvolved_or_context = no || should_be_pinned_by_default_uninvolved_or_context = yes","should_be_pinned_by_default_uninvolved_or_context = no || should_be_pinned_by_default_uninvolved_or_context = yes","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","journal_entries","FAMILY_D","PINNING_14_BOUNDED_EXCEPTION","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","2760","[23:13:33][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 146"" in file: ""common/journal_entries/00_canals.txt"" near line: 146"
"6A28-0047","parser","Unexpected token: should_be_pinned_by_default","common/journal_entries/00_corn_laws.txt","80","80","je_corn_laws","journal_entry","should_be_pinned_by_default","should_be_pinned_by_default = yes","PINNING_ATOMICITY_EXCEPTION","true","should_be_pinned_by_default = yes","should_be_pinned_by_default_uninvolved_or_context = no","should_be_pinned_by_default_uninvolved_or_context = no","true","true","true","docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md","journal_entries","FAMILY_D","PINNING_14_BOUNDED_EXCEPTION","false","false","false","true","false","BOUNDED_EXCEPTION","API or pinning exception already bounded by the 6A25/6A26 audits; no atomic transformation is authorized.","false","PRESERVE_BOUNDED_EXCEPTION","debug.log","2761","[23:13:33][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 80"" in file: ""common/journal_entries/00_corn_laws.txt"" near line: 80"
