generation,source_log,severity,diagnostic_type,normalized_message,raw_message,script_path,line,column,context,count,first_occurrence,last_occurrence,fork_present,vanilla_present,same_as_vanilla,custom_fork_file,override,historical_6a28_match,comparison_status,primary_classification,family_id,risk,runtime_required,notes
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unknown trigger type: is_ruler,"[21:16:30][pdx_persistent_reader.cpp:268]: Error: ""Unknown trigger type: is_ruler, near line: 4187"" in file: ""common/dynamic_country_names/00_dynamic_country_names.txt"" near line: 4189",common/dynamic_country_names/00_dynamic_country_names.txt,4189,,,1,2026-08-14T21:16:30+02:00,2026-08-14T21:16:30+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_IS_RULER,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Malformed token: @canton_scale_denmark_x,"[21:16:56][pdx_persistent_reader.cpp:268]: Error: ""Malformed token: @canton_scale_denmark_x, near line: 186
Malformed token: @canton_scale_denmark_y, near line: 186"" in file: ""common/flag_definitions/07_NM_Flags.txt"" near line: 186",common/flag_definitions/07_NM_Flags.txt,186,,,1,2026-08-14T21:16:56+02:00,2026-08-14T21:16:56+02:00,YES,NO,UNKNOWN,YES,NO,NO,CURRENT_NEW,FORK_ATTRIBUTABLE_FIXABLE,SYNTAX_FLAG_CANTON_SCALE_FILE_LOCAL_VARIABLES,LOW,YES,"New fork-only parser identity: canton-scale variables are declared in another parser unit and are malformed here; a bounded file-local value/definition correction is indicated, but not applied in LOG-CLEANUP-4."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Malformed token: @canton_scale_denmark_y,"[21:16:56][pdx_persistent_reader.cpp:268]: Error: ""Malformed token: @canton_scale_denmark_x, near line: 186
Malformed token: @canton_scale_denmark_y, near line: 186"" in file: ""common/flag_definitions/07_NM_Flags.txt"" near line: 186",common/flag_definitions/07_NM_Flags.txt,186,,,1,2026-08-14T21:16:56+02:00,2026-08-14T21:16:56+02:00,YES,NO,UNKNOWN,YES,NO,NO,CURRENT_NEW,FORK_ATTRIBUTABLE_FIXABLE,SYNTAX_FLAG_CANTON_SCALE_FILE_LOCAL_VARIABLES,LOW,YES,"New fork-only parser identity: canton-scale variables are declared in another parser unit and are malformed here; a bounded file-local value/definition correction is indicated, but not applied in LOG-CLEANUP-4."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: type,"[21:17:18][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: type, near line: 174"" in file: ""common/history/buildings/15_russia.txt"" near line: 174",common/history/buildings/15_russia.txt,174,,,1,2026-08-14T21:17:18+02:00,2026-08-14T21:17:18+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,INTENTIONAL_FORK_DIVERGENCE,API_TYPE,MEDIUM,NO,Fresh recurrence remains within a previously validated intentional fork divergence; preserve unless design authority changes.
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: commander_leader_chance,"[21:16:29][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: commander_leader_chance, near line: 707"" in file: ""common/interest_groups/00_landowners.txt"" near line: 710",common/interest_groups/00_landowners.txt,710,,,1,2026-08-14T21:16:29+02:00,2026-08-14T21:16:29+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,FORK_ATTRIBUTABLE_SEMANTIC_REWRITE,SYNTAX_INTEREST_GROUP_LEADER_CHANCE_KEYS,SEMANTIC,YES,"Fresh recurrence plus fork/vanilla evidence still requires an API, scope, or content-semantics decision; no safe mechanical substitution is established here."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: executive_leader_chance,"[21:16:29][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: executive_leader_chance, near line: 714"" in file: ""common/interest_groups/00_landowners.txt"" near line: 716",common/interest_groups/00_landowners.txt,716,,,1,2026-08-14T21:16:29+02:00,2026-08-14T21:16:29+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,FORK_ATTRIBUTABLE_SEMANTIC_REWRITE,SYNTAX_INTEREST_GROUP_LEADER_CHANCE_KEYS,SEMANTIC,YES,"Fresh recurrence plus fork/vanilla evidence still requires an API, scope, or content-semantics decision; no safe mechanical substitution is established here."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: should_be_pinned_by_default,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 210"" in file: ""common/journal_entries/00_autocracy.txt"" near line: 210",common/journal_entries/00_autocracy.txt,210,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,PINNING_ATOMICITY_EXCEPTION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: should_be_pinned_by_default,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 80"" in file: ""common/journal_entries/00_battle_for_india_mod.txt"" near line: 80",common/journal_entries/00_battle_for_india_mod.txt,80,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,NO,UNKNOWN,YES,NO,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,PINNING_ATOMICITY_EXCEPTION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: should_be_pinned_by_default,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 52"" in file: ""common/journal_entries/00_canals.txt"" near line: 52",common/journal_entries/00_canals.txt,52,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,PINNING_ATOMICITY_EXCEPTION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: should_be_pinned_by_default,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 146"" in file: ""common/journal_entries/00_canals.txt"" near line: 146",common/journal_entries/00_canals.txt,146,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,PINNING_ATOMICITY_EXCEPTION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: should_be_pinned_by_default,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 80"" in file: ""common/journal_entries/00_corn_laws.txt"" near line: 80",common/journal_entries/00_corn_laws.txt,80,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,PINNING_ATOMICITY_EXCEPTION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: should_be_pinned_by_default,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 120"" in file: ""common/journal_entries/00_prohibition_laws.txt"" near line: 120",common/journal_entries/00_prohibition_laws.txt,120,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,PINNING_ATOMICITY_EXCEPTION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: should_be_pinned_by_default,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 62"" in file: ""common/journal_entries/00_skyscraper.txt"" near line: 62",common/journal_entries/00_skyscraper.txt,62,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,PINNING_ATOMICITY_EXCEPTION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: should_be_pinned_by_default,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 99"" in file: ""common/journal_entries/00_skyscraper.txt"" near line: 99",common/journal_entries/00_skyscraper.txt,99,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,PINNING_ATOMICITY_EXCEPTION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: should_be_pinned_by_default,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 70"" in file: ""common/journal_entries/01_paris_commune.txt"" near line: 70",common/journal_entries/01_paris_commune.txt,70,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,PINNING_ATOMICITY_EXCEPTION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: should_be_pinned_by_default,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 355"" in file: ""common/journal_entries/02_peru_bolivia.txt"" near line: 355",common/journal_entries/02_peru_bolivia.txt,355,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,PINNING_ATOMICITY_EXCEPTION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: should_be_pinned_by_default,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 186"" in file: ""common/journal_entries/03_korea.txt"" near line: 186",common/journal_entries/03_korea.txt,186,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,PINNING_ATOMICITY_EXCEPTION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unknown trigger type: is_ruler,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unknown trigger type: is_ruler, near line: 212
Unknown trigger type: is_heir, near line: 213"" in file: ""common/journal_entries/04_india_non_cooperation.txt"" near line: 218",common/journal_entries/04_india_non_cooperation.txt,212,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_NEW,ALREADY_ACCOUNTED_FOR,API_IS_RULER,LOW,NO,"Newly emitted identity, but the same path/API is already covered by prior protected or bounded path-level disposition; no automatic correction is reopened."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unknown trigger type: is_heir,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unknown trigger type: is_ruler, near line: 212
Unknown trigger type: is_heir, near line: 213"" in file: ""common/journal_entries/04_india_non_cooperation.txt"" near line: 218",common/journal_entries/04_india_non_cooperation.txt,213,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_NEW,ALREADY_ACCOUNTED_FOR,API_IS_HEIR,LOW,NO,"Newly emitted identity, but the same path/API is already covered by prior protected or bounded path-level disposition; no automatic correction is reopened."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unknown trigger type: is_ruler,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unknown trigger type: is_ruler, near line: 233
Unknown trigger type: is_heir, near line: 234"" in file: ""common/journal_entries/04_india_non_cooperation.txt"" near line: 239",common/journal_entries/04_india_non_cooperation.txt,233,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_NEW,ALREADY_ACCOUNTED_FOR,API_IS_RULER,LOW,NO,"Newly emitted identity, but the same path/API is already covered by prior protected or bounded path-level disposition; no automatic correction is reopened."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unknown trigger type: is_heir,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unknown trigger type: is_ruler, near line: 233
Unknown trigger type: is_heir, near line: 234"" in file: ""common/journal_entries/04_india_non_cooperation.txt"" near line: 239",common/journal_entries/04_india_non_cooperation.txt,234,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_NEW,ALREADY_ACCOUNTED_FOR,API_IS_HEIR,LOW,NO,"Newly emitted identity, but the same path/API is already covered by prior protected or bounded path-level disposition; no automatic correction is reopened."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: should_be_pinned_by_default,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 19"" in file: ""common/journal_entries/05_grunderzeit.txt"" near line: 19",common/journal_entries/05_grunderzeit.txt,19,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,PINNING_ATOMICITY_EXCEPTION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unknown trigger type: is_ruler,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unknown trigger type: is_ruler, near line: 37"" in file: ""common/journal_entries/05_metternich.txt"" near line: 38",common/journal_entries/05_metternich.txt,38,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_IS_RULER,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: should_be_pinned_by_default,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 662"" in file: ""common/journal_entries/05_montenegro_je.txt"" near line: 662",common/journal_entries/05_montenegro_je.txt,662,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,YES,NO,NO,YES,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,PINNING_ATOMICITY_EXCEPTION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: should_be_pinned_by_default,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: should_be_pinned_by_default, near line: 50"" in file: ""common/journal_entries/07_hindustan_is_durrani_mod.txt"" near line: 50",common/journal_entries/07_hindustan_is_durrani_mod.txt,50,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,NO,UNKNOWN,YES,NO,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,PINNING_ATOMICITY_EXCEPTION,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unknown trigger type: value,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unknown trigger type: value, near line: 365"" in file: ""common/journal_entries/07_poland_lithuania_mod.txt"" near line: 366",common/journal_entries/07_poland_lithuania_mod.txt,366,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,NO,UNKNOWN,YES,NO,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_VALUE,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unexpected token: add_modifier,"[21:17:05][pdx_persistent_reader.cpp:268]: Error: ""Unexpected token: add_modifier, near line: 594"" in file: ""common/journal_entries/07_poland_lithuania_mod.txt"" near line: 596",common/journal_entries/07_poland_lithuania_mod.txt,596,,,1,2026-08-14T21:17:05+02:00,2026-08-14T21:17:05+02:00,YES,NO,UNKNOWN,YES,NO,YES,CURRENT_EXACT_LOG_CLEANUP_1,ALREADY_ACCOUNTED_FOR,API_ADD_MODIFIER,LOW,NO,"Fresh recurrence remains covered by the documented protected, bounded, or previously-accounted path disposition; no new causal evidence reopens it."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unknown trigger type: country_navy_unit_type_fraction,"[21:16:34][pdx_persistent_reader.cpp:268]: Error: ""Unknown trigger type: country_navy_unit_type_fraction, near line: 791
Unknown trigger type: country_navy_unit_type_fraction, near line: 795"" in file: ""events/agitators_events/revolution_events_02.txt"" near line: 799",events/agitators_events/revolution_events_02.txt,791,,,1,2026-08-14T21:16:34+02:00,2026-08-14T21:16:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_NEW,ALREADY_ACCOUNTED_FOR,API_COUNTRY_NAVY_UNIT_TYPE_FRACTION,LOW,NO,"Newly emitted identity, but the same path/API is already covered by prior protected or bounded path-level disposition; no automatic correction is reopened."
release_2.3.0_20260814_211241,debug.log,ERROR,PARSER,Unknown trigger type: country_navy_unit_type_fraction,"[21:16:34][pdx_persistent_reader.cpp:268]: Error: ""Unknown trigger type: country_navy_unit_type_fraction, near line: 791
Unknown trigger type: country_navy_unit_type_fraction, near line: 795"" in file: ""events/agitators_events/revolution_events_02.txt"" near line: 799",events/agitators_events/revolution_events_02.txt,795,,,1,2026-08-14T21:16:34+02:00,2026-08-14T21:16:34+02:00,YES,YES,NO,NO,YES,YES,CURRENT_NEW,ALREADY_ACCOUNTED_FOR,API_COUNTRY_NAVY_UNIT_TYPE_FRACTION,LOW,NO,"Newly emitted identity, but the same path/API is already covered by prior protected or bounded path-level disposition; no automatic correction is reopened."
