"id","subsystem","diagnostic_type","normalized_message","raw_example","script_path","script_line","occurrences","fork_file","current_vanilla_homologue","present_in_previous_cleanup","previous_classification","root_cause","attribution","safe_fix","patch_applied","notes"
"LOG13-R0051","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country dyn_c_japan_shogunate is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","Country dyn_c_japan_shogunate is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0052","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country dyn_c_korea_joseon is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","Country dyn_c_korea_joseon is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0053","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country dyn_c_malta_knights is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","Country dyn_c_malta_knights is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0054","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country dyn_c_malta_knights is not permitted to retain law HÃ´pitaux de charitÃ©, fix this or consider Pas de systÃ¨me de santÃ© instead","Country dyn_c_malta_knights is not permitted to retain law HÃ´pitaux de charitÃ©, fix this or consider Pas de systÃ¨me de santÃ© instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0055","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country dyn_c_malta_knights is not permitted to retain law Mouvement agraire, fix this or consider Traditionalisme instead","Country dyn_c_malta_knights is not permitted to retain law Mouvement agraire, fix this or consider Traditionalisme instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0056","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country dyn_c_naples is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","Country dyn_c_naples is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0057","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country dyn_c_ottoman_empire is not permitted to retain law Dissidence illÃ©gale, fix this or consider Droit de rÃ©union instead","Country dyn_c_ottoman_empire is not permitted to retain law Dissidence illÃ©gale, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0058","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country dyn_c_papal_states is not permitted to retain law Ã‰coles religieuses, fix this or consider Pas dâ€™Ã©coles instead","Country dyn_c_papal_states is not permitted to retain law Ã‰coles religieuses, fix this or consider Pas dâ€™Ã©coles instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0059","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country dyn_c_papal_states is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","Country dyn_c_papal_states is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0060","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country dyn_c_papal_states is not permitted to retain law HÃ´pitaux de charitÃ©, fix this or consider Pas de systÃ¨me de santÃ© instead","Country dyn_c_papal_states is not permitted to retain law HÃ´pitaux de charitÃ©, fix this or consider Pas de systÃ¨me de santÃ© instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0061","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country dyn_c_portu_king is not permitted to retain law HÃ´pitaux de charitÃ©, fix this or consider Pas de systÃ¨me de santÃ© instead","Country dyn_c_portu_king is not permitted to retain law HÃ´pitaux de charitÃ©, fix this or consider Pas de systÃ¨me de santÃ© instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0062","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country dyn_c_potchefstroom is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","Country dyn_c_potchefstroom is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0063","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country dyn_c_winburg is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","Country dyn_c_winburg is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0064","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country dyn_c_winburg is not permitted to retain law Milice nationale, fix this or consider LevÃ©es paysannes instead","Country dyn_c_winburg is not permitted to retain law Milice nationale, fix this or consider LevÃ©es paysannes instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0065","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country FRM is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","Country FRM is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0066","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country GAL is not permitted to retain law Servage, fix this or consider Seigneurie instead","Country GAL is not permitted to retain law Servage, fix this or consider Seigneurie instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0067","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country GR3 is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","Country GR3 is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0068","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country GR5 is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","Country GR5 is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0069","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country GR5 is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","Country GR5 is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0070","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country GR7 is not permitted to retain law Dissidence illÃ©gale, fix this or consider Droit de rÃ©union instead","Country GR7 is not permitted to retain law Dissidence illÃ©gale, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0071","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country GR7 is not permitted to retain law Mercantilisme, fix this or consider Isolationnisme instead","Country GR7 is not permitted to retain law Mercantilisme, fix this or consider Isolationnisme instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0072","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country HAM is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","Country HAM is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0073","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country HAW is not permitted to retain law Ã‰coles publiques, fix this or consider Pas dâ€™Ã©coles instead","Country HAW is not permitted to retain law Ã‰coles publiques, fix this or consider Pas dâ€™Ã©coles instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0074","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country HEK is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","Country HEK is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0075","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country HEK is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","Country HEK is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0076","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country HES is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","Country HES is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0077","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country HES is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","Country HES is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0078","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country HOH is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","Country HOH is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0079","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country HOH is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","Country HOH is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0080","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country HOL is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","Country HOL is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0081","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country HOL is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","Country HOL is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0082","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country INDOP is not permitted to retain law Dissidence illÃ©gale, fix this or consider Droit de rÃ©union instead","Country INDOP is not permitted to retain law Dissidence illÃ©gale, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0083","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country INDOP is not permitted to retain law Mercantilisme, fix this or consider Isolationnisme instead","Country INDOP is not permitted to retain law Mercantilisme, fix this or consider Isolationnisme instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0084","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country LIP is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","Country LIP is not permitted to retain law Censure, fix this or consider Droit de rÃ©union instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
"LOG13-R0085","country_law_manager.cpp","COUNTRY_LAW_DIAGNOSTIC","Country LIP is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","Country LIP is not permitted to retain law Imposition par tÃªte, fix this or consider FiscalitÃ© basÃ©e sur la consommation instead","","","1","NOT_EXPOSED_BY_LOG","NOT_EXPOSED_BY_LOG","NO","","HISTORICAL_1776_DESIGN_DEPENDENCY","KNOWN_FORK_DESIGN_DEBT_DEFERRED","NONE_IN_LOG_CLEANUP_13","NO","Final global reindex attribution."
