object_type,object_id,name,localization_key,description_key,icon,source_file,technology_requirement,parent_category,compatible_hulls,slot_type,effects,construction_cost,maintenance,AI_logic,DLC_requirement,notes
WEAPON,ship_mod_pre_dreadnought_guns_high,2 x Twin 12-in BL + 2 x Twin 8-in BL,ship_mod_pre_dreadnought_guns_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_high.dds,common/ship_modifications/00_ship_modifications.txt:1694,NONE,ship_mod_slot_guns,ship_type_pre_dreadnought,ship_mod_slot_guns,ship_hull_damage_add=235; ship_crew_damage_add=95; ship_critical_hit_chance_add=0.2; ship_vulnerability_add=45,goods_input_artillery_add=28; goods_input_ammunition_add=8,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_capital_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_pre_dreadnought_propulsion_light,$ship_mod_triple_expansion_engine$,ship_mod_pre_dreadnought_propulsion_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_low.dds,common/ship_modifications/00_ship_modifications.txt:1718,NONE,ship_mod_slot_propulsion,ship_type_pre_dreadnought,ship_mod_slot_propulsion,ship_movement_speed_add=8.5,goods_input_engines_add=12; goods_input_coal_add=10,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_pre_dreadnought_propulsion_medium,$ship_mod_te_water_tube_boilers$,ship_mod_pre_dreadnought_propulsion_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_mid.dds,common/ship_modifications/00_ship_modifications.txt:1738,NONE,ship_mod_slot_propulsion,ship_type_pre_dreadnought,ship_mod_slot_propulsion,ship_movement_speed_add=11,goods_input_engines_add=20; goods_input_coal_add=12,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_pre_dreadnought_propulsion_high,$ship_mod_direct_drive_turbines$,ship_mod_pre_dreadnought_propulsion_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_high.dds,common/ship_modifications/00_ship_modifications.txt:1758,NONE,ship_mod_slot_propulsion,ship_type_pre_dreadnought,ship_mod_slot_propulsion,ship_movement_speed_add=13,goods_input_engines_add=28; goods_input_coal_add=15,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
COMPONENT,ship_mod_pre_dreadnought_range_light,$ship_mod_reduced_stowage$,ship_mod_pre_dreadnought_range_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_low.dds,common/ship_modifications/00_ship_modifications.txt:1778,NONE,ship_mod_slot_range,ship_type_pre_dreadnought,ship_mod_slot_range,ship_carrying_capacity_add=0.1; ship_marine_capacity_add=0.05; ship_supply_capacity_add=40,goods_input_groceries_add=17,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_pre_dreadnought_range_medium,$ship_mod_standard_stowage$,ship_mod_pre_dreadnought_range_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_mid.dds,common/ship_modifications/00_ship_modifications.txt:1799,NONE,ship_mod_slot_range,ship_type_pre_dreadnought,ship_mod_slot_range,ship_carrying_capacity_add=0.25; ship_supply_capacity_add=90; ship_marine_capacity_add=0.125; ship_supply_efficiency_add=0.1,goods_input_groceries_add=29,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_pre_dreadnought_range_high,$ship_mod_increased_stowage$,ship_mod_pre_dreadnought_range_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_high.dds,common/ship_modifications/00_ship_modifications.txt:1821,NONE,ship_mod_slot_range,ship_type_pre_dreadnought,ship_mod_slot_range,ship_carrying_capacity_add=0.5; ship_supply_capacity_add=190; ship_marine_capacity_add=0.25; ship_supply_efficiency_add=0.25,goods_input_groceries_add=40,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
PROTECTION,ship_mod_dreadnought_armor_light,$ship_mod_kc_belt_thin_deck$,ship_mod_dreadnought_armor_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_low.dds,common/ship_modifications/00_ship_modifications.txt:1845,NONE,ship_mod_slot_armor,ship_type_dreadnought,ship_mod_slot_armor,ship_armor_add=60; ship_hit_points_max_add=450,goods_input_steel_add=15,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_dreadnought_armor_medium,$ship_mod_kc_belt_armored_deck$,ship_mod_dreadnought_armor_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_mid.dds,common/ship_modifications/00_ship_modifications.txt:1865,NONE,ship_mod_slot_armor,ship_type_dreadnought,ship_mod_slot_armor,ship_armor_add=155; ship_hit_points_max_add=1000,goods_input_steel_add=20,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_dreadnought_armor_high,$ship_mod_heavy_kc_citadel$,ship_mod_dreadnought_armor_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_high.dds,common/ship_modifications/00_ship_modifications.txt:1885,NONE,ship_mod_slot_armor,ship_type_dreadnought,ship_mod_slot_armor,ship_armor_add=295; ship_hit_points_max_add=2100,goods_input_steel_add=28,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_capital_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_dreadnought_guns_light,4 x Twin 14-in BL,ship_mod_dreadnought_guns_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_low.dds,common/ship_modifications/00_ship_modifications.txt:1906,NONE,ship_mod_slot_guns,ship_type_dreadnought,ship_mod_slot_guns,ship_hull_damage_add=110; ship_crew_damage_add=45; ship_critical_hit_chance_add=0.1; ship_vulnerability_add=10,goods_input_artillery_add=15; goods_input_ammunition_add=5,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_dreadnought_guns_medium,5 x Twin 14-in BL,ship_mod_dreadnought_guns_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_mid.dds,common/ship_modifications/00_ship_modifications.txt:1929,NONE,ship_mod_slot_guns,ship_type_dreadnought,ship_mod_slot_guns,ship_hull_damage_add=190; ship_crew_damage_add=80; ship_critical_hit_chance_add=0.15; ship_vulnerability_add=20,goods_input_artillery_add=22; goods_input_ammunition_add=8,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_dreadnought_guns_high,2 x Triple + 3 x Twin 14-in BL,ship_mod_dreadnought_guns_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_high.dds,common/ship_modifications/00_ship_modifications.txt:1952,NONE,ship_mod_slot_guns,ship_type_dreadnought,ship_mod_slot_guns,ship_hull_damage_add=270; ship_crew_damage_add=115; ship_critical_hit_chance_add=0.2; ship_vulnerability_add=45,goods_input_artillery_add=30; goods_input_ammunition_add=10,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_capital_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_dreadnought_propulsion_light,$ship_mod_triple_expansion_engine$,ship_mod_dreadnought_propulsion_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_low.dds,common/ship_modifications/00_ship_modifications.txt:1976,NONE,ship_mod_slot_propulsion,ship_type_dreadnought,ship_mod_slot_propulsion,ship_movement_speed_add=10,goods_input_engines_add=15; goods_input_coal_add=10,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_dreadnought_propulsion_medium,$ship_mod_direct_drive_turbines$,ship_mod_dreadnought_propulsion_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_mid.dds,common/ship_modifications/00_ship_modifications.txt:1996,NONE,ship_mod_slot_propulsion,ship_type_dreadnought,ship_mod_slot_propulsion,ship_movement_speed_add=12.5,goods_input_engines_add=22; goods_input_coal_add=12,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_dreadnought_propulsion_high,$ship_mod_geared_turbines$,ship_mod_dreadnought_propulsion_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_high.dds,common/ship_modifications/00_ship_modifications.txt:2016,NONE,ship_mod_slot_propulsion,ship_type_dreadnought,ship_mod_slot_propulsion,ship_movement_speed_add=15,goods_input_engines_add=30; goods_input_coal_add=10; goods_input_oil_add=5,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
COMPONENT,ship_mod_dreadnought_range_light,$ship_mod_reduced_stowage$,ship_mod_dreadnought_range_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_low.dds,common/ship_modifications/00_ship_modifications.txt:2037,NONE,ship_mod_slot_range,ship_type_dreadnought,ship_mod_slot_range,ship_carrying_capacity_add=0.1; ship_marine_capacity_add=0.05; ship_supply_capacity_add=45,goods_input_groceries_add=22,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_dreadnought_range_medium,$ship_mod_standard_stowage$,ship_mod_dreadnought_range_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_mid.dds,common/ship_modifications/00_ship_modifications.txt:2058,NONE,ship_mod_slot_range,ship_type_dreadnought,ship_mod_slot_range,ship_carrying_capacity_add=0.25; ship_supply_capacity_add=115; ship_marine_capacity_add=0.125; ship_supply_efficiency_add=0.1,goods_input_groceries_add=35,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_dreadnought_range_high,$ship_mod_increased_stowage$,ship_mod_dreadnought_range_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_high.dds,common/ship_modifications/00_ship_modifications.txt:2080,NONE,ship_mod_slot_range,ship_type_dreadnought,ship_mod_slot_range,ship_carrying_capacity_add=0.5; ship_supply_capacity_add=215; ship_marine_capacity_add=0.25; ship_supply_efficiency_add=0.25,goods_input_groceries_add=47,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
PROTECTION,ship_mod_super_dreadnought_armor_light,$ship_mod_kc_belt_thin_deck$,ship_mod_super_dreadnought_armor_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_low.dds,common/ship_modifications/00_ship_modifications.txt:2104,NONE,ship_mod_slot_armor,ship_type_super_dreadnought,ship_mod_slot_armor,ship_armor_add=70; ship_hit_points_max_add=475,goods_input_steel_add=18,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_super_dreadnought_armor_medium,$ship_mod_kc_belt_armored_deck$,ship_mod_super_dreadnought_armor_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_mid.dds,common/ship_modifications/00_ship_modifications.txt:2124,NONE,ship_mod_slot_armor,ship_type_super_dreadnought,ship_mod_slot_armor,ship_armor_add=170; ship_hit_points_max_add=1150,goods_input_steel_add=25,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_super_dreadnought_armor_high,$ship_mod_heavy_kc_citadel_deck$,ship_mod_super_dreadnought_armor_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_high.dds,common/ship_modifications/00_ship_modifications.txt:2144,NONE,ship_mod_slot_armor,ship_type_super_dreadnought,ship_mod_slot_armor,ship_armor_add=340; ship_hit_points_max_add=2400,goods_input_steel_add=32,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_capital_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_super_dreadnought_guns_light,3 x Twin 15-in BL,ship_mod_super_dreadnought_guns_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_low.dds,common/ship_modifications/00_ship_modifications.txt:2165,NONE,ship_mod_slot_guns,ship_type_super_dreadnought,ship_mod_slot_guns,ship_hull_damage_add=115; ship_crew_damage_add=50; ship_critical_hit_chance_add=0.1; ship_vulnerability_add=10,goods_input_artillery_add=18; goods_input_ammunition_add=8,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_super_dreadnought_guns_medium,4 x Twin 15-in BL,ship_mod_super_dreadnought_guns_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_mid.dds,common/ship_modifications/00_ship_modifications.txt:2188,NONE,ship_mod_slot_guns,ship_type_super_dreadnought,ship_mod_slot_guns,ship_hull_damage_add=210; ship_crew_damage_add=85; ship_critical_hit_chance_add=0.15; ship_vulnerability_add=25,goods_input_artillery_add=25; goods_input_ammunition_add=10,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
