relation_type,producer,output,consumer,technology,ai_bootstrap,source_file,notes
DEMAND_EDGE,,batteries,pm_personal_computers,personal_computer,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,batteries,pm_reservoir_dams,pneumatic_tools,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,batteries,pm_reservoir_dams_2,pneumatic_tools,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,batteries,pm_reservoir_dams_3,pneumatic_tools,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,batteries,pm_rudimental_homeappliances,rudimental_home_appliances,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,batteries,pm_rudimental_photovoltaic_cells,photovoltaic_effect,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,batteries,pm_run_of_river_plants,NONE,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,batteries,pm_run_of_river_plants_2,NONE,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,batteries,pm_run_of_river_plants_3,NONE,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,batteries,pm_smartphones,smartphones,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,batteries,pm_solar_panels,advanced_solar_panels,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,batteries,pm_turbo_diesel_engines,thermal_cracking,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,batteries,pm_virtual_reality_gadgets,virtual_reality,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,batteries,pm_wind_turbines,wind_turbines,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
SUPPLY_EDGE,pm_alkaline_battery,batteries,,alkaline_battery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_alkaline_fuel_cell,batteries,,fuel_cell_tech,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_lead_acid_battery,batteries,,electric_railway,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_lithium_battery,batteries,,lithium_battery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_pem_fuel_cell,batteries,,electric_vehicles,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_voltaic_pile,batteries,,verrier_electromagnetism_tech,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
DEMAND_EDGE,,bauxite,pm_hall_heroult_process,bayer_process,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,bauxite,pm_wohler_deville_process,bauxite_processing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
SUPPLY_EDGE,pm_advanced_base,bauxite,,neoliberism,STRATEGY_STANCE,common/production_methods/ztr_unique_buildings_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_atmospheric_engine_pump_building_bauxite_mine,bauxite,,atmospheric_engine,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_autonomous_and_remote_ops_building_bauxite_mine,bauxite,,autonomous_and_remote_ops_mining,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_condensing_engine_pump_building_bauxite_mine,bauxite,,watertube_boiler,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_diesel_pump_building_bauxite_mine,bauxite,,compression_ignition,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_dynamite_building_bauxite_mine,bauxite,,dynamite,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_electric_fueled_pump_building_bauxite_mine,bauxite,,thermal_cracking,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_heavy_machineries_building_bauxite_mine,bauxite,,heavy_machinery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_high_precision_blasting_building_bauxite_mine,bauxite,,mine_precision_blasting,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_nitroglycerin_building_bauxite_mine,bauxite,,nitroglycerin,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_picks_and_shovels_building_bauxite_mine,bauxite,,NONE,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_postwar_base,bauxite,,neoimperialism,STRATEGY_STANCE,common/production_methods/ztr_unique_buildings_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_prewar_base,bauxite,,NONE,STRATEGY_STANCE,common/production_methods/ztr_unique_buildings_production_methods.txt,Negative output values are coproduct trade-offs where applicable
DEMAND_EDGE,,business_data,pm_digital_data_on_premises_heavy_industry,digital_infrastructure,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_digital_data_on_premises_heavy_industry_computer,digital_infrastructure,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_digital_data_on_premises_heavy_industry_software,digital_infrastructure,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_digital_data_on_premises_light_industry,digital_infrastructure,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_digital_data_on_premises_primary_sector,digital_infrastructure,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_digital_data_optimization_heavy_industry,computer,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_digital_data_optimization_heavy_industry_computer,computer,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_digital_data_optimization_heavy_industry_software,computer,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_digital_data_optimization_light_industry,computer,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_digital_data_optimization_primary_sector,computer,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_algorithmic_dispatch_heavy_industry,algorithmic_dispatch,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_algorithmic_dispatch_heavy_industry_no_shopkeepers,algorithmic_dispatch,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_optimization_heavy_industry,big_data_analytics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_optimization_heavy_industry_no_shopkeepers,big_data_analytics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_optimization_heavy_industry_software,big_data_analytics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_optimization_heavy_industry_telecommunications,big_data_analytics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_optimization_light_industry,big_data_analytics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_optimization_light_industry_no_shopkeepers,big_data_analytics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_optimization_primary_sector,big_data_analytics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_optimization_primary_sector_no_shopkeepers,big_data_analytics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_reporting_heavy_industry,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_reporting_heavy_industry_no_shopkeepers,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_reporting_heavy_industry_software,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_reporting_heavy_industry_telecommunications,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_reporting_light_industry,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_reporting_light_industry_no_shopkeepers,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_reporting_primary_sector,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_internet_data_reporting_primary_sector_no_shopkeepers,internet,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_manual_data_optimization_heavy_industry,corporate_management,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_manual_data_optimization_light_industry,corporate_management,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_manual_data_optimization_light_industry_paper,corporate_management,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,business_data,pm_manual_data_optimization_primary_sector,corporate_management,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
SUPPLY_EDGE,pm_analytical_philosophy_department,business_data,,analytical_philosophy,STRATEGY_STANCE,common/production_methods/ztr_vanilla_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_basic_data_analysis,business_data,,modern_statistics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_big_science_and_humanities_department,business_data,,funded_research_projects,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_cloud_databased_data_analysis,business_data,,cloud_computing,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_computerized_research_center,business_data,,machine_learning,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_consulting_firm_services,business_data,,market_studies,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
