tech_id,category,unlock_type,unlock_id,unlock_name,relationship_type,source_file,source_context,notes
civilizing_mission,society,journal_entries,je_central_america_migration,Populating Central America,UNLOCK,common/journal_entries/02_south_america_migration.txt,160: has_technology_researched = civilizing_mission,JOURNAL_REQUIREMENT
civilizing_mission,society,journal_entries,je_colonial_administration,Establish Colonial Administration,UNLOCK,common/journal_entries/00_establish_colonial_administration.txt,23: has_technology_researched = civilizing_mission,JOURNAL_REQUIREMENT
civilizing_mission,society,journal_entries,je_conquest_of_central_asia,The Conquest of Turkestan,UNLOCK,common/journal_entries/03_russia.txt,1033: has_technology_researched = civilizing_mission,JOURNAL_REQUIREMENT
civilizing_mission,society,journal_entries,je_conquest_of_tetouan,Eye for an Eye,UNLOCK,common/journal_entries/06_spanish_africa.txt,82: has_technology_researched = civilizing_mission,JOURNAL_REQUIREMENT
civilizing_mission,society,journal_entries,je_earn_recognition,Earning Recognition,UNLOCK,common/journal_entries/00_request_recognition.txt,32: has_technology_researched = civilizing_mission,JOURNAL_REQUIREMENT
civilizing_mission,society,journal_entries,je_south_america_migration,Populating the Americas,UNLOCK,common/journal_entries/02_south_america_migration.txt,14: has_technology_researched = civilizing_mission,JOURNAL_REQUIREMENT
civilizing_mission,society,laws,law_agrarianism,Agrarianism,UNLOCK,common/laws/00_economic_system.txt,195: has_technology_researched = civilizing_mission,LAW_REQUIREMENT
civilizing_mission,society,laws,law_interventionism,Interventionism,UNLOCK,common/laws/00_economic_system.txt,99: has_technology_researched = civilizing_mission,LAW_REQUIREMENT
civilizing_mission,society,laws,law_per_capita_based_taxation,Per-Capita Taxation,UNLOCK,common/laws/00_taxation.txt,161: has_technology_researched = civilizing_mission,LAW_REQUIREMENT
civilizing_mission,society,laws,law_slavery_banned,Slavery Banned,UNLOCK,common/laws/00_slavery.txt,113: has_technology_researched = civilizing_mission,LAW_REQUIREMENT
civilizing_mission,society,laws,law_tenant_farmers,Tenant Farmers,UNLOCK,common/laws/00_land_reform.txt,194: has_technology_researched = civilizing_mission,LAW_REQUIREMENT
civilizing_mission,society,treaty_articles,non_colonization_agreement,Non-Colonization Agreement,UNLOCK,common/treaty_articles/16_non_colonization_agreement.txt,27: civilizing_mission,UNLOCK
colonization,society,modifier,country_infamy_generation_against_unrecognized_mult,Infamy Generation against Unrecognized Powers,MODIFIER,common/technology/technologies/30_society.txt,241: technology modifier block,country_infamy_generation_against_unrecognized_mult=-0.1
colonization,society,modifier,country_institution_colonial_affairs_max_investment_add,Max $institution_colonial_affairs$ [concept_institution] Investment,MODIFIER,common/technology/technologies/30_society.txt,241: technology modifier block,country_institution_colonial_affairs_max_investment_add=2
colonization,society,technology,quinine,Quinine,PREREQUISITE,common/technology/technologies/30_society.txt,486: colonization,PREREQUISITE
colonization,society,buildings,building_suez_canal,Suez Canal,UNLOCK,common/buildings/10_canals.txt,13: colonization,BUILDING_REQUIREMENT
colonization,society,institutions,institution_colonial_affairs,Colonial Affairs,UNLOCK,common/institutions/00_institutions.txt,"2: icon = ""gfx/interface/icons/institution_icons/colonization.dds""",INSTITUTION_REQUIREMENT
colonization,society,journal_entries,je_colonial_administration,Establish Colonial Administration,UNLOCK,common/journal_entries/00_establish_colonial_administration.txt,"2: icon = ""gfx/interface/icons/invention_icons/colonization.dds""",JOURNAL_REQUIREMENT
colonization,society,journal_entries,je_conquest_of_tetouan,Eye for an Eye,UNLOCK,common/journal_entries/06_spanish_africa.txt,10: has_technology_researched = colonization,JOURNAL_REQUIREMENT
colonization,society,journal_entries,je_earn_recognition,Earning Recognition,UNLOCK,common/journal_entries/00_request_recognition.txt,28: has_technology_researched = colonization,JOURNAL_REQUIREMENT
colonization,society,journal_entries,je_spa_economic_regeneration_ultramar,Regeneration: Colonial,UNLOCK,common/journal_entries/06_economic_regeneration.txt,"1324: icon = ""gfx/interface/icons/invention_icons/colonization.dds""",JOURNAL_REQUIREMENT
colonization,society,laws,law_colonial_exploitation,Colonial Exploitation,UNLOCK,common/laws/00_colonial_affairs.txt,284: colonization,LAW_REQUIREMENT
colonization,society,laws,law_colonial_resettlement,Colonial Resettlement,UNLOCK,common/laws/00_colonial_affairs.txt,184: colonization,LAW_REQUIREMENT
colonization,society,laws,law_extraction_economy,Extraction Economy,UNLOCK,common/laws/00_economic_system.txt,360: colonization,LAW_REQUIREMENT
colonization,society,laws,law_frontier_colonization,Frontier Colonization,UNLOCK,common/laws/00_colonial_affairs.txt,94: colonization,LAW_REQUIREMENT
colonization,society,treaty_articles,treaty_port,Treaty Port,UNLOCK,common/treaty_articles/14_treaty_port.txt,30: colonization,UNLOCK
combustion_engine,production,technology,compression_ignition,Compression Ignition,PREREQUISITE,common/technology/technologies/10_production.txt,1113: combustion_engine,PREREQUISITE
combustion_engine,production,buildings,building_automotive_industry,Automotive Industries,UNLOCK,common/buildings/01_industry.txt,352: combustion_engine,BUILDING_REQUIREMENT
combustion_engine,production,company_types,company_fiat,FIAT,UNLOCK,common/company_types/00_companies_italy.txt,291: has_technology_researched = combustion_engine,COMPANY_REQUIREMENT
combustion_engine,production,company_types,company_ford_motor,Ford Motor Company,UNLOCK,common/company_types/00_companies_usa.txt,456: has_technology_researched = combustion_engine,COMPANY_REQUIREMENT
combustion_engine,production,company_types,company_ursus,Ursus,UNLOCK,common/company_types/00_companies_europe.txt,981: has_technology_researched = combustion_engine,COMPANY_REQUIREMENT
combustion_engine,production,mobilization_options,mobilization_option_motorized_recon,Motorized Reconnaissance,UNLOCK,common/mobilization_options/00_mobilization_option.txt,754: combustion_engine,UNIT_REQUIREMENT
combustion_engine,production,mobilization_options,mobilization_option_truck_transport,Truck Transport,UNLOCK,common/mobilization_options/00_mobilization_option.txt,484: combustion_engine,UNIT_REQUIREMENT
combustion_engine,production,production_methods,pm_automobile_production,Automobile Production,UNLOCK,common/production_methods/01_industry.txt,2158: combustion_engine,PM_REQUIREMENT
combustion_engine,production,production_methods,pm_chainsaws,Chainsaws,UNLOCK,common/production_methods/09_misc_resource.txt,133: combustion_engine,PM_REQUIREMENT
combustion_engine,production,production_methods,pm_combustion_derricks,Combustion Engine Derricks,UNLOCK,common/production_methods/09_misc_resource.txt,571: combustion_engine,PM_REQUIREMENT
combustion_engine,production,production_methods,pm_public_motor_carriages,Public Motor Carriages,UNLOCK,common/production_methods/06_urban_center.txt,185: combustion_engine,PM_REQUIREMENT
compression_ignition,production,production_methods,pm_compression_ignition_tractors,Compression Ignition Tractors,UNLOCK,common/production_methods/02_agro.txt,246: compression_ignition,PM_REQUIREMENT
compression_ignition,production,production_methods,pm_diesel_engines,Diesel Engines,UNLOCK,common/production_methods/01_industry.txt,1775: compression_ignition,PM_REQUIREMENT
compression_ignition,production,production_methods,pm_diesel_pump_building_coal_mine,Diesel Pump,UNLOCK,common/production_methods/03_mines.txt,86: compression_ignition,PM_REQUIREMENT
compression_ignition,production,production_methods,pm_diesel_pump_building_gold_mine,Diesel Pump,UNLOCK,common/production_methods/03_mines.txt,895: compression_ignition,PM_REQUIREMENT
compression_ignition,production,production_methods,pm_diesel_pump_building_iron_mine,Diesel Pump,UNLOCK,common/production_methods/03_mines.txt,304: compression_ignition,PM_REQUIREMENT
compression_ignition,production,production_methods,pm_diesel_pump_building_lead_mine,Diesel Pump,UNLOCK,common/production_methods/03_mines.txt,534: compression_ignition,PM_REQUIREMENT
compression_ignition,production,production_methods,pm_diesel_pump_building_sulfur_mine,Diesel Pump,UNLOCK,common/production_methods/03_mines.txt,705: compression_ignition,PM_REQUIREMENT
compression_ignition,production,production_methods,pm_diesel_trains,Diesel Trains,UNLOCK,common/production_methods/11_private_infrastructure.txt,250: compression_ignition,PM_REQUIREMENT
compression_ignition,production,production_methods,pm_diesel_trains_principle_transport_3,Joint Diesel Trains,UNLOCK,common/production_methods/11_private_infrastructure.txt,284: compression_ignition,PM_REQUIREMENT
compression_ignition,production,production_methods,pm_mass_automobile_production,Mass Production,UNLOCK,common/production_methods/01_industry.txt,2190: compression_ignition,PM_REQUIREMENT
concrete_dockyards,military,modifier,ship_ship_type_supply_ship_supply_capacity_mult,$ship_type_supply_ship$ $ship_supply_capacity_add$,MODIFIER,common/technology/technologies/20_military.txt,949: technology modifier block,ship_ship_type_supply_ship_supply_capacity_mult=0.1
concrete_dockyards,military,technology,dreadnought_tech,Dreadnought,PREREQUISITE,common/technology/technologies/20_military.txt,893: concrete_dockyards,PREREQUISITE
concrete_dockyards,military,journal_entries,je_land_reclamation,Land Reclamation,UNLOCK,common/journal_entries/00_land_reclamation.txt,63: NOT = { has_technology_researched = concrete_dockyards },JOURNAL_REQUIREMENT
concrete_dockyards,military,production_methods,pm_modern_port,Modern Port,UNLOCK,common/production_methods/11_private_infrastructure.txt,68: concrete_dockyards,PM_REQUIREMENT
concrete_fortifications,military,modifier,unit_army_defense_mult,Army $unit_defense_mult$,MODIFIER,common/technology/technologies/20_military.txt,1038: technology modifier block,unit_army_defense_mult=0.1
concrete_fortifications,military,technology,mobile_armor,Mobile Armor,PREREQUISITE,common/technology/technologies/20_military.txt,1067: concrete_fortifications,PREREQUISITE
concrete_fortifications,military,production_methods,pm_naval_fortification_advanced,Advanced Fortification,UNLOCK,common/production_methods/05_military.txt,497: concrete_fortifications,PM_REQUIREMENT
conveyors,production,technology,dough_rollers,Dough Rollers,PREREQUISITE,common/technology/technologies/10_production.txt,1045: conveyors,PREREQUISITE
conveyors,production,production_methods,pm_assembly_lines_building_arms_industry,Assembly Lines,UNLOCK,common/production_methods/01_industry.txt,2562: conveyors,PM_REQUIREMENT
conveyors,production,production_methods,pm_assembly_lines_building_automotive_industry,Assembly Lines,UNLOCK,common/production_methods/01_industry.txt,1889: conveyors,PM_REQUIREMENT
conveyors,production,production_methods,pm_assembly_lines_building_furniture_manufactory,Assembly Lines,UNLOCK,common/production_methods/01_industry.txt,692: conveyors,PM_REQUIREMENT
conveyors,production,production_methods,pm_assembly_lines_building_motor_industry,Assembly Lines,UNLOCK,common/production_methods/01_industry.txt,1860: conveyors,PM_REQUIREMENT
conveyors,production,production_methods,pm_assembly_lines_building_munition_plant,Assembly Lines,UNLOCK,common/production_methods/01_industry.txt,2673: conveyors,PM_REQUIREMENT
conveyors,production,production_methods,pm_assembly_lines_building_tooling_workshop,Assembly Lines,UNLOCK,common/production_methods/01_industry.txt,1078: conveyors,PM_REQUIREMENT
corporate_charters,society,modifier,country_free_charters_add,"Free [Concept('concept_company_charter','$concept_company_charters$')]",MODIFIER,common/technology/technologies/30_society.txt,183: technology modifier block,country_free_charters_add=2
corporate_charters,society,modifier,country_max_companies_add,"Max Number of [Concept('concept_company','$concept_companies$')]",MODIFIER,common/technology/technologies/30_society.txt,183: technology modifier block,country_max_companies_add=1
corporate_charters,society,technology,joint_stock_companies,Joint-Stock Companies,PREREQUISITE,common/technology/technologies/30_society.txt,624: corporate_charters,PREREQUISITE
corporate_charters,society,company_types,company_egyptian_rail,Egyptian State Railways,UNLOCK,common/company_types/00_companies_africa.txt,98: has_technology_researched = corporate_charters,COMPANY_REQUIREMENT
corporate_charters,society,company_types,company_guinness,Arthur Guinness Son & Co. Ltd,UNLOCK,common/company_types/00_companies_soi.txt,1066: has_technology_researched = corporate_charters,COMPANY_REQUIREMENT
corporate_charters,society,company_types,company_imperial_tobacco,Imperial Tobacco Corporation of Persia,UNLOCK,common/company_types/00_companies_asia.txt,744: has_technology_researched = corporate_charters,COMPANY_REQUIREMENT
corporate_charters,society,company_types,company_misr,Misr Spinning and Weaving Company,UNLOCK,common/company_types/00_companies_africa.txt,38: has_technology_researched = corporate_charters,COMPANY_REQUIREMENT
corporate_charters,society,company_types,company_nam_dinh,Nam Định Textile Factory,UNLOCK,common/company_types/00_companies_asia.txt,688: has_technology_researched = corporate_charters,COMPANY_REQUIREMENT
corporate_charters,society,company_types,company_san_miguel,San Miguel,UNLOCK,common/company_types/00_companies_asia.txt,827: has_technology_researched = corporate_charters,COMPANY_REQUIREMENT
