record_id,research_batch,tag,country_name,formation,source_file,hq_region,expected_runtime_total,reference_date,commander_required_2d4,command_role_type,recommended_character,office_or_role_1776,implementation_decision,procedural_allowed,research_status,role_identity_confidence,formation_mapping_confidence,structural_context,source_1,source_2,legacy_action,notes
GEN1776-199,00_EUROPE_POST_2D3,ISQ,Isaaq,cleanup2d3b_isq_land_1,07_military_formations_subsaharan_africa.txt,region_east_africa,1,1776-01-01,YES,COLLECTIVE_COMMAND_STRUCTURE,,,PROCEDURAL_REQUIRED_COLLECTIVE_STRUCTURE,YES,NO_SINGLE_DEFENSIBLE_COMMANDER_COLLECTIVE_STRUCTURE,N/A,N/A,COLLECTIVE_OR_DECENTRALIZED_COMMAND_CONTEXT,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No single formation commander is asserted. Use a culturally compatible procedural general without historical=yes unless later specialist research closes the identity.
GEN1776-200,00_EUROPE_POST_2D3,KON,Kongo,cleanup2d3b_kon_land_1,07_military_formations_subsaharan_africa.txt,region_equatorial_africa,8,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-201,00_EUROPE_POST_2D3,KRG,Karagwe,cleanup2d3b_krg_land_1,07_military_formations_subsaharan_africa.txt,region_east_africa,2,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-202,00_EUROPE_POST_2D3,KRT,Kaarta,cleanup2d3b_krt_land_1,07_military_formations_subsaharan_africa.txt,region_west_africa,6,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-203,00_EUROPE_POST_2D3,MAD,Madagascar,cleanup2d3b_mad_land_1,07_military_formations_subsaharan_africa.txt,region_east_africa,27,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:MAP_POLITICAL_STRUCTURE_REWORK_DEFERRED,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
GEN1776-204,00_EUROPE_POST_2D3,MBS,Mombasa,cleanup2d3b_mbs_land_1,07_military_formations_subsaharan_africa.txt,region_east_africa,1,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-205,00_EUROPE_POST_2D3,MJT,Majerteen,cleanup2d3b_mjt_land_1,07_military_formations_subsaharan_africa.txt,region_east_africa,6,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:IDENTITY_RESEARCH_DEFERRED_PROCEDURAL_ALLOWED,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
GEN1776-206,00_EUROPE_POST_2D3,MSN,Massina,cleanup2d3b_msn_land_1,07_military_formations_subsaharan_africa.txt,region_west_africa,15,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-207,00_EUROPE_POST_2D3,OYO,Oyo,cleanup2d3b_oyo_land_1,07_military_formations_subsaharan_africa.txt,region_west_africa,28,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-208,00_EUROPE_POST_2D3,RWD,Rwanda,cleanup2d3b_rwd_land_1,07_military_formations_subsaharan_africa.txt,region_east_africa,7,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-209,00_EUROPE_POST_2D3,SGU,Segou,cleanup2d3b_sgu_land_1,07_military_formations_subsaharan_africa.txt,region_west_africa,7,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-210,00_EUROPE_POST_2D3,SWZ,Swaziland,cleanup2d3b_swz_land_1,07_military_formations_subsaharan_africa.txt,region_southern_africa,1,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-211,00_EUROPE_POST_2D3,TGI,Tungi,cleanup2d3b_tgi_land_1,07_military_formations_subsaharan_africa.txt,region_east_africa,1,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:IDENTITY_RESEARCH_DEFERRED_PROCEDURAL_ALLOWED,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
GEN1776-212,00_EUROPE_POST_2D3,WAD,Wadai,cleanup2d3b_wad_land_1,07_military_formations_subsaharan_africa.txt,region_equatorial_africa,5,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
GEN1776-213,00_EUROPE_POST_2D3,WBL,Griqualand,cleanup2d3b_wbl_land_1,07_military_formations_subsaharan_africa.txt,region_southern_africa,1,1776-01-01,YES,STRUCTURAL_CONTEXT_WITH_CURRENT_FORMATION,,,PROCEDURAL_ALLOWED_PENDING_STRUCTURE_REWORK,YES,NO_DEFENSIBLE_NAME_STRUCTURAL_CONTEXT,N/A,N/A,POLITY_CONTEXT_DEFERRED:MAP_POLITICAL_STRUCTURE_REWORK_DEFERRED_WITH_HISTORICAL_LEADER,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,"Current runtime formation still needs a commander, but polity/map architecture is deferred. Use a procedural commander and do not turn the placeholder into a historical claim."
GEN1776-214,00_EUROPE_POST_2D3,WSG,Warsangali,cleanup2d3b_wsg_land_1,07_military_formations_subsaharan_africa.txt,region_east_africa,1,1776-01-01,YES,NO_DEFENSIBLE_FORMATION_COMMAND_FOUND,,,PROCEDURAL_ALLOWED,YES,NO_DEFENSIBLE_NAME_FOUND_IN_THIS_PASS,N/A,N/A,,,,PROCEDURAL_IF_MISSING_OR_UNVALIDATED_LEGACY,No formation-specific identity met the source/date/mapping threshold in this pass. This is not proof that no historical commander existed; it is an anti-invention decision.
