tag,country_name,state,population_relevant,incorporated,military_law,true_native_formula_rate,true_native_raw,raw_state_center_cap,country_has_active_conscription_law,state_directly_owned,state_incorporation_status,state_conscription_allowed,unit_type_allowed_for_conscripts,tech_requirements_met,law_requirements_met,other_engine_requirements_met,active_church_law,effective_rate_factor,final_state_effective_cap,capacity_basis,effective_native_country_cap,desired_2d2,final_scripted_country_target,country_shortfall,country_shortfall_reason
NAS,Nassau,STATE_HESSE,100601,YES,law_professional_army,0.010000,1.006010,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,2,1,1,EFFECTIVE_NATIVE_CAP
NBS,New Brunswick,STATE_NEW_BRUNSWICK,30215,YES,law_peasant_levies,0.040000,1.208600,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,0,0,0,STRUCTURAL_DEFER
NEP,Nepal,STATE_HIMALAYAS,1060606,YES,law_professional_army,0.010000,10.606060,11,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,10,VANILLA_1_13_9_EFFECTIVE_FORMULA,10,21,10,11,EFFECTIVE_NATIVE_CAP
NET,Netherlands,STATE_FRIESLAND,168518,YES,law_professional_army,0.010000,1.685180,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,25,6,19,EFFECTIVE_NATIVE_CAP
NET,Netherlands,STATE_GELRE,195665,YES,law_professional_army,0.010000,1.956650,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,25,6,19,EFFECTIVE_NATIVE_CAP
NET,Netherlands,STATE_GOLD_COAST,13686,NO,law_professional_army,0.010000,0.136860,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,25,6,19,EFFECTIVE_NATIVE_CAP
NET,Netherlands,STATE_GUAYANA,35308,NO,law_professional_army,0.010000,0.353080,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,25,6,19,EFFECTIVE_NATIVE_CAP
NET,Netherlands,STATE_HOLLAND,309866,YES,law_professional_army,0.010000,3.098660,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,25,6,19,EFFECTIVE_NATIVE_CAP
NET,Netherlands,STATE_TRAVANCORE,272587,NO,law_professional_army,0.010000,2.725870,3,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,25,6,19,EFFECTIVE_NATIVE_CAP
NET,Netherlands,STATE_WEST_INDIES,5209,NO,law_professional_army,0.010000,0.052090,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,25,6,19,EFFECTIVE_NATIVE_CAP
NVS,Nova Scotia,STATE_NEW_BRUNSWICK,50393,YES,law_peasant_levies,0.040000,2.015720,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,0,0,0,STRUCTURAL_DEFER
OLD,Oldenburg,STATE_HANNOVER,64424,YES,law_professional_army,0.010000,0.644240,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,2,0,2,EFFECTIVE_NATIVE_CAP
OMA,Oman,STATE_ABU_DHABI,1232,YES,law_professional_army,0.010000,0.012320,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,3,25,3,22,EFFECTIVE_NATIVE_CAP
OMA,Oman,STATE_BALUCHISTAN,1215,NO,law_professional_army,0.010000,0.012150,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,3,25,3,22,EFFECTIVE_NATIVE_CAP
OMA,Oman,STATE_KENYA,17225,YES,law_professional_army,0.010000,0.172250,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,3,25,3,22,EFFECTIVE_NATIVE_CAP
OMA,Oman,STATE_LARISTAN,18107,NO,law_professional_army,0.010000,0.181070,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,3,25,3,22,EFFECTIVE_NATIVE_CAP
OMA,Oman,STATE_OMAN,62500,YES,law_professional_army,0.010000,0.625000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,3,25,3,22,EFFECTIVE_NATIVE_CAP
OMA,Oman,STATE_SISTAN,1458,NO,law_professional_army,0.010000,0.014580,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,3,25,3,22,EFFECTIVE_NATIVE_CAP
OMA,Oman,STATE_ZANZIBAR,312300,YES,law_professional_army,0.010000,3.123000,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,3,25,3,22,EFFECTIVE_NATIVE_CAP
ONT,Ontario,STATE_ONTARIO,102699,YES,law_peasant_levies,0.040000,4.107960,5,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,4,0,0,0,STRUCTURAL_DEFER
ORA,Oranje,STATE_VRYSTAAT,13305,YES,law_national_militia,0.050000,0.665250,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
OYO,Oyo,STATE_YORUBA_STATES,401000,YES,law_peasant_levies,0.040000,16.040000,17,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,16,VANILLA_1_13_9_EFFECTIVE_FORMULA,16,35,16,19,EFFECTIVE_NATIVE_CAP
OZH,Orta Zhuz,STATE_AKMOLINSK,29689,YES,law_peasant_levies,0.040000,1.187560,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,3,1,2,EFFECTIVE_NATIVE_CAP
OZH,Orta Zhuz,STATE_CHELYABINSK,15372,YES,law_peasant_levies,0.040000,0.614880,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,3,1,2,EFFECTIVE_NATIVE_CAP
OZH,Orta Zhuz,STATE_SEMIRECHE,60668,YES,law_peasant_levies,0.040000,2.426720,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,3,1,2,EFFECTIVE_NATIVE_CAP
OZH,Orta Zhuz,STATE_SYRDARYA,9125,YES,law_peasant_levies,0.040000,0.365000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,3,1,2,EFFECTIVE_NATIVE_CAP
PAN,Punjab,STATE_PUNJAB,1370062,YES,law_professional_army,0.010000,13.700620,14,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_freedom_of_conscience,1.000,13,VANILLA_1_13_9_EFFECTIVE_FORMULA,13,80,13,67,EFFECTIVE_NATIVE_CAP
PAP,Papal States,STATE_LAZIO,334866,YES,law_professional_army,0.010000,3.348660,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,3,3,0,NONE
PAP,Papal States,STATE_ROMAGNA,200900,YES,law_professional_army,0.010000,2.009000,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,3,3,0,NONE
PAP,Papal States,STATE_UMBRIA,112750,YES,law_professional_army,0.010000,1.127500,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,6,3,3,0,NONE
PAR,Parma,STATE_EMILIA,118001,YES,law_professional_army,0.010000,1.180010,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,1,2,1,1,EFFECTIVE_NATIVE_CAP
PCO,Puerto Rico,STATE_PUERTO_RICO,81667,NO,law_professional_army,0.010000,0.816670,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
PER,Persia,STATE_ARMENIA,63241,YES,law_peasant_levies,0.040000,2.529640,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,38,60,38,22,EFFECTIVE_NATIVE_CAP
PER,Persia,STATE_AZERBAIJAN,71320,NO,law_peasant_levies,0.040000,2.852800,3,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.300,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,38,60,38,22,EFFECTIVE_NATIVE_CAP
PER,Persia,STATE_ELIZAVETPOL,65198,NO,law_peasant_levies,0.040000,2.607920,3,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.300,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,38,60,38,22,EFFECTIVE_NATIVE_CAP
PER,Persia,STATE_FARS,137659,YES,law_peasant_levies,0.040000,5.506360,6,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,38,60,38,22,EFFECTIVE_NATIVE_CAP
PER,Persia,STATE_IRAKAJEMI,380278,YES,law_peasant_levies,0.040000,15.211120,16,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,9,VANILLA_1_13_9_EFFECTIVE_FORMULA,38,60,38,22,EFFECTIVE_NATIVE_CAP
PER,Persia,STATE_ISFAHAN,128445,YES,law_peasant_levies,0.040000,5.137800,6,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,38,60,38,22,EFFECTIVE_NATIVE_CAP
PER,Persia,STATE_KERMAN,59522,YES,law_peasant_levies,0.040000,2.380880,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,38,60,38,22,EFFECTIVE_NATIVE_CAP
PER,Persia,STATE_KHORASAN,180555,YES,law_peasant_levies,0.040000,7.222200,8,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,38,60,38,22,EFFECTIVE_NATIVE_CAP
PER,Persia,STATE_LARISTAN,10680,YES,law_peasant_levies,0.040000,0.427200,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,38,60,38,22,EFFECTIVE_NATIVE_CAP
PER,Persia,STATE_LURISTAN,84400,YES,law_peasant_levies,0.040000,3.376000,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,38,60,38,22,EFFECTIVE_NATIVE_CAP
PER,Persia,STATE_MAZANDARAN,258284,YES,law_peasant_levies,0.040000,10.331360,11,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,6,VANILLA_1_13_9_EFFECTIVE_FORMULA,38,60,38,22,EFFECTIVE_NATIVE_CAP
PER,Persia,STATE_PERSIAN_KURDISTAN,101692,YES,law_peasant_levies,0.040000,4.067680,5,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,38,60,38,22,EFFECTIVE_NATIVE_CAP
PER,Persia,STATE_SEMNAN,14902,YES,law_peasant_levies,0.040000,0.596080,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,38,60,38,22,EFFECTIVE_NATIVE_CAP
PER,Persia,STATE_TABRIZ,230571,YES,law_peasant_levies,0.040000,9.222840,10,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,5,VANILLA_1_13_9_EFFECTIVE_FORMULA,38,60,38,22,EFFECTIVE_NATIVE_CAP
PER,Persia,STATE_URMIA,91285,YES,law_peasant_levies,0.040000,3.651400,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,38,60,38,22,EFFECTIVE_NATIVE_CAP
PHI,Philippines,STATE_LUZON,358614,YES,law_professional_army,0.010000,3.586140,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,4,0,0,0,STRUCTURAL_DEFER
PHI,Philippines,STATE_MINDANAO,24521,NO,law_professional_army,0.010000,0.245210,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,4,0,0,0,STRUCTURAL_DEFER
PHI,Philippines,STATE_VISAYAS,258435,NO,law_professional_army,0.010000,2.584350,3,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,4,0,0,0,STRUCTURAL_DEFER
PHI,Philippines,STATE_WEST_MICRONESIA,2248,YES,law_professional_army,0.010000,0.022480,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,4,0,0,0,STRUCTURAL_DEFER
PHL,Philippolis,STATE_VRYSTAAT,7820,YES,law_peasant_levies,0.040000,0.312800,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,0,0,0,STRUCTURAL_DEFER
PLC,Poland-Lithuania,STATE_BREST,192833,YES,law_peasant_levies,0.040000,7.713320,8,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,7,VANILLA_1_13_9_EFFECTIVE_FORMULA,123,18,18,0,NONE
PLC,Poland-Lithuania,STATE_COURLAND,116688,YES,law_peasant_levies,0.040000,4.667520,5,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,123,18,18,0,NONE
PLC,Poland-Lithuania,STATE_GREATER_POLAND,645707,YES,law_peasant_levies,0.040000,25.828280,25,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,25,VANILLA_1_13_9_EFFECTIVE_FORMULA,123,18,18,0,NONE
PLC,Poland-Lithuania,STATE_KAUNAS,151534,YES,law_peasant_levies,0.040000,6.061360,7,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,6,VANILLA_1_13_9_EFFECTIVE_FORMULA,123,18,18,0,NONE
PLC,Poland-Lithuania,STATE_KIEV,826425,YES,law_peasant_levies,0.040000,33.057000,25,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,25,VANILLA_1_13_9_EFFECTIVE_FORMULA,123,18,18,0,NONE
PLC,Poland-Lithuania,STATE_LESSER_POLAND,248049,YES,law_peasant_levies,0.040000,9.921960,10,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,9,VANILLA_1_13_9_EFFECTIVE_FORMULA,123,18,18,0,NONE
PLC,Poland-Lithuania,STATE_MAZOVIA,328257,YES,law_peasant_levies,0.040000,13.130280,14,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,13,VANILLA_1_13_9_EFFECTIVE_FORMULA,123,18,18,0,NONE
PLC,Poland-Lithuania,STATE_MINSK,197006,YES,law_peasant_levies,0.040000,7.880240,8,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,7,VANILLA_1_13_9_EFFECTIVE_FORMULA,123,18,18,0,NONE
PLC,Poland-Lithuania,STATE_POSEN,391591,YES,law_peasant_levies,0.040000,15.663640,16,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,15,VANILLA_1_13_9_EFFECTIVE_FORMULA,123,18,18,0,NONE
PLC,Poland-Lithuania,STATE_VILNIUS,130309,YES,law_peasant_levies,0.040000,5.212360,6,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,5,VANILLA_1_13_9_EFFECTIVE_FORMULA,123,18,18,0,NONE
PLC,Poland-Lithuania,STATE_VOLHYNIA,179211,YES,law_peasant_levies,0.040000,7.168440,8,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,7,VANILLA_1_13_9_EFFECTIVE_FORMULA,123,18,18,0,NONE
PLC,Poland-Lithuania,STATE_WEST_PRUSSIA,16401,YES,law_peasant_levies,0.040000,0.656040,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,123,18,18,0,NONE
PLY,Tahiti,STATE_TAHITI,50869,YES,law_peasant_levies,0.040000,2.034760,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,2,0,0,0,NONE
PON,Pontianak,STATE_WEST_BORNEO,30325,YES,law_peasant_levies,0.040000,1.213000,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,2,0,2,EFFECTIVE_NATIVE_CAP
POR,Portugal,STATE_ALENTEJO,114253,YES,law_peasant_levies,0.040000,4.570120,5,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,4,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_AZORES,52633,YES,law_peasant_levies,0.040000,2.105320,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_BEIRA,276530,YES,law_peasant_levies,0.040000,11.061200,12,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,11,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_BOMBAY,111597,NO,law_peasant_levies,0.040000,4.463880,5,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,2,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_CAPE_VERDE,22677,NO,law_peasant_levies,0.040000,0.907080,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_ENTRE_DOURO_E_MINHO,300753,YES,law_peasant_levies,0.040000,12.030120,13,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,12,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_ESTREMADURA,197753,YES,law_peasant_levies,0.040000,7.910120,8,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,7,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_GUANGDONG,86999,NO,law_peasant_levies,0.040000,3.479960,4,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_GUINEA,1426,NO,law_peasant_levies,0.040000,0.057040,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_GUJARAT,13906,NO,law_peasant_levies,0.040000,0.556240,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_LOURENCO_MARQUES,29440,NO,law_peasant_levies,0.040000,1.177600,2,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_MADEIRA,27550,YES,law_peasant_levies,0.040000,1.102000,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_MOCAMBIQUE,84998,NO,law_peasant_levies,0.040000,3.399920,4,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_NORTH_ANGOLA,842,NO,law_peasant_levies,0.040000,0.033680,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_SENEGAL,170564,NO,law_peasant_levies,0.040000,6.822560,7,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,3,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_SOUTH_ANGOLA,58001,NO,law_peasant_levies,0.040000,2.320040,3,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_SOUTH_CAMEROON,6671,NO,law_peasant_levies,0.040000,0.266840,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_SUNDA_ISLANDS,22048,NO,law_peasant_levies,0.040000,0.881920,1,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
POR,Portugal,STATE_ZAMBEZIA,97100,NO,law_peasant_levies,0.040000,3.884000,4,YES,YES,NO,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,0.500,1,VANILLA_1_13_9_EFFECTIVE_FORMULA,46,30,30,0,NONE
PRK,Perak,STATE_MALAYA,37250,YES,law_peasant_levies,0.040000,1.490000,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_people_of_the_book,0.600,0,VANILLA_1_13_9_EFFECTIVE_FORMULA,0,4,0,4,EFFECTIVE_NATIVE_CAP
PRU,Prussia,STATE_ANHALT,345848,YES,law_professional_army,0.010000,3.458480,4,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,R2_EXACT_CENTER_LEVEL,24,60,24,36,EFFECTIVE_NATIVE_CAP
PRU,Prussia,STATE_BRANDENBURG,407876,YES,law_professional_army,0.010000,4.078760,5,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,4,R2_EXACT_CENTER_LEVEL,24,60,24,36,EFFECTIVE_NATIVE_CAP
PRU,Prussia,STATE_BRUNSWICK,28000,YES,law_professional_army,0.010000,0.280000,1,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,0,R2_EXACT_CENTER_LEVEL,24,60,24,36,EFFECTIVE_NATIVE_CAP
PRU,Prussia,STATE_EAST_PRUSSIA,214598,YES,law_professional_army,0.010000,2.145980,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,R2_EXACT_CENTER_LEVEL,24,60,24,36,EFFECTIVE_NATIVE_CAP
PRU,Prussia,STATE_LOWER_SILESIA,479790,YES,law_professional_army,0.010000,4.797900,5,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,4,R2_EXACT_CENTER_LEVEL,24,60,24,36,EFFECTIVE_NATIVE_CAP
PRU,Prussia,STATE_NORTH_RHINE,253932,YES,law_professional_army,0.010000,2.539320,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,R2_EXACT_CENTER_LEVEL,24,60,24,36,EFFECTIVE_NATIVE_CAP
PRU,Prussia,STATE_POMERANIA,286950,YES,law_professional_army,0.010000,2.869500,3,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,2,R2_EXACT_CENTER_LEVEL,24,60,24,36,EFFECTIVE_NATIVE_CAP
PRU,Prussia,STATE_RHINELAND,189098,YES,law_professional_army,0.010000,1.890980,2,YES,YES,YES,YES,YES_INFANTRY_BASELINE,YES,YES,YES,law_state_religion,1.000,1,R2_EXACT_CENTER_LEVEL,24,60,24,36,EFFECTIVE_NATIVE_CAP
