Research_Region,Owner_TAG,Owner_Name,State_ID,State_Name,Excluded_Serenissima,Research_Status,Research_Files,Positive_Row_Count,Multi_Researched,Conflict_Present,Needs_Supplement,Notes
R1_WESTERN_EUROPE,FRA,France,STATE_MAINE_ANJOU,Maine-Anjou,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,3,NO,NO,NO,
R1_WESTERN_EUROPE,MLT,Malta,STATE_MALTA,Malta,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R1_WESTERN_EUROPE,MEC,Mecklenburg,STATE_MECKLENBURG,Mecklenburg,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,3,NO,NO,NO,
R1_WESTERN_EUROPE,MST,Mecklenburg-Strelitz,STATE_MECKLENBURG,Mecklenburg,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NO,NO,NO,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_MIDLANDS,Midlands,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,5,NO,NO,NO,
R1_WESTERN_EUROPE,MON,Montenegro,STATE_MONTENEGRO,Montenegro,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R1_WESTERN_EUROPE,TUR,Turkey,STATE_MONTENEGRO,Montenegro,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
EXCLUDED_SERENISSIMA,VEN,Venice,STATE_MONTENEGRO,Montenegro,YES,EXCLUDED_SERENISSIMA,,0,NO,NO,NO,Canonical Serenissima exclusion; never counted as a research gap.
R1_WESTERN_EUROPE,AUS,Austria,STATE_MORAVIA,Moravia,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,2,NO,NO,NO,
R1_WESTERN_EUROPE,IREK,Kingdom of Ireland,STATE_MUNSTER,Munster,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,7,NO,NO,NO,
R1_WESTERN_EUROPE,SPA,Spain,STATE_MURCIA,Murcia,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,6,NO,NO,NO,
R1_WESTERN_EUROPE,SPA,Spain,STATE_NEW_CASTILE,New Castile,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,9,NO,NO,NO,
R1_WESTERN_EUROPE,FRA,France,STATE_NORMANDY,Normandy,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,7,NO,NO,NO,
R1_WESTERN_EUROPE,SWE,Sweden,STATE_NORRLAND,Norrland,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv,3,NO,NO,NO,
R1_WESTERN_EUROPE,DENNOR,Denmark-Norway,STATE_NORTHERN_NORWAY,Northern Norway,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv;BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RESEARCH.md,4,NO,NO,NO,
R1_WESTERN_EUROPE,TUR,Turkey,STATE_NORTHERN_THRACE,Northern Thrace,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,2,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R1_WESTERN_EUROPE,PRU,Prussia,STATE_NORTH_RHINE,North Rhine,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NO,NO,NO,
R1_WESTERN_EUROPE,SPA,Spain,STATE_OLD_CASTILE,Old Castile,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,6,NO,NO,NO,
R1_WESTERN_EUROPE,FRA,France,STATE_ORLEANS,Orléanais-Berry,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,3,NO,NO,NO,
R1_WESTERN_EUROPE,TUR,Turkey,STATE_PELOPONNESE,Peloponnese,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R1_WESTERN_EUROPE,FRA,France,STATE_PICARDY,Picardy,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,4,NO,NO,NO,
EXCLUDED_SERENISSIMA,GEN,Most Serene Republic of Genoa,STATE_PIEDMONT,Piedmont,YES,EXCLUDED_SERENISSIMA,,0,NO,NO,NO,Canonical Serenissima exclusion; never counted as a research gap.
R1_WESTERN_EUROPE,SAR,Sardinia-Piedmont,STATE_PIEDMONT,Piedmont,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md,10,NO,NO,NO,
R1_WESTERN_EUROPE,FRA,France,STATE_POITOU,Poitou-Saintonge,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,5,NO,NO,NO,
R1_WESTERN_EUROPE,PRU,Prussia,STATE_POMERANIA,Pomerania,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md,4,NO,NO,NO,
R1_WESTERN_EUROPE,FRA,France,STATE_PROVENCE,Provence,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,8,NO,NO,NO,
R1_WESTERN_EUROPE,SAR,Sardinia-Piedmont,STATE_PROVENCE,Provence,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NO,NO,NO,
R1_WESTERN_EUROPE,BAV,Bavaria,STATE_RHINELAND,Rhineland,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NO,NO,NO,
R1_WESTERN_EUROPE,PRU,Prussia,STATE_RHINELAND,Rhineland,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NO,NO,NO,
R1_WESTERN_EUROPE,FRA,France,STATE_RHONE,Rhône,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,7,NO,NO,NO,
R1_WESTERN_EUROPE,PAP,Rome,STATE_ROMAGNA,Romagna,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md,5,NO,NO,NO,
R1_WESTERN_EUROPE,PRU,Prussia,STATE_RUHR,Ruhr,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,2,NO,NO,NO,
R1_WESTERN_EUROPE,SAR,Sardinia-Piedmont,STATE_SARDINIA,Sardinia,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,4,NO,NO,NO,
R1_WESTERN_EUROPE,SAR,Sardinia-Piedmont,STATE_SAVOY,Savoy,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,3,NO,NO,NO,
R1_WESTERN_EUROPE,COB,Saxe-Coburg-Gotha,STATE_SAXONY,Saxony,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NO,NO,NO,
R1_WESTERN_EUROPE,MEI,Saxe-Meiningen,STATE_SAXONY,Saxony,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NO,NO,NO,
R1_WESTERN_EUROPE,SAX,Saxony,STATE_SAXONY,Saxony,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md,6,NO,NO,NO,
R1_WESTERN_EUROPE,SCW,Schwarzburg,STATE_SAXONY,Saxony,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NO,NO,NO,
R1_WESTERN_EUROPE,WEI,Saxe-Weimar,STATE_SAXONY,Saxony,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NO,NO,NO,
R1_WESTERN_EUROPE,SWE,Sweden,STATE_SCANIA,Scania,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv,5,NO,NO,NO,
R1_WESTERN_EUROPE,HOL,Holstein,STATE_SCHLESWIG_HOLSTEIN,Schleswig-Holstein,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NO,NO,NO,
R1_WESTERN_EUROPE,LUB,Lübeck,STATE_SCHLESWIG_HOLSTEIN,Schleswig-Holstein,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md,2,NO,NO,NO,
R1_WESTERN_EUROPE,SCH,Schleswig,STATE_SCHLESWIG_HOLSTEIN,Schleswig-Holstein,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NO,NO,NO,
R1_WESTERN_EUROPE,GR3,Sicily,STATE_SICILY,Sicily,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md,5,NO,NO,NO,
R1_WESTERN_EUROPE,TUR,Turkey,STATE_SKOPIA,Skopia,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R1_WESTERN_EUROPE,AUS,Austria,STATE_SLAVONIA,Slavonia,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,2,NO,NO,NO,
R1_WESTERN_EUROPE,AUS,Austria,STATE_SLOVENIA,Slovenia,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md,5,NO,NO,NO,
EXCLUDED_SERENISSIMA,VEN,Venice,STATE_SOUTH_TYROL,South Tyrol,YES,EXCLUDED_SERENISSIMA,,0,NO,NO,NO,Canonical Serenissima exclusion; never counted as a research gap.
R1_WESTERN_EUROPE,AUS,Austria,STATE_STYRIA,Styria,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,3,NO,NO,NO,
R1_WESTERN_EUROPE,SWE,Sweden,STATE_SVEALAND,Svealand,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv;BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RESEARCH.md,8,NO,NO,NO,
R1_WESTERN_EUROPE,TUR,Turkey,STATE_THESSALIA,Thessaly,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,2,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R1_WESTERN_EUROPE,TUS,Tuscany,STATE_TUSCANY,Tuscany,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md,9,NO,NO,NO,
R1_WESTERN_EUROPE,AUS,Austria,STATE_TYROL,Tyrol,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,3,NO,NO,NO,
R1_WESTERN_EUROPE,IREK,Kingdom of Ireland,STATE_ULSTER,Ulster,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,5,NO,NO,NO,
R1_WESTERN_EUROPE,PAP,Rome,STATE_UMBRIA,Umbria,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NO,NO,NO,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_UPPER_ANDALUSIA,Upper Andalusia,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,5,NO,NO,NO,
R1_WESTERN_EUROPE,SPA,Spain,STATE_UPPER_ANDALUSIA,Upper Andalusia,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,3,NO,NO,NO,
R1_WESTERN_EUROPE,SPA,Spain,STATE_VALENCIA,Valencia,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,8,NO,NO,NO,
EXCLUDED_SERENISSIMA,VEN,Venice,STATE_VENETIA,Venetia,YES,EXCLUDED_SERENISSIMA,,0,NO,NO,NO,Canonical Serenissima exclusion; never counted as a research gap.
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_WALES,Wales,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,5,NO,NO,NO,
R1_WESTERN_EUROPE,BEO,Belgium,STATE_WALLONIA,Wallonia,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,9,NO,NO,NO,
R1_WESTERN_EUROPE,LUX,Luxembourg,STATE_WALLONIA,Wallonia,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,2,NO,NO,NO,
R1_WESTERN_EUROPE,DENNOR,Denmark-Norway,STATE_WESTERN_NORWAY,Western Norway,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv;BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RESEARCH.md,5,NO,NO,NO,
R1_WESTERN_EUROPE,TUR,Turkey,STATE_WESTERN_SERBIA,Western Serbia,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R1_WESTERN_EUROPE,TUR,Turkey,STATE_WESTERN_THRACE,Western Thrace,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,2,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R1_WESTERN_EUROPE,LIP,Lippe,STATE_WESTPHALIA,Westphalia,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NO,NO,NO,
R1_WESTERN_EUROPE,PRU,Prussia,STATE_WESTPHALIA,Westphalia,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NO,NO,NO,
R1_WESTERN_EUROPE,SCM,Schaumburg-Lippe,STATE_WESTPHALIA,Westphalia,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,1,NO,NO,NO,
EXCLUDED_SERENISSIMA,VEN,Venice,STATE_WEST_AEGEAN_ISLANDS,West Aegean Islands,YES,EXCLUDED_SERENISSIMA,,0,NO,NO,NO,Canonical Serenissima exclusion; never counted as a research gap.
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_WEST_COUNTRY,West Country,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,7,NO,NO,NO,
R1_WESTERN_EUROPE,SWI,Switzerland,STATE_WEST_SWITZERLAND,West Switzerland,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md,2,NO,NO,NO,
R1_WESTERN_EUROPE,HOH,Hohenzollern,STATE_WURTTEMBERG,Württemberg,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Central audit states 73 active Owner/State covered but names only 67 positive pairs; this is one of six technically reconstructed zero-positive candidates and is not promoted to covered without explicit per-pair evidence. | Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R1_WESTERN_EUROPE,WUR,Württemberg,STATE_WURTTEMBERG,Württemberg,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv,3,NO,NO,NO,
R1_WESTERN_EUROPE,GBR,Great Britain,STATE_YORKSHIRE,Yorkshire,NO,COVERED_POSITIVE,BUILD_START_1776_WESTERN_EUROPE_RESEARCH.csv;BUILD_START_1776_WESTERN_EUROPE_RESEARCH.md,7,NO,NO,NO,
R1_WESTERN_EUROPE,DENNOR,Denmark-Norway,STATE_ZEALAND,Zealand,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv;BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RESEARCH.md,11,NO,NO,NO,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,OZH,Orta Zhuz,STATE_AKMOLINSK,Akmolinsk,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,STATE_AKMOLINSK,Akmolinsk,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KZH,Kishi Zhuz,STATE_AKTOBE,Aktobe,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,SWE,Sweden,STATE_ALAND,Åland,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv,2,NO,NO,NO,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CHI,China,STATE_ALTAI,Altai,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CHI,China,STATE_AMUR,Northern Heilongjiang,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,STATE_ARKHANGELSK,Arkhangelsk,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv;BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RESEARCH.md,5,NO,NO,NO,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,HUN,Hungary,STATE_BANAT,Banat,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,HUN,Hungary,STATE_BEKES,Partium,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CRI,Crimea,STATE_BESSARABIA,Bessarabia,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv,3,NO,NO,NO,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PLC,Poland-Lithuania,STATE_BREST,Hrodna,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv;BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RESEARCH.md,5,NO,NO,NO,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,AUS,Austria,STATE_BUKOVINA,Bukovina,NO,COVERED_POSITIVE,BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md; BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Central audit states 73 active Owner/State covered but names only 67 positive pairs; this is one of six technically reconstructed zero-positive candidates and is not promoted to covered without explicit per-pair evidence. | Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,STATE_BURYATIA,Buryatia,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,HUN,Hungary,STATE_CENTRAL_HUNGARY,Great Hungarian Plain,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KZH,Kishi Zhuz,STATE_CHELYABINSK,Chelyabinsk,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,OZH,Orta Zhuz,STATE_CHELYABINSK,Chelyabinsk,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,STATE_CHELYABINSK,Chelyabinsk,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv,4,NO,NO,NO,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,STATE_CHERNIHIV,Chernihiv,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv,2,NO,NO,NO,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CRI,Crimea,STATE_CHERSON,Odessa,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv,2,NO,NO,NO,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,STATE_CHUVASHIA,Cheboksary,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv,1,NO,NO,NO,
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PLC,Poland-Lithuania,STATE_COURLAND,Courland,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv,4,NO,NO,NO,
