Research_Region,Owner_TAG,Owner_Name,State_ID,State_Name,Supplemental_Status,Positive_Row_Count,Evidence_Source_1,Evidence_Source_2,Evidence_Class,Coverage_Confidence,Map_Rework_Risk,Original_Reason_Missing,Notes
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,HUN,Hungary,STATE_DELVIDEK,Vojvodina,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/abs/agricultural-knowledge-networks-in-rural-europe-17002000/proper-values-in-agriculture-the-role-of-agricultural-associations-in-knowledge-dissemination-in-hungary-18301880/DC43DE1AE2C2AFFD140E0CC6A790C9E6,,REGIONAL_HUNGARY_EVIDENCE_CONSERVATIVE,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,GAL,Galicia-Lodomeria,STATE_EAST_GALICIA,East Galicia,COVERED_POSITIVE,1,https://www.cambridge.org/core/journals/rural-history/article/conflicts-over-common-rights-to-cattle-grazing-on-common-lands-and-manorial-properties-in-austrian-galicia-17721918/8D30603CCD0470BD94EFAB725C38B2A7,,DIRECT_18C_GRAZING_CONTEXT,HIGH,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PER,Persia,STATE_ELIZAVETPOL,Elizavetpol,COVERED_ZERO_POSITIVE,0,https://www.iranicaonline.org/articles/caucasus-i/,,REGIONAL_TRADITIONAL_ECONOMY_EVIDENCE,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KOK,Kokand,STATE_FERGANA,Fergana,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,REGIONAL_18C_EVIDENCE_CONSERVATIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CHI,China,STATE_JETISY,Ili,COVERED_ZERO_POSITIVE,0,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,REGIONAL_CENTRAL_ASIA_CONTEXT_INSUFFICIENT_FOR_EXACT_POSITIVE,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KHI,Khiva,STATE_KHIVA,Chorasmia,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,REGIONAL_18C_EVIDENCE_CONSERVATIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KZH,Kishi Zhuz,STATE_KHIVA,Chorasmia,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,REGIONAL_18C_EVIDENCE_CONSERVATIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,TRM,Turkmenia,STATE_KHIVA,Chorasmia,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,REGIONAL_18C_EVIDENCE_CONSERVATIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,STATE_KOLYMA,Kolyma,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/abs/conquest-of-siberia/chap-x/B7711F17740F52E332CB356D36EDABAA,,REGIONAL_18C_SIBERIAN_TRADE_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,STATE_KRASNOYARSK,Krasnoyarsk,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/abs/conquest-of-siberia/chap-x/B7711F17740F52E332CB356D36EDABAA,,REGIONAL_18C_SIBERIAN_TRADE_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,BUK,Bukhara,STATE_MERZ,Merv,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,REGIONAL_18C_EVIDENCE_CONSERVATIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KHI,Khiva,STATE_MERZ,Merv,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,REGIONAL_18C_EVIDENCE_CONSERVATIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,TRM,Turkmenia,STATE_MERZ,Merv,COVERED_ZERO_POSITIVE,0,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,REGIONAL_18C_EVIDENCE_CONSERVATIVE,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,MOL,Moldavia,STATE_MOLDAVIA,Moldavia,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,REGIONAL_OTTOMAN_CONTEXT_INSUFFICIENT_FOR_EXACT_POSITIVE,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,TRS,Transylvania,STATE_NORTHERN_TRANSYLVANIA,Northern Transylvania,COVERED_POSITIVE,1,https://www.cambridge.org/core/journals/austrian-history-yearbook/article/abs/putting-transylvania-on-the-map-cartography-and-enlightened-absolutism-in-the-habsburg-monarchy/409D737C58ADAEE026CF4DBC39229CB4,,DIRECT_1773_SALT_ADMINISTRATION_EVIDENCE,HIGH,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CAUC,Caucuses,STATE_NORTH_CAUCASUS,North Caucasus,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/caucasus-i/,,REGIONAL_TRADITIONAL_ECONOMY_EVIDENCE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CHC,Chechnya,STATE_NORTH_CAUCASUS,North Caucasus,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/caucasus-i/,,REGIONAL_TRADITIONAL_ECONOMY_EVIDENCE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CIR,Circassia,STATE_NORTH_CAUCASUS,North Caucasus,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/caucasus-i/,,REGIONAL_TRADITIONAL_ECONOMY_EVIDENCE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,HUN,Hungary,STATE_RUTHENIA,Ruthenia,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/abs/agricultural-knowledge-networks-in-rural-europe-17002000/proper-values-in-agriculture-the-role-of-agricultural-associations-in-knowledge-dissemination-in-hungary-18301880/DC43DE1AE2C2AFFD140E0CC6A790C9E6,,REGIONAL_HUNGARY_EVIDENCE_CONSERVATIVE,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,OZH,Orta Zhuz,STATE_SEMIRECHE,Semipalatinsk,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,REGIONAL_18C_EVIDENCE_CONSERVATIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,HUN,Hungary,STATE_SLOVAKIA,Slovakia,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/abs/agricultural-knowledge-networks-in-rural-europe-17002000/proper-values-in-agriculture-the-role-of-agricultural-associations-in-knowledge-dissemination-in-hungary-18301880/DC43DE1AE2C2AFFD140E0CC6A790C9E6,,REGIONAL_HUNGARY_EVIDENCE_CONSERVATIVE,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,TRS,Transylvania,STATE_SOUTHERN_TRANSYLVANIA,Southern Transylvania,COVERED_POSITIVE,1,https://www.cambridge.org/core/journals/austrian-history-yearbook/article/abs/putting-transylvania-on-the-map-cartography-and-enlightened-absolutism-in-the-habsburg-monarchy/409D737C58ADAEE026CF4DBC39229CB4,,DIRECT_1773_SALT_ADMINISTRATION_EVIDENCE,HIGH,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CAUC,Caucuses,STATE_STAVROPOL,Stavropol,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/caucasus-i/,,REGIONAL_TRADITIONAL_ECONOMY_EVIDENCE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,STATE_SURGUT,Surgut,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/abs/conquest-of-siberia/chap-x/B7711F17740F52E332CB356D36EDABAA,,REGIONAL_18C_SIBERIAN_TRADE_CONTEXT,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KOK,Kokand,STATE_SYRDARYA,Syrdarya,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,REGIONAL_18C_EVIDENCE_CONSERVATIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KZH,Kishi Zhuz,STATE_SYRDARYA,Syrdarya,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,REGIONAL_18C_EVIDENCE_CONSERVATIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,OZH,Orta Zhuz,STATE_SYRDARYA,Syrdarya,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,REGIONAL_18C_EVIDENCE_CONSERVATIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,UZH,Uly Zhuz,STATE_SYRDARYA,Syrdarya,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,REGIONAL_18C_EVIDENCE_CONSERVATIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,HUN,Hungary,STATE_TRANSDANUBIA,Transdanubia,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/abs/agricultural-knowledge-networks-in-rural-europe-17002000/proper-values-in-agriculture-the-role-of-agricultural-associations-in-knowledge-dissemination-in-hungary-18301880/DC43DE1AE2C2AFFD140E0CC6A790C9E6,,REGIONAL_HUNGARY_EVIDENCE_CONSERVATIVE,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KZH,Kishi Zhuz,STATE_URALSK,Uralsk,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,REGIONAL_18C_EVIDENCE_CONSERVATIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,TRM,Turkmenia,STATE_URALSK,Uralsk,COVERED_POSITIVE,1,https://www.iranicaonline.org/articles/central-asia-xi/,https://www.iranicaonline.org/articles/central-asia-vii/,REGIONAL_18C_EVIDENCE_CONSERVATIVE,LOW,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,WAL,Wallachia,STATE_WALLACHIA,Wallachia,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,REGIONAL_OTTOMAN_CONTEXT_INSUFFICIENT_FOR_EXACT_POSITIVE,MEDIUM,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,GAL,Galicia-Lodomeria,STATE_WEST_GALICIA,West Galicia,COVERED_POSITIVE,1,https://www.cambridge.org/core/journals/rural-history/article/conflicts-over-common-rights-to-cattle-grazing-on-common-lands-and-manorial-properties-in-austrian-galicia-17721918/8D30603CCD0470BD94EFAB725C38B2A7,,DIRECT_18C_GRAZING_CONTEXT,HIGH,NONE,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,Supplemental historical review completed for 1776-01-01. 1 conservative positive building recommendation(s) retained; see BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv.
R4_SOUTH_ASIA,KKI,Kuki,STATE_ARAKAN,Arakan,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/abs/myanmars-external-trade/historical-perspective-of-myanmars-external-trade/B7C9E12116CC024846ECCC4E5DA85EC7,,REGIONAL_BURMA_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_SLICE,MEDIUM,INDIA_FUTURE_REWORK,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R4_SOUTH_ASIA,DUR,Afghanistan,STATE_HILL_PUNJAB,Punjab Hills,COVERED_ZERO_POSITIVE,0,https://www.iranicaonline.org/articles/kabul-ii-historical-geography/,https://www.cambridge.org/core/books/abs/business-history-of-india/baseline-at-1700/FA325FC032D22C3C366D0C690BEF744A,DIRECT_OR_REGIONAL_18C_TRADE_CONTEXT,MEDIUM,INDIA_FUTURE_REWORK,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
R4_SOUTH_ASIA,FRA,France,STATE_INDIAN_OCEAN_TERRITORY,Indian Ocean Territory,COVERED_ZERO_POSITIVE,0,https://www.cambridge.org/core/books/abs/business-history-of-india/baseline-at-1700/FA325FC032D22C3C366D0C690BEF744A,,REGIONAL_CONTEXT_INSUFFICIENT_FOR_EXACT_OWNER_SLICE,LOW,INDIA_FUTURE_REWORK,NO_EXPLICIT_OWNER_STATE_COVERAGE_FOUND_IN_SUPPLIED_REGIONAL_DELIVERABLES,"Supplemental historical review completed for 1776-01-01. Available evidence was regional, indirect, outside the cutoff, or insufficient to establish a manually-placeable building at this exact Owner_TAG + State_ID resolution. This is an explicit zero-positive conclusion, not an unresearched gap."
