State_ID,State_Display_Name,Region,Owner_TAG,Owner_Name,Homeland_or_Core_Info,Coastal,Has_Port_Access,Current_Population,Excluded_Serenissima,Map_Rework_Risk,Source_File
STATE_RUHR,Ruhr,R1_WESTERN_EUROPE,PRU,Prussia,Homelands=north_german,NO,NO,856288,NO,NONE,common/history/states/00_states.txt:8013; map_data/state_regions/00_west_europe.txt:1558
STATE_SARDINIA,Sardinia,R1_WESTERN_EUROPE,SAR,Sardinia-Piedmont,Homelands=south_italian,YES,YES,524084,NO,NONE,common/history/states/00_states.txt:8198; map_data/state_regions/01_south_europe.txt:47
STATE_SAVOY,Savoy,R1_WESTERN_EUROPE,SAR,Sardinia-Piedmont,Homelands=francoprovencal|french|north_italian,NO,NO,468800,NO,NONE,common/history/states/00_states.txt:2019; map_data/state_regions/01_south_europe.txt:212
STATE_SAXONY,Saxony,R1_WESTERN_EUROPE,COB,Saxe-Coburg-Gotha,Homelands=north_german|sorb,NO,NO,156537,NO,NONE,common/history/states/00_states.txt:8133; map_data/state_regions/00_west_europe.txt:1495
STATE_SAXONY,Saxony,R1_WESTERN_EUROPE,MEI,Saxe-Meiningen,Homelands=north_german|sorb,NO,NO,135312,NO,NONE,common/history/states/00_states.txt:8125; map_data/state_regions/00_west_europe.txt:1495
STATE_SAXONY,Saxony,R1_WESTERN_EUROPE,SAX,Saxony,Homelands=north_german|sorb,NO,NO,1671500,NO,NONE,common/history/states/00_states.txt:8121; map_data/state_regions/00_west_europe.txt:1495
STATE_SAXONY,Saxony,R1_WESTERN_EUROPE,SCW,Schwarzburg,Homelands=north_german|sorb,NO,NO,111832,NO,NONE,common/history/states/00_states.txt:8137; map_data/state_regions/00_west_europe.txt:1495
STATE_SAXONY,Saxony,R1_WESTERN_EUROPE,WEI,Saxe-Weimar,Homelands=north_german|sorb,NO,NO,233840,NO,NONE,common/history/states/00_states.txt:8129; map_data/state_regions/00_west_europe.txt:1495
STATE_SCANIA,Scania,R1_WESTERN_EUROPE,SWE,Sweden,Homelands=swedish,YES,YES,513060,NO,NONE,common/history/states/00_states.txt:1041; map_data/state_regions/00_west_europe.txt:46
STATE_SCHLESWIG_HOLSTEIN,Schleswig-Holstein,R1_WESTERN_EUROPE,HOL,Holstein,Homelands=danish|north_german,YES,NO,404604,NO,NONE,common/history/states/00_states.txt:8054; map_data/state_regions/00_west_europe.txt:1353
STATE_SCHLESWIG_HOLSTEIN,Schleswig-Holstein,R1_WESTERN_EUROPE,LUB,Lübeck,Homelands=danish|north_german,YES,YES,84396,NO,NONE,common/history/states/00_states.txt:8058; map_data/state_regions/00_west_europe.txt:1353
STATE_SCHLESWIG_HOLSTEIN,Schleswig-Holstein,R1_WESTERN_EUROPE,SCH,Schleswig,Homelands=danish|north_german,YES,NO,336404,NO,NONE,common/history/states/00_states.txt:8062; map_data/state_regions/00_west_europe.txt:1353
STATE_SICILY,Sicily,R1_WESTERN_EUROPE,GR3,Sicily,Homelands=south_italian,YES,YES,1647596,NO,NONE,common/history/states/00_states.txt:1066; map_data/state_regions/01_south_europe.txt:338
STATE_SKOPIA,Skopia,R1_WESTERN_EUROPE,TUR,Turkey,Homelands=albanian|bulgarian|greek|turkish,NO,NO,736892,NO,NONE,common/history/states/00_states.txt:4667; map_data/state_regions/01_south_europe.txt:1225
STATE_SLAVONIA,Slavonia,R1_WESTERN_EUROPE,AUS,Austria,Homelands=croat|serb,NO,NO,366228,NO,NONE,common/history/states/00_states.txt:7811; map_data/state_regions/01_south_europe.txt:1006
STATE_SLOVENIA,Slovenia,R1_WESTERN_EUROPE,AUS,Austria,Homelands=slovene|south_german,NO,NO,485788,NO,NONE,common/history/states/00_states.txt:7914; map_data/state_regions/01_south_europe.txt:943
STATE_SOUTH_TYROL,South Tyrol,R1_WESTERN_EUROPE,VEN,Venice,Homelands=north_italian|south_german,NO,NO,491000,YES,NONE,common/history/states/00_states.txt:7905; map_data/state_regions/00_west_europe.txt:1137
STATE_STYRIA,Styria,R1_WESTERN_EUROPE,AUS,Austria,Homelands=south_german,NO,NO,736796,NO,NONE,common/history/states/00_states.txt:7881; map_data/state_regions/00_west_europe.txt:1091
STATE_SVEALAND,Svealand,R1_WESTERN_EUROPE,SWE,Sweden,Homelands=swedish,YES,YES,1114208,NO,NONE,common/history/states/00_states.txt:1058; map_data/state_regions/00_west_europe.txt:1
STATE_THESSALIA,Thessaly,R1_WESTERN_EUROPE,TUR,Turkey,Homelands=greek,YES,YES,1131904,NO,NONE,common/history/states/00_states.txt:4687; map_data/state_regions/01_south_europe.txt:1205
STATE_TUSCANY,Tuscany,R1_WESTERN_EUROPE,TUS,Tuscany,Homelands=north_italian,YES,YES,1632396,NO,NONE,common/history/states/00_states.txt:2063; map_data/state_regions/01_south_europe.txt:252
STATE_TYROL,Tyrol,R1_WESTERN_EUROPE,AUS,Austria,Homelands=south_german,NO,NO,559304,NO,NONE,common/history/states/00_states.txt:7889; map_data/state_regions/00_west_europe.txt:1112
STATE_ULSTER,Ulster,R1_WESTERN_EUROPE,IREK,Kingdom of Ireland,Homelands=british|irish|scottish,YES,YES,2351145,NO,NONE,common/history/states/00_states.txt:3564; map_data/state_regions/00_west_europe.txt:475
STATE_UMBRIA,Umbria,R1_WESTERN_EUROPE,PAP,Rome,Homelands=south_italian,YES,YES,451000,NO,NONE,common/history/states/00_states.txt:8294; map_data/state_regions/01_south_europe.txt:91
STATE_UPPER_ANDALUSIA,Upper Andalusia,R1_WESTERN_EUROPE,GBR,Great Britain,Homelands=spanish,YES,YES,13785,NO,NONE,common/history/states/00_states.txt:3820; map_data/state_regions/01_south_europe.txt:579
STATE_UPPER_ANDALUSIA,Upper Andalusia,R1_WESTERN_EUROPE,SPA,Spain,Homelands=spanish,YES,NO,1188141,NO,NONE,common/history/states/00_states.txt:3815; map_data/state_regions/01_south_europe.txt:579
STATE_VALENCIA,Valencia,R1_WESTERN_EUROPE,SPA,Spain,Homelands=catalan|spanish,YES,YES,965789,NO,NONE,common/history/states/00_states.txt:3837; map_data/state_regions/01_south_europe.txt:628
STATE_VENETIA,Venetia,R1_WESTERN_EUROPE,VEN,Venice,Homelands=north_italian,YES,YES,1857196,YES,NONE,common/history/states/00_states.txt:204; map_data/state_regions/01_south_europe.txt:316
STATE_WALES,Wales,R1_WESTERN_EUROPE,GBR,Great Britain,Homelands=british|welsh,YES,YES,973196,NO,NONE,common/history/states/00_states.txt:3500; map_data/state_regions/00_west_europe.txt:313
STATE_WALLONIA,Wallonia,R1_WESTERN_EUROPE,BEO,Belgium,Homelands=wallonian; Claims=NET,NO,NO,1083407,NO,NONE,common/history/states/00_states.txt:3881; map_data/state_regions/00_west_europe.txt:991
STATE_WALLONIA,Wallonia,R1_WESTERN_EUROPE,LUX,Luxembourg,Homelands=wallonian; Claims=NET,NO,NO,176770,NO,NONE,common/history/states/00_states.txt:3877; map_data/state_regions/00_west_europe.txt:991
STATE_WESTERN_NORWAY,Western Norway,R1_WESTERN_EUROPE,DENNOR,Denmark-Norway,Homelands=norwegian,YES,YES,546800,NO,NONE,common/history/states/00_states.txt:3937; map_data/state_regions/00_west_europe.txt:151
STATE_WESTERN_SERBIA,Western Serbia,R1_WESTERN_EUROPE,TUR,Turkey,Homelands=serb,NO,NO,512254,NO,NONE,common/history/states/00_states.txt:6266; map_data/state_regions/01_south_europe.txt:1068
STATE_WESTERN_THRACE,Western Thrace,R1_WESTERN_EUROPE,TUR,Turkey,Homelands=bulgarian|greek|turkish,YES,YES,732608,NO,NONE,common/history/states/00_states.txt:4696; map_data/state_regions/01_south_europe.txt:1264
STATE_WESTPHALIA,Westphalia,R1_WESTERN_EUROPE,LIP,Lippe,Homelands=north_german,NO,NO,77546,NO,NONE,common/history/states/00_states.txt:7946; map_data/state_regions/00_west_europe.txt:1249
STATE_WESTPHALIA,Westphalia,R1_WESTERN_EUROPE,PRU,Prussia,Homelands=north_german,NO,NO,1278830,NO,NONE,common/history/states/00_states.txt:7942; map_data/state_regions/00_west_europe.txt:1249
STATE_WESTPHALIA,Westphalia,R1_WESTERN_EUROPE,SCM,Schaumburg-Lippe,Homelands=north_german,NO,NO,23820,NO,NONE,common/history/states/00_states.txt:7950; map_data/state_regions/00_west_europe.txt:1249
STATE_WEST_AEGEAN_ISLANDS,West Aegean Islands,R1_WESTERN_EUROPE,VEN,Venice,Homelands=greek,YES,NO,80404,YES,NONE,common/history/states/00_states.txt:6377; map_data/state_regions/01_south_europe.txt:1145
STATE_WEST_COUNTRY,West Country,R1_WESTERN_EUROPE,GBR,Great Britain,Homelands=british,YES,YES,1986400,NO,NONE,common/history/states/00_states.txt:3545; map_data/state_regions/00_west_europe.txt:430
STATE_WEST_SWITZERLAND,West Switzerland,R1_WESTERN_EUROPE,SWI,Switzerland,Homelands=alemannic|francoprovencal,NO,NO,1070964,NO,NONE,common/history/states/00_states.txt:3974; map_data/state_regions/00_west_europe.txt:1229
STATE_WURTTEMBERG,Württemberg,R1_WESTERN_EUROPE,HOH,Hohenzollern,Homelands=alemannic|south_german,NO,NO,61334,NO,NONE,common/history/states/00_states.txt:8075; map_data/state_regions/00_west_europe.txt:1372
STATE_WURTTEMBERG,Württemberg,R1_WESTERN_EUROPE,WUR,Württemberg,Homelands=alemannic|south_german,NO,NO,1719750,NO,NONE,common/history/states/00_states.txt:8071; map_data/state_regions/00_west_europe.txt:1372
STATE_YORKSHIRE,Yorkshire,R1_WESTERN_EUROPE,GBR,Great Britain,Homelands=british,YES,YES,2090592,NO,NONE,common/history/states/00_states.txt:3510; map_data/state_regions/00_west_europe.txt:335
STATE_ZEALAND,Zealand,R1_WESTERN_EUROPE,DENNOR,Denmark-Norway,Homelands=danish,YES,YES,656796,NO,NONE,common/history/states/00_states.txt:3929; map_data/state_regions/00_west_europe.txt:130
STATE_AKMOLINSK,Akmolinsk,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,OZH,Orta Zhuz,Homelands=kazak|uzbek,NO,NO,118756,NO,NONE,common/history/states/00_states.txt:7410; map_data/state_regions/15_russia.txt:779
STATE_AKMOLINSK,Akmolinsk,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=kazak|uzbek,NO,NO,48776,NO,NONE,common/history/states/00_states.txt:7414; map_data/state_regions/15_russia.txt:779
STATE_AKTOBE,Aktobe,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KZH,Kishi Zhuz,Homelands=kazak,NO,NO,127701,NO,NONE,common/history/states/00_states.txt:8472; map_data/state_regions/15_russia.txt:854
STATE_ALAND,Åland,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,SWE,Sweden,Homelands=swedish,YES,YES,27000,NO,NONE,common/history/states/00_states.txt:7134; map_data/state_regions/15_russia.txt:176
STATE_ALTAI,Altai,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CHI,China,Homelands=mongol|russian,NO,NO,31000,NO,NONE,common/history/states/00_states.txt:8623; map_data/state_regions/15_russia.txt:1157
STATE_AMUR,Northern Heilongjiang,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CHI,China,Homelands=siberian,YES,YES,82613,NO,NONE,common/history/states/00_states.txt:8651; map_data/state_regions/15_russia.txt:1229
STATE_ARKHANGELSK,Arkhangelsk,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=russian|ugrian,YES,YES,238520,NO,NONE,common/history/states/00_states.txt:7285; map_data/state_regions/15_russia.txt:436
STATE_BANAT,Banat,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,HUN,Hungary,Homelands=hungarian|romanian|serb,NO,NO,1189660,NO,NONE,common/history/states/00_states.txt:8302; map_data/state_regions/02_east_europe.txt:303
STATE_BEKES,Partium,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,HUN,Hungary,Homelands=hungarian|romanian,NO,NO,1524492,NO,NONE,common/history/states/00_states.txt:7820; map_data/state_regions/02_east_europe.txt:247
STATE_BESSARABIA,Bessarabia,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CRI,Crimea,Homelands=romanian|ukrainian; Claims=RUS,YES,YES,620162,NO,NONE,common/history/states/00_states.txt:7690; map_data/state_regions/02_east_europe.txt:467
STATE_BREST,Hrodna,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PLC,Poland-Lithuania,Homelands=byelorussian; Claims=RUS,NO,NO,771332,NO,NONE,common/history/states/00_states.txt:8225; map_data/state_regions/15_russia.txt:329
STATE_BUKOVINA,Bukovina,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,AUS,Austria,Homelands=romanian|ukrainian,NO,NO,372410,NO,NONE,common/history/states/00_states.txt:1137; map_data/state_regions/02_east_europe.txt:424
STATE_BURYATIA,Buryatia,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=buryat|russian,NO,NO,175587,NO,NONE,common/history/states/00_states.txt:8633; map_data/state_regions/15_russia.txt:1181
STATE_CENTRAL_HUNGARY,Great Hungarian Plain,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,HUN,Hungary,Homelands=hungarian,NO,NO,1198988,NO,NONE,common/history/states/00_states.txt:7873; map_data/state_regions/02_east_europe.txt:228
STATE_CHELYABINSK,Chelyabinsk,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KZH,Kishi Zhuz,Homelands=bashkir|russian,NO,NO,122036,NO,NONE,common/history/states/00_states.txt:8664; map_data/state_regions/15_russia.txt:1256
STATE_CHELYABINSK,Chelyabinsk,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,OZH,Orta Zhuz,Homelands=bashkir|russian,NO,NO,61490,NO,NONE,common/history/states/00_states.txt:8668; map_data/state_regions/15_russia.txt:1256
STATE_CHELYABINSK,Chelyabinsk,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=bashkir|russian,NO,NO,325607,NO,NONE,common/history/states/00_states.txt:8660; map_data/state_regions/15_russia.txt:1256
STATE_CHERNIHIV,Chernihiv,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=russian|ukrainian,NO,NO,1424280,NO,NONE,common/history/states/00_states.txt:8519; map_data/state_regions/15_russia.txt:1351
STATE_CHERSON,Odessa,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CRI,Crimea,Homelands=ukrainian; Claims=RUS,YES,YES,1108564,NO,NONE,common/history/states/00_states.txt:7682; map_data/state_regions/15_russia.txt:567
STATE_CHUVASHIA,Cheboksary,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=chuvash|mari|russian,NO,NO,555443,NO,NONE,common/history/states/00_states.txt:8578; map_data/state_regions/15_russia.txt:1329
STATE_COURLAND,Courland,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PLC,Poland-Lithuania,Homelands=east_german|latvian; Claims=RUS,YES,YES,467752,NO,NONE,common/history/states/00_states.txt:7218; map_data/state_regions/15_russia.txt:59
STATE_CRIMEA,Crimea,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CRI,Crimea,Homelands=russian|tatar|ukrainian; Claims=RUS,YES,YES,309258,NO,NONE,common/history/states/00_states.txt:7646; map_data/state_regions/15_russia.txt:480
STATE_DELVIDEK,Vojvodina,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,HUN,Hungary,Homelands=hungarian|serb; Claims=SER,NO,NO,761396,NO,NONE,common/history/states/00_states.txt:7923; map_data/state_regions/02_east_europe.txt:282
STATE_EAST_GALICIA,East Galicia,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,GAL,Galicia-Lodomeria,Homelands=polish|ukrainian; Claims=PLC,NO,NO,2448608,NO,NONE,common/history/states/00_states.txt:7765; map_data/state_regions/02_east_europe.txt:206
STATE_EAST_KARELIA,East Karelia,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=finnish|karelian|russian,YES,YES,169012,NO,NONE,common/history/states/00_states.txt:7263; map_data/state_regions/15_russia.txt:239
STATE_EAST_PRUSSIA,East Prussia,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PRU,Prussia,Homelands=lithuanian|north_german|polish,YES,YES,859792,NO,NONE,common/history/states/00_states.txt:7983; map_data/state_regions/02_east_europe.txt:136
STATE_ELIZAVETPOL,Elizavetpol,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PER,Persia,Homelands=armenian|azerbaijani; Claims=RUS,NO,NO,260795,NO,NONE,common/history/states/00_states.txt:6225; map_data/state_regions/15_russia.txt:1289
STATE_FERGANA,Fergana,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KOK,Kokand,Homelands=kirgiz|tajik|uzbek,NO,NO,838759,NO,NONE,common/history/states/00_states.txt:8417; map_data/state_regions/15_russia.txt:799
STATE_GALICH,Vologda,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=russian,NO,NO,746504,NO,NONE,common/history/states/00_states.txt:7570; map_data/state_regions/15_russia.txt:589
STATE_GREATER_POLAND,Warszawa,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PLC,Poland-Lithuania,Homelands=polish; Claims=AUS,NO,NO,2588291,NO,NONE,common/history/states/00_states.txt:8233; map_data/state_regions/02_east_europe.txt:67
STATE_INGRIA,Ingria,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=russian,YES,YES,976262,NO,NONE,common/history/states/00_states.txt:220; map_data/state_regions/15_russia.txt:285
STATE_JETISY,Ili,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,CHI,China,Homelands=kazak|kirgiz|uighur,NO,NO,133642,NO,NONE,common/history/states/00_states.txt:7398; map_data/state_regions/15_russia.txt:759
STATE_KALMYKIA,Kalmykia,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=kalmyk,NO,NO,125762,NO,NONE,common/history/states/00_states.txt:8480; map_data/state_regions/15_russia.txt:877
STATE_KAUNAS,Lithuania,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PLC,Poland-Lithuania,Homelands=lithuanian; Claims=RUS,YES,YES,607037,NO,NONE,common/history/states/00_states.txt:7228; map_data/state_regions/15_russia.txt:78
STATE_KAZAN,Kazan,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=russian|tatar,NO,NO,1109562,NO,NONE,common/history/states/00_states.txt:7552; map_data/state_regions/15_russia.txt:675
STATE_KHARKOV,Kharkiv,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=russian|ukrainian,NO,NO,2956760,NO,NONE,common/history/states/00_states.txt:7656; map_data/state_regions/15_russia.txt:501
STATE_KHIVA,Chorasmia,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KHI,Khiva,Homelands=kazak|uzbek,NO,NO,931137,NO,NONE,common/history/states/00_states.txt:7305; map_data/state_regions/15_russia.txt:723
STATE_KHIVA,Chorasmia,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KZH,Kishi Zhuz,Homelands=kazak|uzbek,NO,NO,9406,NO,NONE,common/history/states/00_states.txt:7309; map_data/state_regions/15_russia.txt:723
STATE_KHIVA,Chorasmia,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,TRM,Turkmenia,Homelands=kazak|uzbek,NO,NO,14232,NO,NONE,common/history/states/00_states.txt:7314; map_data/state_regions/15_russia.txt:723
STATE_KIEV,Kyiv,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PLC,Poland-Lithuania,Homelands=ukrainian; Claims=RUS,NO,NO,3313761,NO,NONE,common/history/states/00_states.txt:8268; map_data/state_regions/15_russia.txt:364
STATE_KOLA,Kola,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=finnish|russian|sami,YES,YES,6274,NO,NONE,common/history/states/00_states.txt:7274; map_data/state_regions/15_russia.txt:261
STATE_KOLYMA,Kolyma,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=russian|yakut,NO,NO,41821,NO,NONE,common/history/states/00_states.txt:8642; map_data/state_regions/15_russia.txt:1205
STATE_KRASNOYARSK,Krasnoyarsk,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=russian,NO,NO,196440,NO,NONE,common/history/states/00_states.txt:8615; map_data/state_regions/15_russia.txt:1133
STATE_KUOPIO,Kuopio,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,SWE,Sweden,Homelands=finnish,NO,NO,302939,NO,NONE,common/history/states/00_states.txt:7162; map_data/state_regions/15_russia.txt:113
STATE_KURSK,Kursk,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=russian|ukrainian,NO,NO,2189913,NO,NONE,common/history/states/00_states.txt:7665; map_data/state_regions/15_russia.txt:525
STATE_LESSER_POLAND,Lublin,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PLC,Poland-Lithuania,Homelands=polish; Claims=AUS,NO,NO,992197,NO,NONE,common/history/states/00_states.txt:8241; map_data/state_regions/02_east_europe.txt:86
STATE_LOWER_SILESIA,Lower Silesia,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PRU,Prussia,Homelands=north_german|sorb,NO,NO,1919162,NO,NONE,common/history/states/00_states.txt:8021; map_data/state_regions/02_east_europe.txt:18
STATE_MAZOVIA,Płock,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PLC,Poland-Lithuania,Homelands=polish; Claims=PRU,NO,NO,1315511,NO,NONE,common/history/states/00_states.txt:8249; map_data/state_regions/02_east_europe.txt:1
STATE_MERZ,Merv,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,BUK,Bukhara,Homelands=turkmen,NO,NO,56746,NO,NONE,common/history/states/00_states.txt:8432; map_data/state_regions/15_russia.txt:817
STATE_MERZ,Merv,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,KHI,Khiva,Homelands=turkmen,NO,NO,33022,NO,NONE,common/history/states/00_states.txt:8437; map_data/state_regions/15_russia.txt:817
STATE_MERZ,Merv,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,TRM,Turkmenia,Homelands=turkmen,NO,NO,163061,NO,NONE,common/history/states/00_states.txt:8427; map_data/state_regions/15_russia.txt:817
STATE_MINSK,Minsk,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PLC,Poland-Lithuania,Homelands=byelorussian|russian; Claims=RUS,NO,NO,788027,NO,NONE,common/history/states/00_states.txt:6; map_data/state_regions/15_russia.txt:612
STATE_MOGILEV,Magiliow,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=byelorussian|russian,NO,NO,624822,NO,NONE,common/history/states/00_states.txt:7716; map_data/state_regions/15_russia.txt:419
STATE_MOLDAVIA,Moldavia,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,MOL,Moldavia,Homelands=romanian,NO,NO,1358409,NO,NONE,common/history/states/00_states.txt:1146; map_data/state_regions/02_east_europe.txt:403
STATE_MOSCOW,Moscow,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=russian,NO,NO,1239301,NO,NONE,common/history/states/00_states.txt:7586; map_data/state_regions/15_russia.txt:305
STATE_NENETSIA,Nenetsia,R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,Homelands=russian|ugrian,YES,YES,31074,NO,NONE,common/history/states/00_states.txt:7253; map_data/state_regions/15_russia.txt:1372
