society_tech_id,era,technology_origin,current_direct_effects,vanilla_predecessor_or_source,responsibility_domain,target_object_type,target_object_id,current_effective_gate_or_hook,expected_target_tech,status,proposed_action,source_vanilla_tech,exact_modifier_key,vanilla_value,current_effective_holder,intended_target_tech,redistribution_status,justification,exact_source_path,exact_future_target_path,required_override_architecture,evidence,design_authority,notes,post_tech6b3d_authoritative_update
constitutional_government,era_4,VANILLA_SPLIT,NONE,democracy,distribution_of_power,law,law_landed_voting;law_wealth_voting;law_census_voting,democracy,constitutional_government,TRANSFER_REQUIRED,REPLACE_GATES,democracy,,,common/laws/00_distribution_of_power.txt,constitutional_government,TRANSFER_TO_NEW_TECH,Exact TECH2H assignments.,common/laws/00_distribution_of_power.txt,common/laws/00_distribution_of_power.txt,SAME_PATH_SHADOW,Exact TECH2H assignments.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
constitutional_government,era_4,VANILLA_SPLIT,NONE,democracy,governance,law,law_presidential_republic;law_parliamentary_republic,democracy,constitutional_government,TRANSFER_REQUIRED,REPLACE_GATES,democracy,,,common/laws/00_governance_principles.txt,constitutional_government,TRANSFER_TO_NEW_TECH,Exact TECH2H assignments.,common/laws/00_governance_principles.txt,common/laws/00_governance_principles.txt,SAME_PATH_SHADOW,Exact TECH2H assignments.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
constitutional_government,era_4,VANILLA_SPLIT,NONE,democracy,welfare,law,law_poor_laws,democracy,constitutional_government,TRANSFER_REQUIRED,REPLACE_GATE,democracy,,,common/laws/00_welfare.txt,constitutional_government,TRANSFER_TO_NEW_TECH,Exact TECH2H assignment.,common/laws/00_welfare.txt,common/laws/00_welfare.txt,SAME_PATH_SHADOW,Exact TECH2H assignment.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
constitutional_government,era_4,VANILLA_SPLIT,NONE,democracy,journal_entry,journal_entry,je_liberalism_1,democracy,constitutional_government,TRANSFER_REQUIRED,REPLACE_GATE,democracy,,,common/journal_entries/00_liberalism.txt,constitutional_government,TRANSFER_TO_NEW_TECH,Exact TECH2H assignment.,common/journal_entries/00_liberalism.txt,common/journal_entries/00_liberalism.txt,EXISTING_MOD_FILE,Exact TECH2H assignment.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
constitutional_government,era_4,VANILLA_SPLIT,NONE,democracy,events,event,ig_suppression_events.1000;ig_suppression_events.1001,democracy,constitutional_government,STALE_ALIAS_REFERENCE,REPLACE_PROGRESS_TARGET,democracy,,,events/ig_suppression_events.txt,constitutional_government,TRANSFER_TO_NEW_TECH,Events progress consumed democracy.,events/ig_suppression_events.txt,events/ig_suppression_events.txt,EXISTING_MOD_FILE,Events progress consumed democracy.,TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9 + effective HEAD,,
human_rights,era_4,VANILLA_RETIME,country_institution_social_security_max_investment_add=1,egalitarianism;feminism;human_rights,human_rights_laws,law,law_compulsory_primary_school;law_multicultural;law_protected_speech;law_worker_protections;law_slavery_banned;law_old_age_pension,human_rights,human_rights,KEEP_CURRENT,NO_CHANGE,human_rights,,,common/laws/00_childrens_rights.txt;common/laws/00_citizenship.txt;common/laws/00_free_speech.txt;common/laws/00_labor_rights.txt;common/laws/00_slavery.txt;common/laws/00_welfare.txt,human_rights,KEEP_ON_CURRENT_TECH,"Preserved ID keeps law possibilities, not automatic enactment.",common/laws/00_childrens_rights.txt;common/laws/00_citizenship.txt;common/laws/00_free_speech.txt;common/laws/00_labor_rights.txt;common/laws/00_slavery.txt;common/laws/00_welfare.txt,common/laws/00_childrens_rights.txt;common/laws/00_citizenship.txt;common/laws/00_free_speech.txt;common/laws/00_labor_rights.txt;common/laws/00_slavery.txt;common/laws/00_welfare.txt,NO_CHANGE,"Preserved ID keeps law possibilities, not automatic enactment.",vanilla 1.13.9 + effective HEAD,,"SPLIT: compulsory school, worker protections and old-age pension -> labor_movement; multicultural/protected speech stay human_rights; slavery follows the five-law H06 progression."
human_rights,era_4,VANILLA_RETIME,country_institution_social_security_max_investment_add=1,egalitarianism;feminism;human_rights,journal_entries,journal_entry,je_sol_1;je_strike;je_suffragists;je_donghak_movement;je_dravidian_movement,human_rights,human_rights,KEEP_CURRENT,NO_CHANGE,human_rights,,,common/journal_entries/00_standard_of_living.txt;common/journal_entries/00_strike_je.txt;common/journal_entries/00_suffragists.txt;common/journal_entries/03_korea.txt;common/journal_entries/04_dravidian_movement.txt,human_rights,KEEP_ON_CURRENT_TECH,Preserved ID keeps current hooks.,common/journal_entries/00_standard_of_living.txt;common/journal_entries/00_strike_je.txt;common/journal_entries/00_suffragists.txt;common/journal_entries/03_korea.txt;common/journal_entries/04_dravidian_movement.txt,common/journal_entries/00_standard_of_living.txt;common/journal_entries/00_strike_je.txt;common/journal_entries/00_suffragists.txt;common/journal_entries/03_korea.txt;common/journal_entries/04_dravidian_movement.txt,NO_CHANGE,Preserved ID keeps current hooks.,vanilla 1.13.9 + effective HEAD,,
classical_political_economy,era_4,NEW_CUSTOM,NONE,NONE,ai_enact_weight,law,law_interventionism,ai_enact_weight_modifier: has_technology_researched = human_rights,classical_political_economy,TRANSFER_REQUIRED,REPLACE_AI_WEIGHT_TECH_REFERENCE,human_rights,,,common/laws/00_economic_system.txt:law_interventionism.ai_enact_weight_modifier,classical_political_economy,TRANSFER_TO_NEW_TECH,"Classical political economy explicitly owns market/investment economic-law weighting; this changes only the AI maturity reference, not the manufacturies/interchangeable_manufacture unlock.",common/laws/00_economic_system.txt,common/laws/00_economic_system.txt,SAME_PATH_SHADOW,Vanilla line 100 tests human_rights only inside ai_enact_weight_modifier; unlocking_technologies remains manufacturies.,TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;vanilla 1.13.9,Preserve civilizing_mission and pan-nationalism alternatives.,
political_economy,era_3,NEW_CUSTOM,NONE,NONE,ai_enact_weight,law,law_agrarianism,ai_enact_weight_modifier: has_technology_researched = human_rights,political_economy,TRANSFER_REQUIRED,REPLACE_AI_WEIGHT_TECH_REFERENCE,human_rights,,,common/laws/00_economic_system.txt:law_agrarianism.ai_enact_weight_modifier,political_economy,TRANSFER_TO_NEW_TECH,"Political economy explicitly covers agriculture, public wealth and economic-law weighting; the romanticism unlock and preserved pan-nationalism condition remain unchanged.",common/laws/00_economic_system.txt,common/laws/00_economic_system.txt,SAME_PATH_SHADOW,Vanilla line 196 tests human_rights only in AI weighting; unlocking_technologies remains romanticism.,TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;vanilla 1.13.9,Preserve civilizing_mission and pan-nationalism alternatives.,
institutionalized_public_credit,era_1,VANILLA_SPLIT,NONE,banking;central_banking,ai_enact_weight,law,law_merchant_banking,ai_enact_weight_modifier: has_technology_researched = human_rights,institutionalized_public_credit,TRANSFER_REQUIRED,REPLACE_AI_WEIGHT_TECH_REFERENCE,human_rights,,,common/laws/00_inject_laws.txt:law_merchant_banking.ai_enact_weight_modifier,institutionalized_public_credit,TRANSFER_TO_NEW_TECH,"The frozen public-credit node explicitly owns financial intermediaries and banking-law hooks; the law has no unlocking technology, so only its copied AI maturity reference is retargeted.",common/laws/00_inject_laws.txt,common/laws/00_inject_laws.txt,EXISTING_MOD_FILE,Current mod line 71 tests human_rights inside ai_enact_weight_modifier; the law's unlocking_technologies block is empty.,TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;effective HEAD,Preserve civilizing_mission and pan-nationalism alternatives.,
systematic_legal_codification,era_4,NEW_CUSTOM,NONE,NONE,ai_enact_weight,law,law_tenant_farmers,ai_enact_weight_modifier: has_technology_researched = human_rights,systematic_legal_codification,TRANSFER_REQUIRED,REPLACE_AI_WEIGHT_TECH_REFERENCE,human_rights,,,common/laws/00_land_reform.txt:law_tenant_farmers.ai_enact_weight_modifier,systematic_legal_codification,TRANSFER_TO_NEW_TECH,"Tenant tenure is a property/contract legal-status responsibility, explicitly assigned to systematic legal codification rather than cadastral information gathering.",common/laws/00_land_reform.txt,common/laws/00_land_reform.txt,SAME_PATH_SHADOW,Vanilla line 195 tests human_rights inside ai_enact_weight_modifier; the law has no technology unlock block.,TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,Preserve civilizing_mission and pan-nationalism alternatives.,
scientific_metrology,era_4,VANILLA_SPLIT,NONE,currency_standards,ai_enact_weight,law,law_per_capita_based_taxation,ai_enact_weight_modifier: has_technology_researched = human_rights,scientific_metrology,WRONG_TECH_TARGET,REPLACE_AI_WEIGHT_TECH_REFERENCE,human_rights,,,common/laws/00_taxation.txt:law_per_capita_based_taxation.ai_enact_weight_modifier,scientific_metrology,TRANSFER_TO_NEW_TECH,TECH2H already assigns this law's currency_standards responsibility to scientific_metrology; the AI maturity reference is reconciled with that exact frozen owner.,common/laws/00_taxation.txt,common/laws/00_taxation.txt,SAME_PATH_SHADOW,Vanilla unlocking_technologies uses currency_standards at line 111 and AI weighting tests human_rights at line 162; TECH2H maps the former exactly to scientific_metrology.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,Preserve civilizing_mission and pan-nationalism alternatives; existing TECH2H transfer row remains unchanged.,
human_rights,era_4,VANILLA_RETIME,country_institution_social_security_max_investment_add=1,egalitarianism;feminism;human_rights,mass_politics,mixed,law_universal_suffrage;law_proportional_taxation;je_springtime_of_the_peoples;movement_radical;ideology_radical;1848.10;1848.11;1848.12,egalitarianism,,DEFER_POST1836,DEFER,egalitarianism,,,common/laws/00_distribution_of_power.txt;common/laws/00_taxation.txt;common/journal_entries/00_peoples_springtime_je.txt;common/political_movements/00_ideological_movements.txt;common/ideologies/01_character_ideologies.txt;events/1848.txt,,DEFER_TO_OTHER_SYSTEM,"Universal suffrage, proportional taxation, Springtime, radical movement/ideology and 1848 events are mature mass politics. They are not transferred to the early target.",common/laws/00_distribution_of_power.txt;common/laws/00_taxation.txt;common/journal_entries/00_peoples_springtime_je.txt;common/political_movements/00_ideological_movements.txt;common/ideologies/01_character_ideologies.txt;events/1848.txt,common/laws/00_distribution_of_power.txt;common/laws/00_taxation.txt;common/journal_entries/00_peoples_springtime_je.txt;common/political_movements/00_ideological_movements.txt;common/ideologies/01_character_ideologies.txt;events/1848.txt,DEFER,"Universal suffrage, proportional taxation, Springtime, radical movement/ideology and 1848 events are mature mass politics.",TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9;effective HEAD,TECH6B2 excludes this row.,
early_socialism_cooperativism,era_6,VANILLA_RETIME_NEW_ID,NONE,anarchism;dialectics;socialism,dialectics_hooks,mixed,RUS_alexander_fyodorovich_kerensky;RUS_georgi_valentinovich_plekhanov;historical_agitators.18;ig_suppression_events.2;ig_suppression_events.1000,dialectics,,DEFER_POST1836,DEFER,dialectics,,,common/character_templates/country_rus.txt;events/agitators_events/historic_agitator_events.txt;events/ig_suppression_events.txt,,DEFER_TO_OTHER_SYSTEM,"Kerensky, Plekhanov, the historical agitator and dialectics progress/suppression events are later socialist content. They are not transferred to the early target.",common/character_templates/country_rus.txt;events/agitators_events/historic_agitator_events.txt;events/ig_suppression_events.txt,common/character_templates/country_rus.txt;events/agitators_events/historic_agitator_events.txt;events/ig_suppression_events.txt,DEFER,"Kerensky, Plekhanov, the historical agitator and dialectics progress/suppression events are later socialist content.",TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9;effective HEAD,TECH6B2 excludes this row.,
medical_degrees,era_3,VANILLA_RETIME,country_institution_health_system_max_investment_add=1,medical_degrees;modern_nursing;psychiatry,psychiatry_hooks,mixed,je_positivist_movement;movement_positivist;psychology_events.1;psychology_events.2;psychology_events.3;psychology_events.4;psychology_events.6;dt_society_events.1,psychiatry,,DEFER_POST1836,DEFER,psychiatry,,,common/journal_entries/02_positivism.txt;common/political_movements/00_ideological_movements.txt;events/psychology_events.txt;events/tech_events/society_events_01.txt,,DEFER_TO_OTHER_SYSTEM,"The positivist JE/movement, psychology events and psychiatry tech event belong to post-1836 psychiatry/positivism content. They are not transferred to the early target.",common/journal_entries/02_positivism.txt;common/political_movements/00_ideological_movements.txt;events/psychology_events.txt;events/tech_events/society_events_01.txt,common/journal_entries/02_positivism.txt;common/political_movements/00_ideological_movements.txt;events/psychology_events.txt;events/tech_events/society_events_01.txt,DEFER,"The positivist JE/movement, psychology events and psychiatry tech event belong to post-1836 psychiatry/positivism content.",TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9;effective HEAD,TECH6B2 excludes this row.,
active_principle_pharmacy,era_5,VANILLA_SPLIT,NONE,pharmaceuticals;quinine,health_laws,law,law_private_health_insurance;law_public_health_insurance,pharmaceuticals,active_principle_pharmacy,TRANSFER_REQUIRED,REPLACE_GATES,pharmaceuticals,,,common/laws/00_health_system.txt,active_principle_pharmacy,TRANSFER_TO_NEW_TECH,Exact TECH2H assignments.,common/laws/00_health_system.txt,common/laws/00_health_system.txt,SAME_PATH_SHADOW,Exact TECH2H assignments.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,SPLIT: private insurance stays active_principle_pharmacy; public insurance -> organized_immunization_campaigns.
active_principle_pharmacy,era_5,VANILLA_SPLIT,NONE,pharmaceuticals;quinine,health_events,event,belle_epoque_events.5;cholera.1;lobby_events.57,pharmaceuticals,active_principle_pharmacy,STALE_ALIAS_REFERENCE,REPLACE_GATES_OR_PROGRESS,pharmaceuticals,,,events/belle_epoque_events.txt;events/cholera.txt;events/soi_events/00_lobbies_events_03.txt,active_principle_pharmacy,TRANSFER_TO_NEW_TECH,TECH4C2 demonstrates stale references.,events/belle_epoque_events.txt;events/cholera.txt;events/soi_events/00_lobbies_events_03.txt,events/belle_epoque_events.txt;events/cholera.txt;events/soi_events/00_lobbies_events_03.txt,EXISTING_MOD_FILE,TECH4C2 demonstrates stale references.,TECH4C2_PRE1836_VANILLA_RESIDUAL_AUDIT.csv,,
active_principle_pharmacy,era_5,VANILLA_SPLIT,NONE,pharmaceuticals;quinine,health_trait,character_trait,cocaine_addiction,pharmaceuticals,active_principle_pharmacy,STALE_ALIAS_REFERENCE,REPLACE_GATES_OR_PROGRESS,pharmaceuticals,,,common/character_traits/condition_traits.txt,active_principle_pharmacy,TRANSFER_TO_NEW_TECH,TECH4C2 demonstrates stale references.,common/character_traits/condition_traits.txt,common/character_traits/condition_traits.txt,SAME_PATH_SHADOW,TECH4C2 demonstrates stale references.,TECH4C2_PRE1836_VANILLA_RESIDUAL_AUDIT.csv,,
active_principle_pharmacy,era_5,VANILLA_SPLIT,NONE,pharmaceuticals;quinine,health_event,event,shogunate.8,pharmaceuticals,active_principle_pharmacy,STALE_ALIAS_REFERENCE,REPLACE_GATES_OR_PROGRESS,pharmaceuticals,,,events/japan_events/ep2_shogunate_events.txt,active_principle_pharmacy,TRANSFER_TO_NEW_TECH,TECH4C2 demonstrates stale references.,events/japan_events/ep2_shogunate_events.txt,events/japan_events/ep2_shogunate_events.txt,SAME_PATH_SHADOW,TECH4C2 demonstrates stale references.,TECH4C2_PRE1836_VANILLA_RESIDUAL_AUDIT.csv,,
medical_degrees,era_3,VANILLA_RETIME,country_institution_health_system_max_investment_add=1,medical_degrees;modern_nursing;psychiatry,health_law_events,mixed,law_charitable_health_system;good_health_prg_button;cholera.1;korea_monarchy.1;lobby_events.57;dt_society_events.3,medical_degrees,medical_degrees,KEEP_CURRENT,NO_CHANGE,medical_degrees,,,common/laws/00_health_system.txt;common/scripted_buttons/03_paraguay_scripted_buttons.txt;events/cholera.txt;events/soi_events/00_ep1_korea_events.txt;events/soi_events/00_lobbies_events_03.txt;events/tech_events/society_events_01.txt,medical_degrees,KEEP_ON_CURRENT_TECH,Preserved ID keeps hooks.,common/laws/00_health_system.txt;common/scripted_buttons/03_paraguay_scripted_buttons.txt;events/cholera.txt;events/soi_events/00_ep1_korea_events.txt;events/soi_events/00_lobbies_events_03.txt;events/tech_events/society_events_01.txt,common/laws/00_health_system.txt;common/scripted_buttons/03_paraguay_scripted_buttons.txt;events/cholera.txt;events/soi_events/00_ep1_korea_events.txt;events/soi_events/00_lobbies_events_03.txt;events/tech_events/society_events_01.txt,NO_CHANGE,Preserved ID keeps hooks.,vanilla 1.13.9 + effective HEAD,,
international_relations,era_1,VANILLA_KEEP,NONE,international_relations,diplomacy,mixed,rivalry;alliance;defensive_pact;guarantee_independence;support_independence;host_power_bloc_embassy;military_access;law_commitment;transit_rights;trade_privilege;toll_exemption;no_tolls;strait_access;no_strait_closure;non_piracy_agreement;abandon_piracy;grand_exhibition_decision;dp_demand_strait_access;dp_demand_toll_exemption;dp_demand_no_tolls;dp_demand_no_strait_closure,international_relations,international_relations,KEEP_CURRENT,NO_CHANGE,international_relations,,,common/diplomatic_actions/12_rivalry.txt;common/decisions/grand_exhibition_decision.txt;common/diplomatic_plays/00_diplomatic_plays.txt;common/treaty_articles/00_alliance.txt;common/treaty_articles/01_defensive_pact.txt;common/treaty_articles/02_guarantee_independence.txt;common/treaty_articles/03_support_independence.txt;common/treaty_articles/10_host_power_bloc_embassy.txt;common/treaty_articles/15_military_access.txt;common/treaty_articles/20_law_commitment.txt;common/treaty_articles/24_transit_rights.txt;common/treaty_articles/25_trade_privilege.txt;common/treaty_articles/31_toll_exemption.txt;common/treaty_articles/32_no_tolls.txt;common/treaty_articles/33_strait_access.txt;common/treaty_articles/34_no_strait_closure.txt;common/treaty_articles/35_non_piracy_agreement.txt;common/treaty_articles/36_abandon_piracy.txt,international_relations,KEEP_ON_CURRENT_TECH,TECH2H restored the node and all diplomatic unlocks.,common/diplomatic_actions/12_rivalry.txt;common/decisions/grand_exhibition_decision.txt;common/diplomatic_plays/00_diplomatic_plays.txt;common/treaty_articles/00_alliance.txt;common/treaty_articles/01_defensive_pact.txt;common/treaty_articles/02_guarantee_independence.txt;common/treaty_articles/03_support_independence.txt;common/treaty_articles/10_host_power_bloc_embassy.txt;common/treaty_articles/15_military_access.txt;common/treaty_articles/20_law_commitment.txt;common/treaty_articles/24_transit_rights.txt;common/treaty_articles/25_trade_privilege.txt;common/treaty_articles/31_toll_exemption.txt;common/treaty_articles/32_no_tolls.txt;common/treaty_articles/33_strait_access.txt;common/treaty_articles/34_no_strait_closure.txt;common/treaty_articles/35_non_piracy_agreement.txt;common/treaty_articles/36_abandon_piracy.txt,common/diplomatic_actions/12_rivalry.txt;common/decisions/grand_exhibition_decision.txt;common/diplomatic_plays/00_diplomatic_plays.txt;common/treaty_articles/00_alliance.txt;common/treaty_articles/01_defensive_pact.txt;common/treaty_articles/02_guarantee_independence.txt;common/treaty_articles/03_support_independence.txt;common/treaty_articles/10_host_power_bloc_embassy.txt;common/treaty_articles/15_military_access.txt;common/treaty_articles/20_law_commitment.txt;common/treaty_articles/24_transit_rights.txt;common/treaty_articles/25_trade_privilege.txt;common/treaty_articles/31_toll_exemption.txt;common/treaty_articles/32_no_tolls.txt;common/treaty_articles/33_strait_access.txt;common/treaty_articles/34_no_strait_closure.txt;common/treaty_articles/35_non_piracy_agreement.txt;common/treaty_articles/36_abandon_piracy.txt,NO_CHANGE,TECH2H restored the node and all diplomatic unlocks.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv,,
stock_exchange,era_1,VANILLA_MERGE,state_market_access_price_impact=0.1,corporate_charters;joint_stock_companies;stock_exchange,market_hooks,mixed,ideology_market_liberal;law_protectionism;free_trade_party;foreign_investment_rights;ep2_sakoku.2,stock_exchange,stock_exchange,KEEP_CURRENT,NO_CHANGE,stock_exchange,,,common/ideologies/01_character_ideologies.txt;common/laws/00_trade_policy.txt;common/parties/free_trade_party.txt;common/treaty_articles/07_foreign_investment_rights.txt;events/japan_events/ep2_sakoku_events.txt,stock_exchange,KEEP_ON_CURRENT_TECH,Preserved ID keeps hooks.,common/ideologies/01_character_ideologies.txt;common/laws/00_trade_policy.txt;common/parties/free_trade_party.txt;common/treaty_articles/07_foreign_investment_rights.txt;events/japan_events/ep2_sakoku_events.txt,common/ideologies/01_character_ideologies.txt;common/laws/00_trade_policy.txt;common/parties/free_trade_party.txt;common/treaty_articles/07_foreign_investment_rights.txt;events/japan_events/ep2_sakoku_events.txt,NO_CHANGE,Preserved ID keeps hooks.,vanilla 1.13.9 + effective HEAD,,SPLIT: law_protectionism -> political_economy; other grouped stock_exchange hooks are unchanged unless separately audited.
colonization,era_4,VANILLA_REWIRE_PRESERVED_ID,colonial_affairs_max=2;infamy_against_unrecognized=-0.1,colonization,colonial_system,mixed,law_frontier_colonization;law_colonial_resettlement;law_colonial_exploitation;law_extraction_economy;suez_survey_decision;central_africa_expedition;congo_river_expedition;niger_river_expedition;tibet_expedition;west_america_expedition;je_earn_recognition;je_new_imperialism;je_conquest_of_tetouan;treaty_port,colonization,colonization,KEEP_CURRENT,NO_CHANGE,colonization,,,common/laws/00_colonial_affairs.txt;common/laws/00_economic_system.txt;common/decisions/canal_decisions.txt;common/decisions/central_africa_expedition_decision.txt;common/decisions/congo_expedition_decision.txt;common/decisions/niger_river_expedition_decision.txt;common/decisions/tibet_expedition_decision.txt;common/decisions/west_america_expidition_decision.txt;common/journal_entries/00_request_recognition.txt;common/journal_entries/06_new_imperialism.txt;common/journal_entries/06_spanish_africa.txt;common/treaty_articles/14_treaty_port.txt,colonization,KEEP_ON_CURRENT_TECH,Colonization remains distinct from cadastral surveying.,common/laws/00_colonial_affairs.txt;common/laws/00_economic_system.txt;common/decisions/canal_decisions.txt;common/decisions/central_africa_expedition_decision.txt;common/decisions/congo_expedition_decision.txt;common/decisions/niger_river_expedition_decision.txt;common/decisions/tibet_expedition_decision.txt;common/decisions/west_america_expidition_decision.txt;common/journal_entries/00_request_recognition.txt;common/journal_entries/06_new_imperialism.txt;common/journal_entries/06_spanish_africa.txt;common/treaty_articles/14_treaty_port.txt,common/laws/00_colonial_affairs.txt;common/laws/00_economic_system.txt;common/decisions/canal_decisions.txt;common/decisions/central_africa_expedition_decision.txt;common/decisions/congo_expedition_decision.txt;common/decisions/niger_river_expedition_decision.txt;common/decisions/tibet_expedition_decision.txt;common/decisions/west_america_expidition_decision.txt;common/journal_entries/00_request_recognition.txt;common/journal_entries/06_new_imperialism.txt;common/journal_entries/06_spanish_africa.txt;common/treaty_articles/14_treaty_port.txt,NO_CHANGE,Colonization remains distinct from cadastral surveying.,TECH4C2_PRE1836_VANILLA_RESIDUAL_AUDIT.csv,,
labor_movement,era_6,VANILLA_RETIME,expected_sol=1;workplace_safety_max=3;agitator_slots=1;on_researched variable,labor_movement,labor_system,mixed,law_restricted_child_labor;law_regulatory_bodies;law_wage_subsidies;je_sol_1;movement_labor;laborers;machinists;researched_mass_politics;ig_petitions.13;ig_suppression_events.2;dt_society_events.1,labor_movement,labor_movement,KEEP_CURRENT,NO_CHANGE,labor_movement,,,common/laws/00_childrens_rights.txt;common/laws/00_labor_rights.txt;common/laws/00_welfare.txt;common/journal_entries/00_standard_of_living.txt;common/political_movements/00_ideological_movements.txt;common/pop_types/laborers.txt;common/pop_types/machinists.txt;common/scripted_triggers/00_victoria_scripted_triggers.txt;events/ig_petitions.txt;events/ig_suppression_events.txt;events/tech_events/society_events_01.txt,labor_movement,KEEP_ON_CURRENT_TECH,Preserved ID keeps hooks.,common/laws/00_childrens_rights.txt;common/laws/00_labor_rights.txt;common/laws/00_welfare.txt;common/journal_entries/00_standard_of_living.txt;common/political_movements/00_ideological_movements.txt;common/pop_types/laborers.txt;common/pop_types/machinists.txt;common/scripted_triggers/00_victoria_scripted_triggers.txt;events/ig_petitions.txt;events/ig_suppression_events.txt;events/tech_events/society_events_01.txt,common/laws/00_childrens_rights.txt;common/laws/00_labor_rights.txt;common/laws/00_welfare.txt;common/journal_entries/00_standard_of_living.txt;common/political_movements/00_ideological_movements.txt;common/pop_types/laborers.txt;common/pop_types/machinists.txt;common/scripted_triggers/00_victoria_scripted_triggers.txt;events/ig_petitions.txt;events/ig_suppression_events.txt;events/tech_events/society_events_01.txt,NO_CHANGE,Preserved ID keeps hooks.,vanilla 1.13.9 + effective HEAD,,"SPLIT: restricted child labor, regulatory bodies and wage subsidies -> human_rights; other labor_movement hooks stay on labor_movement."
institutionalized_scientific_exchange,era_1,VANILLA_SPLIT,NONE,academia;empiricism,starting_technologies,scripted_effect,effect_starting_technology_tier_1_tech;effect_starting_technology_tier_2_tech;effect_starting_technology_tier_3_tech;effect_starting_technology_tier_4_tech;effect_starting_technology_tier_5_tech,academia;empiricism,,DEFER_STARTING_TECH,DEFER,academia;empiricism,,,common/scripted_effects/00_starting_inventions.txt,,DEFER_TO_OTHER_SYSTEM,Generic tiers grant legacy IDs; country attribution is deferred.,common/scripted_effects/00_starting_inventions.txt,common/scripted_effects/00_starting_inventions.txt,DEFER,Generic tiers grant legacy IDs; country attribution is deferred.,scope STARTING TECHNOLOGIES,,
institutionalized_public_credit,era_1,VANILLA_SPLIT,NONE,banking;central_banking,starting_technologies,scripted_effect,effect_starting_technology_tier_1_tech;effect_starting_technology_tier_2_tech;effect_starting_technology_tier_3_tech;effect_starting_technology_tier_4_tech;effect_starting_technology_tier_5_tech,central_banking;corporate_charters,,DEFER_STARTING_TECH,DEFER,central_banking;corporate_charters,,,common/scripted_effects/00_starting_inventions.txt,,DEFER_TO_OTHER_SYSTEM,Generic tiers grant legacy IDs; country attribution is deferred.,common/scripted_effects/00_starting_inventions.txt,common/scripted_effects/00_starting_inventions.txt,DEFER,Generic tiers grant legacy IDs; country attribution is deferred.,scope STARTING TECHNOLOGIES,,
commercial_insurance_markets,era_1,VANILLA_SPLIT,NONE,international_trade,starting_technologies,scripted_effect,effect_starting_technology_tier_1_tech;effect_starting_technology_tier_2_tech;effect_starting_technology_tier_3_tech;effect_starting_technology_tier_4_tech;effect_starting_technology_tier_5_tech,international_trade,,DEFER_STARTING_TECH,DEFER,international_trade,,,common/scripted_effects/00_starting_inventions.txt,,DEFER_TO_OTHER_SYSTEM,Generic tiers grant legacy IDs; country attribution is deferred.,common/scripted_effects/00_starting_inventions.txt,common/scripted_effects/00_starting_inventions.txt,DEFER,Generic tiers grant legacy IDs; country attribution is deferred.,scope STARTING TECHNOLOGIES,,
systematic_administrative_statistics,era_2,VANILLA_SPLIT,NONE,central_archives;tech_bureaucracy,starting_technologies,scripted_effect,effect_starting_technology_tier_1_tech;effect_starting_technology_tier_2_tech;effect_starting_technology_tier_3_tech;effect_starting_technology_tier_4_tech;effect_starting_technology_tier_5_tech,centralization;central_archives;tech_bureaucracy,,DEFER_STARTING_TECH,DEFER,centralization;central_archives;tech_bureaucracy,,,common/scripted_effects/00_starting_inventions.txt,,DEFER_TO_OTHER_SYSTEM,Generic tiers grant legacy IDs; country attribution is deferred.,common/scripted_effects/00_starting_inventions.txt,common/scripted_effects/00_starting_inventions.txt,DEFER,Generic tiers grant legacy IDs; country attribution is deferred.,scope STARTING TECHNOLOGIES,,
