relative_path,object_type,object_id,vanilla_11311_state,old_steam_state,current_steam_state,fork_current_state,steam_delta_type,steam_change_classification,new_or_updated_shadow,same_object_fork_collision,tech_tree_collision,vanilla_11311_collision,tree_requirement_collision,fork_status,proposed_action,exact_future_path,evidence,notes
common/history/buildings/05_north_america.txt,FILE,,PRESENT:13e4de28c97011276e26509930517cd3,PRESENT:e3669692567062d6f549cc624d0a47e9,PRESENT:4aff8a0977e7b4c9799491cd95016c96,PRESENT:4aff8a0977e7b4c9799491cd95016c96,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/buildings/05_north_america.txt,XXH3 old=e3669692567062d6f549cc624d0a47e9; current=4aff8a0977e7b4c9799491cd95016c96; fork=4aff8a0977e7b4c9799491cd95016c96; vanilla=13e4de28c97011276e26509930517cd3.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/buildings/06_central_america.txt,FILE,,PRESENT:a4add90d04eb92d89655286b5150e2dd,PRESENT:8cd44647a643ac13a86528ee8232b414,PRESENT:6048902799f346cade03626f941b6555,PRESENT:6048902799f346cade03626f941b6555,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/buildings/06_central_america.txt,XXH3 old=8cd44647a643ac13a86528ee8232b414; current=6048902799f346cade03626f941b6555; fork=6048902799f346cade03626f941b6555; vanilla=a4add90d04eb92d89655286b5150e2dd.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/buildings/07_south_america.txt,FILE,,PRESENT:a494a8cf865e2da4261020003f389260,PRESENT:96d8d9ee7164be0887ff3a92c763618a,PRESENT:c49c0f0b5487bab48d1391ce2b7a7a43,PRESENT:c49c0f0b5487bab48d1391ce2b7a7a43,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/buildings/07_south_america.txt,XXH3 old=96d8d9ee7164be0887ff3a92c763618a; current=c49c0f0b5487bab48d1391ce2b7a7a43; fork=c49c0f0b5487bab48d1391ce2b7a7a43; vanilla=a494a8cf865e2da4261020003f389260.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/buildings/08_middle_east.txt,FILE,,PRESENT:9f101583586525e94c7892475476e134,PRESENT:1dff81f8cce492ee168eeed2f33c11a7,PRESENT:33d4539edeb6324ddfbb59b99e4194eb,PRESENT:33d4539edeb6324ddfbb59b99e4194eb,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/buildings/08_middle_east.txt,XXH3 old=1dff81f8cce492ee168eeed2f33c11a7; current=33d4539edeb6324ddfbb59b99e4194eb; fork=33d4539edeb6324ddfbb59b99e4194eb; vanilla=9f101583586525e94c7892475476e134.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/buildings/09_central_asia.txt,FILE,,PRESENT:54bf609d0a02a164d59f1c79748aa458,PRESENT:55ed992714df6920762d789c51054715,PRESENT:e1aa3a6eae933cb013239875629b6aad,PRESENT:e1aa3a6eae933cb013239875629b6aad,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/buildings/09_central_asia.txt,XXH3 old=55ed992714df6920762d789c51054715; current=e1aa3a6eae933cb013239875629b6aad; fork=e1aa3a6eae933cb013239875629b6aad; vanilla=54bf609d0a02a164d59f1c79748aa458.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/buildings/10_india.txt,FILE,,PRESENT:e9573527acf314fb81e83443cac2854a,PRESENT:3273ebff63bf70674efae4a933f97930,PRESENT:619642f0bff6f9949dd61ab66fc4c6eb,PRESENT:619642f0bff6f9949dd61ab66fc4c6eb,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/buildings/10_india.txt,XXH3 old=3273ebff63bf70674efae4a933f97930; current=619642f0bff6f9949dd61ab66fc4c6eb; fork=619642f0bff6f9949dd61ab66fc4c6eb; vanilla=e9573527acf314fb81e83443cac2854a.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/buildings/11_east_asia.txt,FILE,,PRESENT:3ef2955fd3180b053a55177681386319,PRESENT:3ef2955fd3180b053a55177681386319,PRESENT:3d3782cce67593a311bb8a234945971a,PRESENT:3d3782cce67593a311bb8a234945971a,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/buildings/11_east_asia.txt,XXH3 old=3ef2955fd3180b053a55177681386319; current=3d3782cce67593a311bb8a234945971a; fork=3d3782cce67593a311bb8a234945971a; vanilla=3ef2955fd3180b053a55177681386319.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/buildings/12_indonesia.txt,FILE,,PRESENT:6cf8f344685317506d65cf2b62920838,PRESENT:cc56dc0e4de210919a8e662832c558f5,PRESENT:9c491338b36813bba15dd423f3f1ed55,PRESENT:9c491338b36813bba15dd423f3f1ed55,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/buildings/12_indonesia.txt,XXH3 old=cc56dc0e4de210919a8e662832c558f5; current=9c491338b36813bba15dd423f3f1ed55; fork=9c491338b36813bba15dd423f3f1ed55; vanilla=6cf8f344685317506d65cf2b62920838.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/buildings/13_australasia.txt,FILE,,PRESENT:fd683ab76044caab3753ac173fdccf8d,PRESENT:eda9f6ee3599ffa529e86318e65baaef,PRESENT:45dae3c69c7f60b0eaccb9b614a0a9f0,PRESENT:45dae3c69c7f60b0eaccb9b614a0a9f0,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/buildings/13_australasia.txt,XXH3 old=eda9f6ee3599ffa529e86318e65baaef; current=45dae3c69c7f60b0eaccb9b614a0a9f0; fork=45dae3c69c7f60b0eaccb9b614a0a9f0; vanilla=fd683ab76044caab3753ac173fdccf8d.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/buildings/15_russia.txt,FILE,,PRESENT:0d872b41ed88ae1f181fae072ee76744,PRESENT:7efc518e78fcc7d1d9f3b2fd952ed09f,PRESENT:18e140b8230ed67eefab1b1a6ff1f5d2,PRESENT:18e140b8230ed67eefab1b1a6ff1f5d2,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/buildings/15_russia.txt,XXH3 old=7efc518e78fcc7d1d9f3b2fd952ed09f; current=18e140b8230ed67eefab1b1a6ff1f5d2; fork=18e140b8230ed67eefab1b1a6ff1f5d2; vanilla=0d872b41ed88ae1f181fae072ee76744.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/characters/LOU - Spanish Lousiana.txt,FILE,,ABSENT,PRESENT:bb2b136352b4d0fa538726e89710e14c,ABSENT,ABSENT,REMOVED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; upstream removal is already reflected by absence in fork.,common/history/characters/LOU - Spanish Lousiana.txt,XXH3 old=bb2b136352b4d0fa538726e89710e14c; current=ABSENT; fork=ABSENT; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/characters/aus.txt,FILE,,ABSENT,PRESENT:9277b1da3d2c668d8794944d38a602fc,PRESENT:b8df35f38728c16d81edb9d0cb76565e,PRESENT:b8df35f38728c16d81edb9d0cb76565e,MODIFIED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/characters/aus.txt,XXH3 old=9277b1da3d2c668d8794944d38a602fc; current=b8df35f38728c16d81edb9d0cb76565e; fork=b8df35f38728c16d81edb9d0cb76565e; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/characters/bic - british india.txt,FILE,,ABSENT,PRESENT:9035a5ce28f1dbe77263b61811aee104,PRESENT:2f97159bbc4fa5dd56b9dfc3af83ee24,PRESENT:2f97159bbc4fa5dd56b9dfc3af83ee24,MODIFIED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/characters/bic - british india.txt,XXH3 old=9035a5ce28f1dbe77263b61811aee104; current=2f97159bbc4fa5dd56b9dfc3af83ee24; fork=2f97159bbc4fa5dd56b9dfc3af83ee24; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/characters/cleanup2b1 - major rulers 1776.txt,FILE,,ABSENT,ABSENT,PRESENT:cdfecba3743ceb2fe4caaabd8dc4a59c,PRESENT:cdfecba3743ceb2fe4caaabd8dc4a59c,ADDED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/characters/cleanup2b1 - major rulers 1776.txt,XXH3 old=ABSENT; current=cdfecba3743ceb2fe4caaabd8dc4a59c; fork=cdfecba3743ceb2fe4caaabd8dc4a59c; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/characters/cleanup2b2 - europe rulers 1776.txt,FILE,,ABSENT,ABSENT,PRESENT:b60dcc4b4f2c4835c7bddca9d7bdbd4c,PRESENT:b60dcc4b4f2c4835c7bddca9d7bdbd4c,ADDED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/characters/cleanup2b2 - europe rulers 1776.txt,XXH3 old=ABSENT; current=b60dcc4b4f2c4835c7bddca9d7bdbd4c; fork=b60dcc4b4f2c4835c7bddca9d7bdbd4c; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/characters/cleanup2b3 - residual europe rulers 1776.txt,FILE,,ABSENT,ABSENT,PRESENT:7c108c323c5c6c61ba4d69c3370733fd,PRESENT:7c108c323c5c6c61ba4d69c3370733fd,ADDED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/characters/cleanup2b3 - residual europe rulers 1776.txt,XXH3 old=ABSENT; current=7c108c323c5c6c61ba4d69c3370733fd; fork=7c108c323c5c6c61ba4d69c3370733fd; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/characters/cleanup2c1 - non europe rulers 1776.txt,FILE,,ABSENT,ABSENT,PRESENT:9558adc1587c705d0fa6fd6d4ae3ed5e,PRESENT:9558adc1587c705d0fa6fd6d4ae3ed5e,ADDED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/characters/cleanup2c1 - non europe rulers 1776.txt,XXH3 old=ABSENT; current=9558adc1587c705d0fa6fd6d4ae3ed5e; fork=9558adc1587c705d0fa6fd6d4ae3ed5e; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/characters/cleanup2c1c - initial company executives 1776.txt,FILE,,ABSENT,ABSENT,PRESENT:fa011f294bcd698af7ebcdd5efece31b,PRESENT:fa011f294bcd698af7ebcdd5efece31b,ADDED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/characters/cleanup2c1c - initial company executives 1776.txt,XXH3 old=ABSENT; current=fa011f294bcd698af7ebcdd5efece31b; fork=fa011f294bcd698af7ebcdd5efece31b; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/characters/dei - dutch east indies.txt,FILE,,PRESENT:f992bfabbf6a784bb04921217001dc06,PRESENT:7cf7382a2a9374dcbd0aa204ccc80abc,PRESENT:13eaa51c18d07a6ce249e4f85522b87e,PRESENT:13eaa51c18d07a6ce249e4f85522b87e,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/characters/dei - dutch east indies.txt,XXH3 old=7cf7382a2a9374dcbd0aa204ccc80abc; current=13eaa51c18d07a6ce249e4f85522b87e; fork=13eaa51c18d07a6ce249e4f85522b87e; vanilla=f992bfabbf6a784bb04921217001dc06.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/characters/dur.txt,FILE,,ABSENT,PRESENT:8dd12b669d4f1cfd1fb1fcfac1b08041,PRESENT:84b011d5de59b445fbc331a952a47fff,PRESENT:84b011d5de59b445fbc331a952a47fff,MODIFIED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/characters/dur.txt,XXH3 old=8dd12b669d4f1cfd1fb1fcfac1b08041; current=84b011d5de59b445fbc331a952a47fff; fork=84b011d5de59b445fbc331a952a47fff; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/characters/ir1 - mamluk iraq.txt,FILE,,ABSENT,PRESENT:4b2b9cfbc29a3232e71743181a0b5e93,PRESENT:22e1104cdb1126965a99f9b355670720,PRESENT:22e1104cdb1126965a99f9b355670720,MODIFIED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/characters/ir1 - mamluk iraq.txt,XXH3 old=4b2b9cfbc29a3232e71743181a0b5e93; current=22e1104cdb1126965a99f9b355670720; fork=22e1104cdb1126965a99f9b355670720; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/characters/rus.txt,FILE,,ABSENT,PRESENT:80940265fe38a73b43d26bd633109982,PRESENT:bf59f65dd1566ad00686cc6a7a2bf86a,PRESENT:bf59f65dd1566ad00686cc6a7a2bf86a,MODIFIED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/characters/rus.txt,XXH3 old=80940265fe38a73b43d26bd633109982; current=bf59f65dd1566ad00686cc6a7a2bf86a; fork=bf59f65dd1566ad00686cc6a7a2bf86a; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/characters/usa.txt,FILE,,ABSENT,PRESENT:206ed0a69fcdb9b0bc0822e9836302c2,PRESENT:23d0ad871d3c2f26759eb97c92ec3e36,PRESENT:23d0ad871d3c2f26759eb97c92ec3e36,MODIFIED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/characters/usa.txt,XXH3 old=206ed0a69fcdb9b0bc0822e9836302c2; current=23d0ad871d3c2f26759eb97c92ec3e36; fork=23d0ad871d3c2f26759eb97c92ec3e36; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/countries/bic - british east india company.txt,FILE,,PRESENT:6e06f14844982fb0120cb39540fc6074,PRESENT:94988bc717b6af770f7da54691b3011e,PRESENT:47fb3c72dedb3b700832d84b72ba10ce,PRESENT:47fb3c72dedb3b700832d84b72ba10ce,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/countries/bic - british east india company.txt,XXH3 old=94988bc717b6af770f7da54691b3011e; current=47fb3c72dedb3b700832d84b72ba10ce; fork=47fb3c72dedb3b700832d84b72ba10ce; vanilla=6e06f14844982fb0120cb39540fc6074.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/countries/dennor - denmark-norway.txt,FILE,,ABSENT,PRESENT:12cc49e422af1a0c70dd226f6552ab82,PRESENT:b0c3a9b865a2eb97e41289fd89a8dd12,PRESENT:b0c3a9b865a2eb97e41289fd89a8dd12,MODIFIED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/countries/dennor - denmark-norway.txt,XXH3 old=12cc49e422af1a0c70dd226f6552ab82; current=b0c3a9b865a2eb97e41289fd89a8dd12; fork=b0c3a9b865a2eb97e41289fd89a8dd12; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/countries/ezo - ezochi.txt,FILE,,PRESENT:fa0867ffabced5082ccf2a5f101826f8,PRESENT:fa0867ffabced5082ccf2a5f101826f8,PRESENT:4283d7db12e426296f2f8adc32f86074,PRESENT:4283d7db12e426296f2f8adc32f86074,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/countries/ezo - ezochi.txt,XXH3 old=fa0867ffabced5082ccf2a5f101826f8; current=4283d7db12e426296f2f8adc32f86074; fork=4283d7db12e426296f2f8adc32f86074; vanilla=fa0867ffabced5082ccf2a5f101826f8.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/countries/fra - france.txt,FILE,,PRESENT:29c9b5dc3fecba05971d3d0d71b5aed8,PRESENT:0f0ade44ba70827f96dbeeaa491beb42,PRESENT:c98530ef35573e9953cd0b913044182e,PRESENT:070cccad0242db1c88682a6a7c833258,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,FILE_SCOPE_REVIEW,NO,YES,NO,REQUIRES_MANUAL_RECONCILIATION,Diff changed objects and merge only useful semantics; preserve fork intent.,common/history/countries/fra - france.txt,XXH3 old=0f0ade44ba70827f96dbeeaa491beb42; current=c98530ef35573e9953cd0b913044182e; fork=070cccad0242db1c88682a6a7c833258; vanilla=29c9b5dc3fecba05971d3d0d71b5aed8.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/countries/gbr - great britain.txt,FILE,,PRESENT:9f3abe8a2cb505a79595008e3aa418df,PRESENT:37dcc8b5f5e7e8a3a7c893bf4d57a374,PRESENT:9de9fcc7079649b4556559b712448158,PRESENT:9de9fcc7079649b4556559b712448158,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/countries/gbr - great britain.txt,XXH3 old=37dcc8b5f5e7e8a3a7c893bf4d57a374; current=9de9fcc7079649b4556559b712448158; fork=9de9fcc7079649b4556559b712448158; vanilla=9f3abe8a2cb505a79595008e3aa418df.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/countries/gen - genoa.txt,FILE,,ABSENT,PRESENT:700ecfd77a883abec31b6856ece16131,PRESENT:8a5a8184a856c87589bb529d589a4994,PRESENT:8a5a8184a856c87589bb529d589a4994,MODIFIED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/countries/gen - genoa.txt,XXH3 old=700ecfd77a883abec31b6856ece16131; current=8a5a8184a856c87589bb529d589a4994; fork=8a5a8184a856c87589bb529d589a4994; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/countries/hbc - hudson bay company.txt,FILE,,PRESENT:639773c408dcad6a0ef8f3619cad20b1,PRESENT:c641ce663a694213b08795ee2b24e6bb,PRESENT:ebe3b78eebd60bd0cffdf8d155869949,PRESENT:ebe3b78eebd60bd0cffdf8d155869949,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/countries/hbc - hudson bay company.txt,XXH3 old=c641ce663a694213b08795ee2b24e6bb; current=ebe3b78eebd60bd0cffdf8d155869949; fork=ebe3b78eebd60bd0cffdf8d155869949; vanilla=639773c408dcad6a0ef8f3619cad20b1.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/countries/ir1 - mamluk iraq.txt,FILE,,ABSENT,PRESENT:18c3b3cbdf6eca362a71c645119455fa,PRESENT:90e23128b8a5688ae5c416045db95d88,PRESENT:90e23128b8a5688ae5c416045db95d88,MODIFIED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/countries/ir1 - mamluk iraq.txt,XXH3 old=18c3b3cbdf6eca362a71c645119455fa; current=90e23128b8a5688ae5c416045db95d88; fork=90e23128b8a5688ae5c416045db95d88; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/countries/irek - ireland.txt,FILE,,ABSENT,PRESENT:216a5376d17f403c8d1eb37ba3fc6cdc,PRESENT:6247f8331a3fc1d1ee420ac562574bd7,PRESENT:6247f8331a3fc1d1ee420ac562574bd7,MODIFIED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/countries/irek - ireland.txt,XXH3 old=216a5376d17f403c8d1eb37ba3fc6cdc; current=6247f8331a3fc1d1ee420ac562574bd7; fork=6247f8331a3fc1d1ee420ac562574bd7; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/countries/jap - japan.txt,FILE,,PRESENT:007c378648565159ae95154422d0d6d7,PRESENT:007c378648565159ae95154422d0d6d7,PRESENT:2fe87490a5e4ef6468e714f201e1e8c2,PRESENT:2fe87490a5e4ef6468e714f201e1e8c2,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/countries/jap - japan.txt,XXH3 old=007c378648565159ae95154422d0d6d7; current=2fe87490a5e4ef6468e714f201e1e8c2; fork=2fe87490a5e4ef6468e714f201e1e8c2; vanilla=007c378648565159ae95154422d0d6d7.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/countries/kor - korea.txt,FILE,,PRESENT:33ed22fbe7d7b8caa6ffbc89aacb35c0,PRESENT:bedd8a4bae375c79742f542a520bc748,PRESENT:f3f8697d8fad18f848cb2cc46a5a211b,PRESENT:f3f8697d8fad18f848cb2cc46a5a211b,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/countries/kor - korea.txt,XXH3 old=bedd8a4bae375c79742f542a520bc748; current=f3f8697d8fad18f848cb2cc46a5a211b; fork=f3f8697d8fad18f848cb2cc46a5a211b; vanilla=33ed22fbe7d7b8caa6ffbc89aacb35c0.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/countries/luc - lucca.txt,FILE,,PRESENT:3c9d5eee77f06c51aa0e288cf53a17ba,PRESENT:a68aa0c232afb75cbc0299bd0fbd3108,PRESENT:639f3aa7aa5cb53b8f100c42554a2a41,PRESENT:639f3aa7aa5cb53b8f100c42554a2a41,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/countries/luc - lucca.txt,XXH3 old=a68aa0c232afb75cbc0299bd0fbd3108; current=639f3aa7aa5cb53b8f100c42554a2a41; fork=639f3aa7aa5cb53b8f100c42554a2a41; vanilla=3c9d5eee77f06c51aa0e288cf53a17ba.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/countries/marath - maratha empire.txt,FILE,,ABSENT,PRESENT:0f024b63c774c74a2ae7c3fe36a3f0ff,PRESENT:3c11de06f03a3da3c023ef85e3d557d7,PRESENT:3c11de06f03a3da3c023ef85e3d557d7,MODIFIED,STEAM_UNKNOWN_INTENT,,NO,NO,NO,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/countries/marath - maratha empire.txt,XXH3 old=0f024b63c774c74a2ae7c3fe36a3f0ff; current=3c11de06f03a3da3c023ef85e3d557d7; fork=3c11de06f03a3da3c023ef85e3d557d7; vanilla=ABSENT.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/countries/mei - saxe-meiningen.txt,FILE,,PRESENT:f3326b610b86e581f4bcb5078848637c,PRESENT:5bc278ff6c59cf538d412b356b289014,PRESENT:61802026a06cba5ceabaf35f8c7d9b38,PRESENT:61802026a06cba5ceabaf35f8c7d9b38,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/countries/mei - saxe-meiningen.txt,XXH3 old=5bc278ff6c59cf538d412b356b289014; current=61802026a06cba5ceabaf35f8c7d9b38; fork=61802026a06cba5ceabaf35f8c7d9b38; vanilla=f3326b610b86e581f4bcb5078848637c.,Exact temporal comparison against local 2.3.0.1 snapshot.
common/history/countries/nbs - new brunswick.txt,FILE,,PRESENT:9d68cb60e4f004695a6e2905261a5029,PRESENT:183eb621673a5012b79fdcbb41e3e468,PRESENT:082522bf581af6a974b9dc82c2db199e,PRESENT:082522bf581af6a974b9dc82c2db199e,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,common/history/countries/nbs - new brunswick.txt,XXH3 old=183eb621673a5012b79fdcbb41e3e468; current=082522bf581af6a974b9dc82c2db199e; fork=082522bf581af6a974b9dc82c2db199e; vanilla=9d68cb60e4f004695a6e2905261a5029.,Exact temporal comparison against local 2.3.0.1 snapshot.
