index,hidden_tech_id,grant_type,country_tag,country_name,tier_effect,source_file,effective_layer,current_grant,hidden_tech_era,tech6b3e_recommended_successor,successor_era,other_visible_starting_techs,historical_fit_1776,runtime_effect_if_alias_retained,duplicate_or_redundant,recommended_action,recommended_target_tech,recommended_target_era,confidence,human_review_required,historical_rationale,gameplay_rationale,source_evidence,notes
037,academia,DIRECT_COUNTRY,SC2,Colonial Colombia,,common/history/countries/sc2 - colonial colombia.txt,mod,add_technology_researched -> academia; occurrences=1; lines=5,era_7,specialized_technical_academies,era_3,colonization;distillation;international_relations;shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,institutionalized_scientific_exchange,era_1,MEDIUM,NO,An explicit 1836 academia grant does not prove that Colonial Colombia had specialized technical academies on 1776-01-01; learned exchange is the safer early abstraction.,Retain a modest education/knowledge distinction without over-granting the era-3 specialized academy node.,D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=higher education and qualification capacity
038,academia,DIRECT_COUNTRY,SC3,Colonial Peru,,common/history/countries/sc3 - colonial peru.txt,mod,add_technology_researched -> academia; occurrences=1; lines=5,era_7,specialized_technical_academies,era_3,colonization;distillation;international_relations;shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,institutionalized_scientific_exchange,era_1,MEDIUM,NO,An explicit 1836 academia grant does not prove that Colonial Peru had specialized technical academies on 1776-01-01; learned exchange is the safer early abstraction.,Retain a modest education/knowledge distinction without over-granting the era-3 specialized academy node.,D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=higher education and qualification capacity
039,academia,DIRECT_COUNTRY,SC4,Colonial Argentina,,common/history/countries/sc4 - colonial argentina.txt,mod,add_technology_researched -> academia; occurrences=1; lines=5,era_7,specialized_technical_academies,era_3,colonization;distillation;international_relations;shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,institutionalized_scientific_exchange,era_1,MEDIUM,NO,An explicit 1836 academia grant does not prove that Colonial Argentina had specialized technical academies on 1776-01-01; learned exchange is the safer early abstraction.,Retain a modest education/knowledge distinction without over-granting the era-3 specialized academy node.,D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=higher education and qualification capacity
040,academia,DIRECT_COUNTRY,SPA,Spain,,common/history/countries/spa - spain.txt,mod,add_technology_researched -> academia; occurrences=1; lines=4,era_7,specialized_technical_academies,era_3,colonization;distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,specialized_technical_academies,era_3,MEDIUM,NO,"Spain's explicit education grant can reasonably represent established technical, military, naval, or learned academies by 1776.",Preserve the explicit country differentiation with the visible era-3 owner rather than leaving an inert alias.,D1;H10;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=higher education and qualification capacity
041,academia,DIRECT_COUNTRY,SWE,Sweden,,common/history/countries/swe - sweden.txt,mod,add_technology_researched -> academia; occurrences=1; lines=4,era_7,specialized_technical_academies,era_3,colonization;distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,specialized_technical_academies,era_3,MEDIUM,NO,"Sweden's explicit education grant can reasonably represent established technical, military, naval, or learned academies by 1776.",Preserve the explicit country differentiation with the visible era-3 owner rather than leaving an inert alias.,D1;H10;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=higher education and qualification capacity
042,academia,DIRECT_COUNTRY,TRS,Transylvania,,common/history/countries/trs - transylvania.txt,mod,add_technology_researched -> academia; occurrences=1; lines=5,era_7,specialized_technical_academies,era_3,distillation;international_relations;shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,institutionalized_scientific_exchange,era_1,MEDIUM,NO,An explicit 1836 academia grant does not prove that Transylvania had specialized technical academies on 1776-01-01; learned exchange is the safer early abstraction.,Retain a modest education/knowledge distinction without over-granting the era-3 specialized academy node.,D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=higher education and qualification capacity
043,academia,DIRECT_COUNTRY,TUR,Ottoman Empire,,common/history/countries/tur - ottoman empire.txt,mod,add_technology_researched -> academia; occurrences=1; lines=5,era_7,specialized_technical_academies,era_3,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,specialized_technical_academies,era_3,MEDIUM,NO,"Ottoman Empire's explicit education grant can reasonably represent established technical, military, naval, or learned academies by 1776.",Preserve the explicit country differentiation with the visible era-3 owner rather than leaving an inert alias.,D1;H10;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=higher education and qualification capacity
044,academia,DIRECT_COUNTRY,UCA,Central America,,common/history/countries/uca - central america.txt,mod,add_technology_researched -> academia; occurrences=1; lines=5,era_7,specialized_technical_academies,era_3,colonization;distillation;international_relations;shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,institutionalized_scientific_exchange,era_1,MEDIUM,NO,An explicit 1836 academia grant does not prove that Central America had specialized technical academies on 1776-01-01; learned exchange is the safer early abstraction.,Retain a modest education/knowledge distinction without over-granting the era-3 specialized academy node.,D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=higher education and qualification capacity
045,academia,DIRECT_COUNTRY,URU,Uruguay,,common/history/countries/uru - uruguay.txt,mod,add_technology_researched -> academia; occurrences=1; lines=5,era_7,specialized_technical_academies,era_3,colonization;distillation;international_relations;shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,institutionalized_scientific_exchange,era_1,MEDIUM,NO,An explicit 1836 academia grant does not prove that Uruguay had specialized technical academies on 1776-01-01; learned exchange is the safer early abstraction.,Retain a modest education/knowledge distinction without over-granting the era-3 specialized academy node.,D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=higher education and qualification capacity
046,academia,DIRECT_COUNTRY,USA,Usa,,common/history/countries/usa - usa.txt,mod,add_technology_researched -> academia; occurrences=1; lines=4,era_7,specialized_technical_academies,era_3,colonization;distillation;international_relations;romanticism;shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,institutionalized_scientific_exchange,era_1,MEDIUM,NO,An explicit 1836 academia grant does not prove that Usa had specialized technical academies on 1776-01-01; learned exchange is the safer early abstraction.,Retain a modest education/knowledge distinction without over-granting the era-3 specialized academy node.,D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=higher education and qualification capacity
047,academia,DIRECT_COUNTRY,VEN,Venetia,,common/history/countries/ven - venetia.txt,mod,add_technology_researched -> academia; occurrences=1; lines=4,era_7,specialized_technical_academies,era_3,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,specialized_technical_academies,era_3,MEDIUM,NO,"Venetia's explicit education grant can reasonably represent established technical, military, naval, or learned academies by 1776.",Preserve the explicit country differentiation with the visible era-3 owner rather than leaving an inert alias.,D1;H10;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=higher education and qualification capacity
048,academia,DIRECT_COUNTRY,VNZ,Venezuela,,common/history/countries/vnz - venezula.txt,mod,add_technology_researched -> academia; occurrences=1; lines=5,era_7,specialized_technical_academies,era_3,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,UNCERTAIN,NO: no non-starting runtime responsibility remains after TECH6B3F,YES: multiple effective country files initialize the same tag,REPLACE_WITH_EARLIER_VISIBLE_TECH,institutionalized_scientific_exchange,era_1,HIGH,NO,Vanilla 'venezuela' and mod 'venezula' are separate effective files and assign conflicting tier-3/tier-4 starts to the same tag.,Consolidate the country setup before deciding which one of the overlapping knowledge grants survives.,B3F;D2,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=higher education and qualification capacity; START-02: authoritative mod Venezuela knowledge grant.
049,academia,SCRIPTED_TIER,,,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> academia; occurrences=1; lines=70,era_7,specialized_technical_academies,era_3,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,specialized_technical_academies,era_3,MEDIUM,NO,"Tier 3: Tier 3 is narrow enough for an era-3 technical-education baseline, subject to future country overrides. Reference date is strictly 1776-01-01.",Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=higher education and qualification capacity
050,admiralty,DIRECT_COUNTRY,MARATH,Maratha Empire,,common/history/countries/marath - maratha empire.txt,mod,add_technology_researched -> admiralty; occurrences=1; lines=12,era_7,state_dockyard_systems,era_1,shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,state_dockyard_systems,era_1,MEDIUM,NO,"The Maratha navy was damaged in 1756 but maritime forces remained relevant in the 1770s, supporting a limited state-dockyard abstraction.","Give the early naval owner, not a later mechanized dockyard or generic admiralty alias.",H12;H13;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=naval administration and dockyard capacity
051,admiralty,DIRECT_COUNTRY,PER,Persia,,common/history/countries/per - persia.txt,mod,add_technology_researched -> admiralty; occurrences=1; lines=13,era_7,state_dockyard_systems,era_1,distillation;international_relations;shaft_mining,UNCERTAIN,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,state_dockyard_systems,era_1,HIGH,NO,"Zand Persia pursued Gulf operations and sought Company naval support, but the evidence is ambiguous between indigenous state capacity and reliance on foreign shipping.",A state_dockyard_systems grant preserves naval agency; removal avoids overstating institutional capacity.,H13;H14;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=naval administration and dockyard capacity; START-03: user-approved Zand Persia naval-capacity target.
052,admiralty,SCRIPTED_TIER,,,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> admiralty; occurrences=1; lines=57,era_7,state_dockyard_systems,era_1,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,Tier 3: A generic tier includes landlocked polities; naval administration must be country-specific. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,OLD_VANILLA_ROLE=naval administration and dockyard capacity
053,admiralty,SCRIPTED_TIER,,,effect_starting_technology_tier_4_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> admiralty; occurrences=1; lines=97,era_7,state_dockyard_systems,era_1,distillation;international_relations;shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,Tier 4: Naval administration is not coherent across a 209-country generic tier. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,D1;B3E;B3F,OLD_VANILLA_ROLE=naval administration and dockyard capacity
054,army_reserves,SCRIPTED_TIER,,,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> army_reserves; occurrences=1; lines=61,era_7,corps_organization,era_5,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,Tier 3: Organized reserves and corps-scale mobilization are later than 1776. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,H4;D1;B3E,OLD_VANILLA_ROLE=reserve mobilization
