TAG,Country,Region,Category,Technology_ID,Classification,Local_Current_Status,Regional_Decision,Confidence,Historical_Status,Historical_Target,Prerequisite_Status_Regional,Tree_Issue_Regional,Classification_Issue_Regional,Synthesis_Decision,Synthesis_Confidence,Synthesis_Reason,Source_1,Source_2,Research_File
ACH,Acholi,AFRICA,society,specialized_technical_academies,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ACH,Acholi,AFRICA,military,standardized_field_artillery,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ACH,Acholi,AFRICA,society,systematic_cadastral_surveying,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ACH,Acholi,AFRICA,society,systematic_legal_codification,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ACH,Acholi,AFRICA,society,systematic_population_registration,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ACH,Acholi,AFRICA,production,turnpike_road_networks,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ACH,Acholi,AFRICA,society,variolation_networks,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/smallpox-inoculation-in-africa/E43D8B3146D1EC4649699AD758E3B37A,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ACH,Acholi,AFRICA,society,veterinary_science,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,society,codified_practical_knowledge,A,ABSENT,REVIEW,LOW,SECTORAL,ABSENT,TREE_STRUCTURE_REVIEW,TREE_STRUCTURE_REVIEW: le parent imposé par l’arbre est plus difficile à justifier que la capacité examinée.,,REVIEW_ABSENT,LOW,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,production,coke_smelting,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,society,commercial_insurance_markets,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,production,distillation,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,military,enclosed_dock_systems,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,production,improved_husbandry,A,PRESENT,KEEP,MEDIUM,ESTABLISHED,PRESENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,production,industrial_acids,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,society,institutionalized_public_credit,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,society,institutionalized_scientific_exchange,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,society,international_relations,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,production,organized_forestry,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,production,organized_textile_production,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/history-in-africa/article/abs/what-africans-got-for-their-slaves-a-master-list-of-european-trade-goods1/DAD83A839DB71F6AF2E44A9A9E455543,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,society,periodical_print_networks,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,military,regulated_small_arms,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,https://www.cambridge.org/core/journals/history-in-africa/article/abs/what-africans-got-for-their-slaves-a-master-list-of-european-trade-goods1/DAD83A839DB71F6AF2E44A9A9E455543,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,military,scientific_fortification_siegecraft,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,military,scientific_naval_architecture,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,production,shaft_mining,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/history-in-africa/article/abs/what-africans-got-for-their-slaves-a-master-list-of-european-trade-goods1/DAD83A839DB71F6AF2E44A9A9E455543,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,military,state_dockyard_systems,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,society,stock_exchange,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,production,sugar_refining,A,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,society,systematic_administrative_statistics,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,production,traditional_food_processing,A,ABSENT,REVIEW,LOW,SECTORAL,ABSENT,NOT_APPLICABLE,,,REVIEW_ABSENT,LOW,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,production,traditional_furniture_making,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
ADG,Kel Adagh,AFRICA,production,traditional_glassmaking,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/decline-or-survival-iron-production-in-west-africa-from-the-seventeenth-to-the-twentieth-centuries/DB53AF615BFC1FB0B7F677C61059517A,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/import-of-firearms-into-west-africa-in-the-eighteenth-century/84E8BF080DACF066CC957D56271DC721,recherche régional/TECH_START_1776_AFRICA_SECOND_PASS_FULL.csv
