Change_Type,Target,Current_Value,Proposed_Value,Affected_TAG_Count,Affected_TAGs,Reason,Depends_On,Risk,Validation_Required
COUNTRY_TECH_REMOVE,ARR:improved_husbandry,PRESENT,ABSENT,1,ARR,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ARS:distillation,ABSENT,PRESENT,1,ARS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ARS:improved_agricultural_implements,ABSENT,PRESENT,1,ARS,REVIEW arbitré PRESENT : capacité institutionnelle ou productive établie avant le 1er janvier 1776.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,ARS:shaft_mining,PRESENT,ABSENT,1,ARS,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,ARS:systematic_administrative_statistics,PRESENT,ABSENT,1,ARS,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ARS:traditional_food_processing,ABSENT,PRESENT,1,ARS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ARS:organized_workshops,ABSENT,PRESENT,1,ARS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ASH:applied_mineralogy,ABSENT,PRESENT,1,ASH,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ASH:improved_agricultural_implements,ABSENT,PRESENT,1,ASH,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ASH:shaft_mining,ABSENT,PRESENT,1,ASH,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,ASH:systematic_administrative_statistics,PRESENT,ABSENT,1,ASH,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ASH:traditional_food_processing,ABSENT,PRESENT,1,ASH,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ASH:organized_workshops,ABSENT,PRESENT,1,ASH,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ASH:variolation_networks,ABSENT,PRESENT,1,ASH,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ASM:advanced_crop_rotations,ABSENT,PRESENT,1,ASM,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ASM:codified_practical_knowledge,ABSENT,PRESENT,1,ASM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ASM:improved_agricultural_implements,ABSENT,PRESENT,1,ASM,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,ASM:shaft_mining,PRESENT,ABSENT,1,ASM,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ASM:sugar_refining,ABSENT,PRESENT,1,ASM,REVIEW arbitré PRESENT pour la capacité traditionnelle; les PM modernes attachés au nœud restent un bloqueur de classification.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ASM:traditional_food_processing,ABSENT,PRESENT,1,ASM,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,ASM:traditional_papermaking,ABSENT,PRESENT,1,ASM,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,ATB:improved_husbandry,PRESENT,ABSENT,1,ATB,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUL:distillation,ABSENT,PRESENT,1,AUL,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUL:improved_agricultural_implements,ABSENT,PRESENT,1,AUL,REVIEW arbitré PRESENT : capacité institutionnelle ou productive établie avant le 1er janvier 1776.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUL:international_relations,ABSENT,PRESENT,1,AUL,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUL:organized_textile_production,ABSENT,PRESENT,1,AUL,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUL:traditional_food_processing,ABSENT,PRESENT,1,AUL,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUL:organized_workshops,ABSENT,PRESENT,1,AUL,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:applied_mineralogy,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:armament_standardization_inspection,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:atmospheric_engine,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:codified_practical_knowledge,ABSENT,PRESENT,1,AUS,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:improved_agricultural_implements,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:industrial_ceramics,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:institutionalized_public_credit,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:medical_degrees,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:military_topographic_surveying,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:organized_elementary_schooling,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:organized_forestry,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:periodical_print_networks,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:permanent_engineer_services,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:permanent_military_hospitals,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:political_economy,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:selective_breeding,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:systematic_population_registration,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:traditional_food_processing,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:organized_workshops,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:traditional_glassmaking,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:traditional_papermaking,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:turnpike_road_networks,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:variolation_networks,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AUS:veterinary_science,ABSENT,PRESENT,1,AUS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AWA:advanced_crop_rotations,ABSENT,PRESENT,1,AWA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AWA:codified_practical_knowledge,ABSENT,PRESENT,1,AWA,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AWA:improved_agricultural_implements,ABSENT,PRESENT,1,AWA,"REVIEW arbitré PRESENT après confrontation du statut historique, de la confiance, du motif et du seuil gameplay.",TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AWA:institutionalized_public_credit,ABSENT,PRESENT,1,AWA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AWA:sugar_refining,ABSENT,PRESENT,1,AWA,REVIEW arbitré PRESENT pour la capacité traditionnelle; les PM modernes attachés au nœud restent un bloqueur de classification.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AWA:organized_workshops,ABSENT,PRESENT,1,AWA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AWA:traditional_glassmaking,ABSENT,PRESENT,1,AWA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AWA:traditional_papermaking,ABSENT,PRESENT,1,AWA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AWA:variolation_networks,ABSENT,PRESENT,1,AWA,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AWS:distillation,ABSENT,PRESENT,1,AWS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AWS:improved_agricultural_implements,ABSENT,PRESENT,1,AWS,REVIEW arbitré PRESENT : capacité institutionnelle ou productive établie avant le 1er janvier 1776.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,AWS:shaft_mining,PRESENT,ABSENT,1,AWS,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_REMOVE,AWS:systematic_administrative_statistics,PRESENT,ABSENT,1,AWS,REMOVE régional historiquement justifié.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AWS:traditional_food_processing,ABSENT,PRESENT,1,AWS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AWS:organized_workshops,ABSENT,PRESENT,1,AWS,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
COUNTRY_TECH_ADD,AYI:improved_agricultural_implements,ABSENT,PRESENT,1,AYI,ADD régional historiquement justifié; l’arbre est évalué séparément.,TREE/CLASSIFICATION resolutions,LOW,prerequisite closure; duplicate grants; parser
